instrument,horizon,feature_set,model,quantile,fold,train_rows,test_rows,pinball_loss,baseline_pinball_loss,pinball_skill,calibration,calibration_error
AL,4,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.0003953899417507479,0.0004271434989335925,0.07433931983541975,0.042222222222222223,-0.05777777777777778
AL,4,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.0007756736820310363,0.0007737918047332003,-0.0024320201975838174,0.44666666666666666,-0.053333333333333344
AL,4,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.0004122682407236024,0.0004347628945291074,0.051740049780165887,0.9111111111111111,0.011111111111111072
AL,4,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0004199537501198006,0.00042238330619225056,0.005752017271591914,0.08,-0.020000000000000004
AL,4,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.0009006530615682425,0.0008981163788077381,-0.0028244477223229314,0.46,-0.03999999999999998
AL,4,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.00040235648941574375,0.00041631723003644435,0.03353390062544004,0.9022222222222223,0.0022222222222222365
AL,4,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0004998118710304026,0.0005026659875817012,0.005677958369591729,0.06222222222222222,-0.037777777777777785
AL,4,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.0009601676433857985,0.0009567308467521268,-0.003592229356186083,0.5,0.0
AL,4,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.000518473018044649,0.0005176584624124849,-0.0015735387157933545,0.94,0.039999999999999925
AL,4,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0009092149258400251,0.0008960216272125753,-0.014724308238510675,0.13333333333333333,0.033333333333333326
AL,4,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0013340482708039244,0.0013290903871187643,-0.003730283307449067,0.4911111111111111,-0.00888888888888889
AL,4,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.0005810672953382621,0.000581741855878275,0.0011595530443559987,0.8933333333333333,-0.00666666666666671
AL,4,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0004400029498888278,0.0004434664602930091,0.007810084221234859,0.051111111111111114,-0.04888888888888889
AL,4,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.0008561409064639877,0.0008557905582541861,-0.00040938545818525185,0.44,-0.06
AL,4,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.00046051863188782287,0.00047179031962685757,0.023891307791032212,0.9288888888888889,0.028888888888888853
AL,4,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.00042781293427588416,0.0004271434989335925,-0.001567237576980407,0.03777777777777778,-0.06222222222222223
AL,4,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.000795005479358792,0.0007737918047332003,-0.0274152226682034,0.4022222222222222,-0.0977777777777778
AL,4,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.0004360682264299841,0.0004347628945291074,-0.003002399508565512,0.9177777777777778,0.01777777777777778
AL,4,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.00043425941033851197,0.00042238330619225056,-0.02811688807809065,0.08,-0.020000000000000004
AL,4,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.0008916117488969322,0.0008981163788077381,0.007242524537233064,0.46444444444444444,-0.03555555555555556
AL,4,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.00042170389524590545,0.00041631723003644435,-0.012938847640270756,0.8977777777777778,-0.0022222222222222365
AL,4,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0005075422479867618,0.0005026659875817012,-0.00970079640462651,0.09111111111111111,-0.00888888888888889
AL,4,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.0009668848360399922,0.0009567308467521268,-0.010613214074089772,0.49333333333333335,-0.006666666666666654
AL,4,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.0005033948897741512,0.0005176584624124849,0.027554021954668828,0.9266666666666666,0.026666666666666616
AL,4,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0008783002439178431,0.0008960216272125753,0.019777852181828925,0.14444444444444443,0.044444444444444425
AL,4,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.0013581545418116982,0.0013290903871187643,-0.02186770363747792,0.5,0.0
AL,4,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0005978541670016172,0.000581741855878275,-0.027696668136448332,0.8644444444444445,-0.03555555555555556
AL,4,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0004332669293966297,0.0004434664602930091,0.022999554215758056,0.06,-0.04000000000000001
AL,4,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.0008515725336535593,0.0008557905582541861,0.004928804787507346,0.43777777777777777,-0.062222222222222234
AL,4,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.00043748115660829435,0.00047179031962685757,0.07272121023105893,0.9244444444444444,0.02444444444444438
AL,4,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0003964751396049583,0.0004271434989335925,0.07179872666961085,0.04,-0.060000000000000005
AL,4,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.0007770310735406177,0.0007737918047332003,-0.004186227855610625,0.4622222222222222,-0.0377777777777778
AL,4,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.000413647769421775,0.0004347628945291074,0.0485669898996377,0.9022222222222223,0.0022222222222222365
AL,4,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.00042533897392988936,0.00042238330619225056,-0.006997596008904594,0.07777777777777778,-0.022222222222222227
AL,4,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.0009004997502095353,0.0008981163788077381,-0.0026537445013095073,0.46444444444444444,-0.03555555555555556
AL,4,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.00040118589750713684,0.00041631723003644435,0.03634567929841126,0.9,0.0
AL,4,F3_VOL,linear_qr,0.1,0,1000,450,0.0004974560043091072,0.0005026659875817012,0.010364702210426069,0.05555555555555555,-0.04444444444444445
AL,4,F3_VOL,linear_qr,0.5,0,1000,450,0.0009506614649650202,0.0009567308467521268,0.006343875926767439,0.4777777777777778,-0.0222222222222222
AL,4,F3_VOL,linear_qr,0.9,0,1000,450,0.0005058946945411801,0.0005176584624124849,0.02272496003732105,0.94,0.039999999999999925
AL,4,F3_VOL,linear_qr,0.1,1,1450,450,0.0009402786509964095,0.0008960216272125753,-0.04939280753915831,0.14888888888888888,0.04888888888888887
AL,4,F3_VOL,linear_qr,0.5,1,1450,450,0.0013659018094222112,0.0013290903871187643,-0.02769670344486319,0.4955555555555556,-0.0044444444444444176
AL,4,F3_VOL,linear_qr,0.9,1,1450,450,0.0005875820230488619,0.000581741855878275,-0.010039104306444946,0.8977777777777778,-0.0022222222222222365
AL,4,F3_VOL,linear_qr,0.1,2,1900,450,0.0004438413870936291,0.0004434664602930091,-0.0008454456744537708,0.04888888888888889,-0.051111111111111114
AL,4,F3_VOL,linear_qr,0.5,2,1900,450,0.0008666123293488092,0.0008557905582541861,-0.012645349951861506,0.44,-0.06
AL,4,F3_VOL,linear_qr,0.9,2,1900,450,0.0004670880794740409,0.00047179031962685757,0.00996680083757484,0.92,0.020000000000000018
AL,4,F3_VOL,linear_qr,0.1,3,2350,450,0.00042595929068285794,0.0004271434989335925,0.0027723897324695157,0.03777777777777778,-0.06222222222222223
AL,4,F3_VOL,linear_qr,0.5,3,2350,450,0.0007987127469495235,0.0007737918047332003,-0.032206262800774654,0.4,-0.09999999999999998
AL,4,F3_VOL,linear_qr,0.9,3,2350,450,0.0004373572178629435,0.0004347628945291074,-0.0059672142367301895,0.9133333333333333,0.013333333333333308
AL,4,F3_VOL,linear_qr,0.1,4,2800,450,0.0004304393412502752,0.00042238330619225056,-0.019072806476773563,0.08666666666666667,-0.013333333333333336
AL,4,F3_VOL,linear_qr,0.5,4,2800,450,0.0008920828650322734,0.0008981163788077381,0.006717964306000357,0.46444444444444444,-0.03555555555555556
AL,4,F3_VOL,linear_qr,0.9,4,2800,450,0.00042227512212744775,0.00041631723003644435,-0.01431094286076462,0.8933333333333333,-0.00666666666666671
AL,4,F3_VOL,gbr_quantile,0.1,0,1000,450,0.0005069292104081616,0.0005026659875817012,-0.00848122397731843,0.08222222222222222,-0.01777777777777778
AL,4,F3_VOL,gbr_quantile,0.5,0,1000,450,0.0009615810237492947,0.0009567308467521268,-0.005069531324962684,0.48444444444444446,-0.015555555555555545
AL,4,F3_VOL,gbr_quantile,0.9,0,1000,450,0.000495522753476683,0.0005176584624124849,0.04276122297439322,0.9377777777777778,0.0377777777777778
AL,4,F3_VOL,gbr_quantile,0.1,1,1450,450,0.0008726248272611743,0.0008960216272125753,0.026111869670139343,0.13555555555555557,0.03555555555555556
AL,4,F3_VOL,gbr_quantile,0.5,1,1450,450,0.0013519231511631108,0.0013290903871187643,-0.017179240979873445,0.49333333333333335,-0.006666666666666654
AL,4,F3_VOL,gbr_quantile,0.9,1,1450,450,0.0005940209347044699,0.000581741855878275,-0.021107435715892686,0.8622222222222222,-0.0377777777777778
AL,4,F3_VOL,gbr_quantile,0.1,2,1900,450,0.00043040964323477944,0.0004434664602930091,0.0294426258292515,0.05555555555555555,-0.04444444444444445
AL,4,F3_VOL,gbr_quantile,0.5,2,1900,450,0.0008574468799000815,0.0008557905582541861,-0.001935428744708645,0.44666666666666666,-0.053333333333333344
AL,4,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0004354652179078853,0.00047179031962685757,0.07699416500894307,0.9311111111111111,0.03111111111111109
AL,4,F3_VOL,gbr_quantile,0.1,3,2350,450,0.00039960321089169316,0.0004271434989335925,0.06447549385781715,0.04,-0.060000000000000005
AL,4,F3_VOL,gbr_quantile,0.5,3,2350,450,0.0007829737812440209,0.0007737918047332003,-0.011866210593929116,0.4444444444444444,-0.05555555555555558
AL,4,F3_VOL,gbr_quantile,0.9,3,2350,450,0.00041272007428708017,0.0004347628945291074,0.05070078546123824,0.9088888888888889,0.008888888888888835
AL,4,F3_VOL,gbr_quantile,0.1,4,2800,450,0.00042253928491139096,0.00042238330619225056,-0.0003692823955248059,0.07555555555555556,-0.02444444444444445
AL,4,F3_VOL,gbr_quantile,0.5,4,2800,450,0.0009021568645486965,0.0008981163788077381,-0.004498844288222559,0.46444444444444444,-0.03555555555555556
AL,4,F3_VOL,gbr_quantile,0.9,4,2800,450,0.0004006388621848897,0.00041631723003644435,0.03765966604404569,0.8977777777777778,-0.0022222222222222365
AL,8,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.0007690330841833839,0.0007189516864587345,-0.06965891960185822,0.07111111111111111,-0.028888888888888895
AL,8,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.001421600642526358,0.0013901235071776914,-0.022643409154754268,0.4911111111111111,-0.00888888888888889
AL,8,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.0007318694656634539,0.0007418288487192658,0.013425445873406439,0.9377777777777778,0.0377777777777778
AL,8,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.001457633041014091,0.0014221891269883826,-0.024922081988324685,0.1622222222222222,0.06222222222222221
AL,8,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.00204156153677877,0.0020440161169096496,0.0012008614367436943,0.4577777777777778,-0.04222222222222222
AL,8,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.0008360511121803713,0.0008389665785632637,0.0034750685633808676,0.8933333333333333,-0.00666666666666671
AL,8,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.0006637629593030462,0.0006741328612289791,0.015382578898509802,0.015555555555555555,-0.08444444444444445
AL,8,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.0011511494413340073,0.0011470428978151215,-0.003580113286702602,0.4111111111111111,-0.0888888888888889
AL,8,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.0005741004571604881,0.0005900884301402133,0.027094198366041877,0.9377777777777778,0.0377777777777778
AL,8,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0006318564499770609,0.0006325267157839429,0.0010596640270779112,0.044444444444444446,-0.05555555555555556
AL,8,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.0012236045453547406,0.0011797420792320345,-0.03717970808607496,0.4311111111111111,-0.06888888888888889
AL,8,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0006338836114175026,0.000630108005927312,-0.005991997331686205,0.8977777777777778,-0.0022222222222222365
AL,8,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0005793838044301662,0.0005670172750214035,-0.021809793023141788,0.03333333333333333,-0.06666666666666668
AL,8,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.001244836994857712,0.00124948863716816,0.0037228368246632337,0.45111111111111113,-0.04888888888888887
AL,8,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.0005225239965778987,0.0005181019857540637,-0.008535020025833173,0.9066666666666666,0.006666666666666599
AL,8,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0007562691562256268,0.0007189516864587345,-0.051905392907141135,0.08666666666666667,-0.013333333333333336
AL,8,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.0014440238159670734,0.0013901235071776914,-0.038773755361358964,0.48,-0.020000000000000018
AL,8,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.00072928998960221,0.0007418288487192658,0.016902630760051385,0.9244444444444444,0.02444444444444438
AL,8,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0015044714820662683,0.0014221891269883826,-0.057856127231211696,0.19777777777777777,0.09777777777777777
AL,8,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.002073109849585084,0.0020440161169096496,-0.014233612169076926,0.4577777777777778,-0.04222222222222222
AL,8,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0008521645062498294,0.0008389665785632637,-0.015731172163219176,0.9,0.0
AL,8,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.0006448598959315139,0.0006741328612289791,0.04342313953379917,0.02,-0.08
AL,8,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.0011261204236921632,0.0011470428978151215,0.01824035889399722,0.4311111111111111,-0.06888888888888889
AL,8,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.0005852282759091157,0.0005900884301402133,0.008236315072204903,0.9311111111111111,0.03111111111111109
AL,8,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.0006302924928433293,0.0006325267157839429,0.003532219090294997,0.05555555555555555,-0.04444444444444445
AL,8,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.001189734871174321,0.0011797420792320345,-0.00847031916399188,0.43333333333333335,-0.06666666666666665
AL,8,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.0006247444076709108,0.000630108005927312,0.00851218871359638,0.9022222222222223,0.0022222222222222365
AL,8,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0005463564386950591,0.0005670172750214035,0.03643775460908927,0.051111111111111114,-0.04888888888888889
AL,8,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.0012545984506516195,0.00124948863716816,-0.004089523771132697,0.45111111111111113,-0.04888888888888887
AL,8,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.0005239046325042825,0.0005181019857540637,-0.011199815692220172,0.9088888888888889,0.008888888888888835
AL,8,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0007721712479163901,0.0007189516864587345,-0.0740238356207128,0.06888888888888889,-0.031111111111111117
AL,8,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.0014223446445024658,0.0013901235071776914,-0.023178614819766352,0.4866666666666667,-0.013333333333333308
AL,8,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.0007497105255018847,0.0007418288487192658,-0.010624656612136851,0.9422222222222222,0.04222222222222216
AL,8,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0014969378744101845,0.0014221891269883826,-0.05255893608193252,0.17777777777777778,0.07777777777777778
AL,8,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0020438844944587658,0.0020440161169096496,6.439403769609164e-05,0.45555555555555555,-0.04444444444444445
AL,8,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.0008382739049740098,0.0008389665785632637,0.0008256271548267025,0.8977777777777778,-0.0022222222222222365
AL,8,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0006624450564210739,0.0006741328612289791,0.017337539052165174,0.015555555555555555,-0.08444444444444445
AL,8,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.0011483466007916083,0.0011470428978151215,-0.0011365773494347309,0.4088888888888889,-0.09111111111111109
AL,8,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.0005798586078778118,0.0005900884301402133,0.01733608344086779,0.9333333333333333,0.033333333333333326
AL,8,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.0006286493521675523,0.0006325267157839429,0.006129960236675558,0.044444444444444446,-0.05555555555555556
AL,8,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.0012247861863180563,0.0011797420792320345,-0.03818131766169075,0.42444444444444446,-0.07555555555555554
AL,8,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.0006342912905243852,0.000630108005927312,-0.006638996104987971,0.9,0.0
AL,8,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.0005778119970348642,0.0005670172750214035,-0.019037730399048547,0.035555555555555556,-0.06444444444444444
AL,8,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.0012512232111172908,0.00124948863716816,-0.0013882270694851595,0.4533333333333333,-0.04666666666666669
AL,8,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.0005220341170646463,0.0005181019857540637,-0.007589492838672607,0.9066666666666666,0.006666666666666599
AL,8,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0007716210947496007,0.0007189516864587345,-0.0732586198528784,0.1111111111111111,0.0111111111111111
AL,8,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.0014355912762367333,0.0013901235071776914,-0.03270771900789815,0.4666666666666667,-0.033333333333333326
AL,8,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.0007673953908744125,0.0007418288487192658,-0.034464205859998875,0.9244444444444444,0.02444444444444438
AL,8,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0014742189085196536,0.0014221891269883826,-0.03658429145879416,0.19555555555555557,0.09555555555555556
AL,8,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.002076103481173394,0.0020440161169096496,-0.015698195331383724,0.46444444444444444,-0.03555555555555556
AL,8,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0008384326195683108,0.0008389665785632637,0.0006364484695771111,0.9044444444444445,0.004444444444444473
AL,8,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0006344588982025291,0.0006741328612289791,0.058851845545879966,0.02,-0.08
AL,8,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.0011402440833759625,0.0011470428978151215,0.0059272538560758425,0.4266666666666667,-0.0733333333333333
AL,8,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.0005722125114345738,0.0005900884301402133,0.030293626840627752,0.9333333333333333,0.033333333333333326
AL,8,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0006197949979268744,0.0006325267157839429,0.020128348003908392,0.04888888888888889,-0.051111111111111114
AL,8,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.0011902978990595808,0.0011797420792320345,-0.008947565754726439,0.4222222222222222,-0.07777777777777778
AL,8,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.0006450092889510449,0.000630108005927312,-0.023648775898035268,0.9066666666666666,0.006666666666666599
AL,8,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.0005591794139761131,0.0005670172750214035,0.013822966936932524,0.051111111111111114,-0.04888888888888889
AL,8,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.001257753404965159,0.00124948863716816,-0.006614520173412908,0.45111111111111113,-0.04888888888888887
AL,8,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.0005220784309769037,0.0005181019857540637,-0.007675024092124394,0.9155555555555556,0.015555555555555545
AL,8,F3_VOL,linear_qr,0.1,0,1000,450,0.0007795811362885129,0.0007189516864587345,-0.0843303534461608,0.07333333333333333,-0.026666666666666672
AL,8,F3_VOL,linear_qr,0.5,0,1000,450,0.0014086169639823411,0.0013901235071776914,-0.013303463116163039,0.47555555555555556,-0.024444444444444435
AL,8,F3_VOL,linear_qr,0.9,0,1000,450,0.0007523837302737438,0.0007418288487192658,-0.014228189659516,0.9377777777777778,0.0377777777777778
AL,8,F3_VOL,linear_qr,0.1,1,1450,450,0.0015555808464830594,0.0014221891269883826,-0.09379323534637485,0.19111111111111112,0.09111111111111111
AL,8,F3_VOL,linear_qr,0.5,1,1450,450,0.00208605104988083,0.0020440161169096496,-0.020564873546463636,0.47333333333333333,-0.026666666666666672
AL,8,F3_VOL,linear_qr,0.9,1,1450,450,0.0008595178955522879,0.0008389665785632637,-0.02449599008367942,0.8933333333333333,-0.00666666666666671
AL,8,F3_VOL,linear_qr,0.1,2,1900,450,0.0006642675110037326,0.0006741328612289791,0.014634133406968952,0.017777777777777778,-0.08222222222222222
AL,8,F3_VOL,linear_qr,0.5,2,1900,450,0.0011571236630684091,0.0011470428978151215,-0.008788481470474618,0.39555555555555555,-0.10444444444444445
