instrument,horizon,quantile,fold,feature,coefficient
AL,8,0.5,4,feat_5m_1h_rv,-5.7191205721718654e-05
AL,8,0.5,4,feat_5m_rv_rate_ratio_1h_4h,6.910267037439466e-05
AL,8,0.9,4,feat_15m_ret_1,5.728704479402708e-05
AL,8,0.9,4,feat_15m_ret_4,-0.00027125457766870325
AL,8,0.9,4,feat_15m_ret_8,-0.00034629700323405405
AL,8,0.9,4,feat_15m_ret_16,0.0006547766308377312
AL,8,0.9,4,feat_15m_location_32,-0.0006898475578006944
AL,8,0.9,4,feat_time_bars_since_segment_start,0.0002202456748894409
AL,8,0.9,4,feat_time_after_long_gap,0.00012825686247789147
AL,8,0.9,4,feat_15m_volume_ratio_32,-4.6352213953069135e-05
AL,8,0.9,4,feat_15m_oi_log_change_4,-6.597100957532359e-05
AL,8,0.9,4,feat_5m_1h_rv,9.494791803604615e-05
AL,8,0.9,4,feat_5m_rv_rate_ratio_1h_4h,0.00015751065491510484
AL,16,0.1,0,feat_15m_ret_1,0.000134701109955834
AL,16,0.1,0,feat_15m_ret_4,0.0003724159309589886
AL,16,0.1,0,feat_15m_ret_8,0.00035904009009141017
AL,16,0.1,0,feat_15m_ret_16,-0.0016548391649817364
AL,16,0.1,0,feat_15m_location_32,-0.0002453096578539992
AL,16,0.1,0,feat_time_bars_since_segment_start,-0.00018663747212422627
AL,16,0.1,0,feat_time_after_long_gap,0.00012980737763579765
AL,16,0.1,0,feat_15m_volume_ratio_32,0.0004702382100798918
AL,16,0.1,0,feat_15m_oi_log_change_4,0.0004895012538420539
AL,16,0.1,0,feat_5m_1h_rv,0.00011192137260461479
AL,16,0.1,0,feat_5m_rv_rate_ratio_1h_4h,-4.1115047750226186e-05
AL,16,0.5,0,feat_15m_ret_1,-0.00012084566719951742
AL,16,0.5,0,feat_15m_ret_4,0.0002451938073625205
AL,16,0.5,0,feat_15m_ret_8,-8.360053953104153e-05
AL,16,0.5,0,feat_15m_ret_16,-8.63355917831408e-05
AL,16,0.5,0,feat_15m_location_32,-0.0010853526767851485
AL,16,0.5,0,feat_time_bars_since_segment_start,-0.0001850010013556918
AL,16,0.5,0,feat_time_after_long_gap,0.0002248935844399335
AL,16,0.5,0,feat_15m_volume_ratio_32,0.00015819405357986026
AL,16,0.5,0,feat_15m_oi_log_change_4,0.0003784553072885328
AL,16,0.5,0,feat_5m_1h_rv,-0.0007296428840016471
AL,16,0.5,0,feat_5m_rv_rate_ratio_1h_4h,0.0008783336738984427
AL,16,0.9,0,feat_15m_ret_1,-8.458628644405101e-05
AL,16,0.9,0,feat_15m_ret_4,-0.00047647247048244475
AL,16,0.9,0,feat_15m_ret_8,-0.00027847133258636727
AL,16,0.9,0,feat_15m_ret_16,0.0017843909069400318
AL,16,0.9,0,feat_15m_location_32,-0.0009054199746026237
AL,16,0.9,0,feat_time_bars_since_segment_start,-0.0003396105916876617
AL,16,0.9,0,feat_time_after_long_gap,0.0004567234203046536
AL,16,0.9,0,feat_15m_volume_ratio_32,-1.6391592786174066e-05
AL,16,0.9,0,feat_15m_oi_log_change_4,0.0010729082199204658
AL,16,0.9,0,feat_5m_1h_rv,-0.0019131285653205788
AL,16,0.9,0,feat_5m_rv_rate_ratio_1h_4h,0.0032344461197643163
AL,16,0.1,1,feat_15m_ret_1,0.0003326322472728386
AL,16,0.1,1,feat_15m_ret_4,0.0002039846107905693
AL,16,0.1,1,feat_15m_ret_8,0.0005262109430100525
AL,16,0.1,1,feat_15m_ret_16,-9.35314406916882e-05
AL,16,0.1,1,feat_15m_location_32,-0.001756901906589133
AL,16,0.1,1,feat_time_bars_since_segment_start,0.000457838002670348
AL,16,0.1,1,feat_time_after_long_gap,-0.0004129376845398963
AL,16,0.1,1,feat_15m_volume_ratio_32,0.0006604046121325005
AL,16,0.1,1,feat_15m_oi_log_change_4,0.00041452501177140146
AL,16,0.1,1,feat_5m_1h_rv,0.0007431013095014459
AL,16,0.1,1,feat_5m_rv_rate_ratio_1h_4h,-0.0011264858070670976
AL,16,0.5,1,feat_15m_ret_1,7.82865854664004e-05
AL,16,0.5,1,feat_15m_ret_4,6.108740355546217e-05
AL,16,0.5,1,feat_15m_ret_8,0.000389051039305578
AL,16,0.5,1,feat_15m_ret_16,7.387710697205735e-05
AL,16,0.5,1,feat_15m_location_32,-0.0011666784184789928
AL,16,0.5,1,feat_time_bars_since_segment_start,-0.00010283599998088007
AL,16,0.5,1,feat_time_after_long_gap,8.562594443703648e-05
AL,16,0.5,1,feat_15m_volume_ratio_32,8.637176077054594e-06
AL,16,0.5,1,feat_15m_oi_log_change_4,0.0003204896705901471
AL,16,0.5,1,feat_5m_1h_rv,-0.00015172863573714197
AL,16,0.5,1,feat_5m_rv_rate_ratio_1h_4h,0.0003405524450232473
AL,16,0.9,1,feat_15m_ret_1,0.0001341967453600021
AL,16,0.9,1,feat_15m_ret_4,-0.000335872215961064
AL,16,0.9,1,feat_15m_ret_8,-0.00014596824133366685
AL,16,0.9,1,feat_15m_ret_16,0.0011980782598800235
AL,16,0.9,1,feat_15m_location_32,-0.0003925979934875468
AL,16,0.9,1,feat_time_bars_since_segment_start,7.011186858067052e-05
AL,16,0.9,1,feat_time_after_long_gap,0.0002721471000613068
AL,16,0.9,1,feat_15m_volume_ratio_32,-1.7715868349617525e-05
AL,16,0.9,1,feat_15m_oi_log_change_4,0.0003883792439524715
AL,16,0.9,1,feat_5m_1h_rv,-0.001263928195016217
AL,16,0.9,1,feat_5m_rv_rate_ratio_1h_4h,0.0025280867140672833
AL,16,0.1,2,feat_15m_ret_1,0.00035692315640926427
AL,16,0.1,2,feat_15m_ret_4,5.888579878336576e-05
AL,16,0.1,2,feat_15m_ret_8,0.0011086219044081698
AL,16,0.1,2,feat_15m_ret_16,-0.0010842219685813512
AL,16,0.1,2,feat_15m_location_32,-0.000685023580127135
AL,16,0.1,2,feat_time_bars_since_segment_start,0.0005409335634336132
AL,16,0.1,2,feat_time_after_long_gap,-0.0007046767990365376
AL,16,0.1,2,feat_15m_volume_ratio_32,0.0005454087540287548
AL,16,0.1,2,feat_15m_oi_log_change_4,0.00035796405986088405
AL,16,0.1,2,feat_5m_1h_rv,0.00043528012490167355
AL,16,0.1,2,feat_5m_rv_rate_ratio_1h_4h,-0.0007245192569489378
AL,16,0.5,2,feat_15m_ret_1,-0.00010170417166524719
AL,16,0.5,2,feat_15m_ret_4,0.0002742185724807369
AL,16,0.5,2,feat_15m_ret_8,0.0004667294431023861
AL,16,0.5,2,feat_15m_ret_16,-0.00012511199161725696
AL,16,0.5,2,feat_15m_location_32,-0.0009299548659348777
AL,16,0.5,2,feat_time_bars_since_segment_start,-0.00029330232065953506
AL,16,0.5,2,feat_time_after_long_gap,1.6813478805667996e-05
AL,16,0.5,2,feat_15m_volume_ratio_32,-0.0002218903682532635
AL,16,0.5,2,feat_15m_oi_log_change_4,0.0002938278364905257
AL,16,0.5,2,feat_5m_1h_rv,-0.00022288578390473348
AL,16,0.5,2,feat_5m_rv_rate_ratio_1h_4h,0.0003083198625118418
AL,16,0.9,2,feat_15m_ret_1,2.1230758032393527e-05
AL,16,0.9,2,feat_15m_ret_4,-0.0001460416019398197
AL,16,0.9,2,feat_15m_ret_8,0.00016585720700432747
AL,16,0.9,2,feat_15m_ret_16,0.0006517186962927625
AL,16,0.9,2,feat_15m_location_32,-0.00028163204760059434
AL,16,0.9,2,feat_time_bars_since_segment_start,7.19198182825188e-05
AL,16,0.9,2,feat_time_after_long_gap,0.0002488746192016748
AL,16,0.9,2,feat_15m_volume_ratio_32,-4.992643675739391e-05
AL,16,0.9,2,feat_15m_oi_log_change_4,0.0003656475227278829
AL,16,0.9,2,feat_5m_1h_rv,-0.0010380339214773142
AL,16,0.9,2,feat_5m_rv_rate_ratio_1h_4h,0.0016538519836974024
AL,16,0.1,3,feat_15m_ret_1,0.000415278944665184
AL,16,0.1,3,feat_15m_ret_4,0.0003135064736708111
AL,16,0.1,3,feat_15m_ret_8,0.000795654767809487
AL,16,0.1,3,feat_15m_ret_16,-0.0008977226961564657
AL,16,0.1,3,feat_15m_location_32,-0.0008057981680095206
AL,16,0.1,3,feat_time_bars_since_segment_start,0.0002509067326252543
AL,16,0.1,3,feat_time_after_long_gap,-0.0007855199417398081
AL,16,0.1,3,feat_15m_volume_ratio_32,0.00020880476142615286
AL,16,0.1,3,feat_15m_oi_log_change_4,0.0003445760180152261
AL,16,0.1,3,feat_5m_1h_rv,2.2770338597024707e-05
AL,16,0.1,3,feat_5m_rv_rate_ratio_1h_4h,-0.00044504283024386984
AL,16,0.5,3,feat_15m_ret_1,-0.00011516568148171511
AL,16,0.5,3,feat_15m_ret_4,0.0002421124526764652
AL,16,0.5,3,feat_15m_ret_8,0.00043035177393233834
AL,16,0.5,3,feat_15m_ret_16,-6.069953180710887e-05
AL,16,0.5,3,feat_15m_location_32,-0.0008912902910662438
AL,16,0.5,3,feat_time_bars_since_segment_start,-0.00034994468287134295
AL,16,0.5,3,feat_time_after_long_gap,6.517482826299477e-05
AL,16,0.5,3,feat_15m_volume_ratio_32,-0.00023161158509531495
AL,16,0.5,3,feat_15m_oi_log_change_4,0.000307218922842048
AL,16,0.5,3,feat_5m_1h_rv,-0.00019024780352006366
AL,16,0.5,3,feat_5m_rv_rate_ratio_1h_4h,0.0001888644296200371
AL,16,0.9,3,feat_15m_ret_1,-0.00013292081594799764
AL,16,0.9,3,feat_15m_ret_4,-0.0004231898048309837
AL,16,0.9,3,feat_15m_ret_8,-3.293707280770346e-06
AL,16,0.9,3,feat_15m_ret_16,0.0005806927482357328
AL,16,0.9,3,feat_15m_location_32,-0.00017245969317438578
AL,16,0.9,3,feat_time_bars_since_segment_start,0.0003637556217541259
AL,16,0.9,3,feat_time_after_long_gap,9.364877093997227e-05
AL,16,0.9,3,feat_15m_volume_ratio_32,0.0001063570492892422
AL,16,0.9,3,feat_15m_oi_log_change_4,0.0003479719432748899
AL,16,0.9,3,feat_5m_1h_rv,-0.00027017113186392677
AL,16,0.9,3,feat_5m_rv_rate_ratio_1h_4h,0.0007069745230917137
AL,16,0.1,4,feat_15m_ret_1,0.0002906127444522749
AL,16,0.1,4,feat_15m_ret_4,0.00042879419604632216
AL,16,0.1,4,feat_15m_ret_8,0.0002547956623618379
AL,16,0.1,4,feat_15m_ret_16,-0.0008951197248756188
AL,16,0.1,4,feat_15m_location_32,-0.0003237502634312725
AL,16,0.1,4,feat_time_bars_since_segment_start,4.092737831191651e-05
AL,16,0.1,4,feat_time_after_long_gap,-0.000384915816440571
AL,16,0.1,4,feat_15m_volume_ratio_32,2.0640744757707798e-05
AL,16,0.1,4,feat_15m_oi_log_change_4,0.00029531917683100995
AL,16,0.1,4,feat_5m_1h_rv,-6.232408504024504e-05
AL,16,0.1,4,feat_5m_rv_rate_ratio_1h_4h,-0.0004747340289753565
AL,16,0.5,4,feat_15m_ret_1,-0.0001767859935930142
AL,16,0.5,4,feat_15m_ret_4,0.00016706159448154855
AL,16,0.5,4,feat_15m_ret_8,0.0002892030768801824
AL,16,0.5,4,feat_15m_ret_16,-0.00014636810076398073
AL,16,0.5,4,feat_15m_location_32,-0.00039213987977398306
AL,16,0.5,4,feat_time_bars_since_segment_start,-0.0004960951395351363
AL,16,0.5,4,feat_time_after_long_gap,5.8111518042588854e-05
AL,16,0.5,4,feat_15m_volume_ratio_32,-0.00021204109044868852
AL,16,0.5,4,feat_15m_oi_log_change_4,0.0002612523142483676
AL,16,0.5,4,feat_5m_1h_rv,-0.0002159253887280863
AL,16,0.5,4,feat_5m_rv_rate_ratio_1h_4h,3.89268452068836e-05
AL,16,0.9,4,feat_15m_ret_1,-0.00010648008499754048
AL,16,0.9,4,feat_15m_ret_4,-0.0004727778437364223
AL,16,0.9,4,feat_15m_ret_8,-3.187919317783973e-06
AL,16,0.9,4,feat_15m_ret_16,0.00046785333817995903
AL,16,0.9,4,feat_15m_location_32,-1.0141599485371851e-05
AL,16,0.9,4,feat_time_bars_since_segment_start,0.00027051060216764724
AL,16,0.9,4,feat_time_after_long_gap,6.521934353850266e-05
AL,16,0.9,4,feat_15m_volume_ratio_32,8.3808519062094e-05
AL,16,0.9,4,feat_15m_oi_log_change_4,9.055521801239067e-05
AL,16,0.9,4,feat_5m_1h_rv,-8.345640789701155e-05
AL,16,0.9,4,feat_5m_rv_rate_ratio_1h_4h,0.00043307436824533525
SN,4,0.1,0,feat_15m_ret_1,0.0003401748603790894
SN,4,0.1,0,feat_15m_ret_4,-0.00014166781876524706
SN,4,0.1,0,feat_15m_ret_8,0.0003328350634298455
SN,4,0.1,0,feat_15m_ret_16,0.00227477540488108
SN,4,0.1,0,feat_15m_location_32,-0.002866104017795617
SN,4,0.1,0,feat_time_bars_since_segment_start,-0.0008062665383248986
SN,4,0.1,0,feat_time_after_long_gap,3.3119878792087425e-05
SN,4,0.1,0,feat_15m_volume_ratio_32,-0.00021230906711144378
SN,4,0.1,0,feat_15m_oi_log_change_4,0.0009493801423330133
SN,4,0.1,0,feat_5m_1h_rv,0.0004802001850091921
SN,4,0.1,0,feat_5m_rv_rate_ratio_1h_4h,-0.0007107051634277133
SN,4,0.5,0,feat_15m_ret_1,0.000312387291710483
SN,4,0.5,0,feat_15m_ret_4,-0.000406061788028555
SN,4,0.5,0,feat_15m_ret_8,0.0005161148978741388
SN,4,0.5,0,feat_15m_ret_16,0.00158771666151422
SN,4,0.5,0,feat_15m_location_32,-0.00198824873962773
SN,4,0.5,0,feat_time_bars_since_segment_start,-0.000393262195834099
SN,4,0.5,0,feat_time_after_long_gap,-0.00022819826376763676
SN,4,0.5,0,feat_15m_volume_ratio_32,-0.0003765172180679297
SN,4,0.5,0,feat_15m_oi_log_change_4,0.00041768545843733036
SN,4,0.5,0,feat_5m_1h_rv,0.0001445467816521369
SN,4,0.5,0,feat_5m_rv_rate_ratio_1h_4h,-0.0005822084768785013
SN,4,0.9,0,feat_15m_ret_1,2.7019782991538803e-05
SN,4,0.9,0,feat_15m_ret_4,0.0015759324381606305
SN,4,0.9,0,feat_15m_ret_8,0.00043937493235365026
SN,4,0.9,0,feat_15m_ret_16,0.0011574290484209734
SN,4,0.9,0,feat_15m_location_32,-0.0027772321597661796
SN,4,0.9,0,feat_time_bars_since_segment_start,-0.000395936849981394
SN,4,0.9,0,feat_time_after_long_gap,0.00025631965972646874
SN,4,0.9,0,feat_15m_volume_ratio_32,-5.9053384029177624e-05
SN,4,0.9,0,feat_15m_oi_log_change_4,-0.00023573479048061201
SN,4,0.9,0,feat_5m_1h_rv,0.0017334442836441563
SN,4,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.0009916654700247972
SN,4,0.1,1,feat_15m_ret_1,0.0005779245619524465
SN,4,0.1,1,feat_15m_ret_4,0.00015467446594032491
SN,4,0.1,1,feat_15m_ret_8,-0.00043565328400340357
SN,4,0.1,1,feat_15m_ret_16,0.0016401021447167157
SN,4,0.1,1,feat_15m_location_32,-0.0014368802937540959
SN,4,0.1,1,feat_time_bars_since_segment_start,0.00026040932688127164
SN,4,0.1,1,feat_time_after_long_gap,-0.000604146117160676
SN,4,0.1,1,feat_15m_volume_ratio_32,-2.81583830947022e-05
SN,4,0.1,1,feat_15m_oi_log_change_4,0.0006135895365559058
SN,4,0.1,1,feat_5m_1h_rv,-0.0005132979303886522
SN,4,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.00019146458905910365
SN,4,0.5,1,feat_15m_ret_1,0.00026612347946498497
SN,4,0.5,1,feat_15m_ret_4,-0.0005145699793832318
SN,4,0.5,1,feat_15m_ret_8,0.0005599388442586097
SN,4,0.5,1,feat_15m_ret_16,0.0012359072976061618
SN,4,0.5,1,feat_15m_location_32,-0.0014540414432351572
SN,4,0.5,1,feat_time_bars_since_segment_start,-0.0003310479607059241
SN,4,0.5,1,feat_time_after_long_gap,-0.0004209139782734895
SN,4,0.5,1,feat_15m_volume_ratio_32,-0.000386639909230302
SN,4,0.5,1,feat_15m_oi_log_change_4,0.000380360740814489
SN,4,0.5,1,feat_5m_1h_rv,9.472592775367504e-05
SN,4,0.5,1,feat_5m_rv_rate_ratio_1h_4h,-0.0003289887616325026
SN,4,0.9,1,feat_15m_ret_1,-1.5472209477078235e-05
SN,4,0.9,1,feat_15m_ret_4,0.00035528076184534725
SN,4,0.9,1,feat_15m_ret_8,0.001335891006357609
SN,4,0.9,1,feat_15m_ret_16,0.00044215073185760836
SN,4,0.9,1,feat_15m_location_32,-0.001803358891627984
SN,4,0.9,1,feat_time_bars_since_segment_start,-0.00023525202858658086
SN,4,0.9,1,feat_time_after_long_gap,0.0004006488750335634
SN,4,0.9,1,feat_15m_volume_ratio_32,-3.854042960928566e-05
SN,4,0.9,1,feat_15m_oi_log_change_4,-0.0002476665704441267
SN,4,0.9,1,feat_5m_1h_rv,0.0014681450492546463
SN,4,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.0013063118049042404
SN,4,0.1,2,feat_15m_ret_1,0.0003214356811210542
SN,4,0.1,2,feat_15m_ret_4,0.0002393397651132868
SN,4,0.1,2,feat_15m_ret_8,0.00010541128803260196
SN,4,0.1,2,feat_15m_ret_16,0.0010511632065704833
SN,4,0.1,2,feat_15m_location_32,-0.0011689861298475857
SN,4,0.1,2,feat_time_bars_since_segment_start,-6.265721263271468e-05
SN,4,0.1,2,feat_time_after_long_gap,-0.0005149544539908779
SN,4,0.1,2,feat_15m_volume_ratio_32,0.00034512985300677433
SN,4,0.1,2,feat_15m_oi_log_change_4,0.000486698293610265
SN,4,0.1,2,feat_5m_1h_rv,-0.001016444981616979
SN,4,0.1,2,feat_5m_rv_rate_ratio_1h_4h,-0.00013136636133603163
SN,4,0.5,2,feat_15m_ret_1,0.00011342377486770703
SN,4,0.5,2,feat_15m_ret_4,-0.0002163873616930138
SN,4,0.5,2,feat_15m_ret_8,0.0002686389775891918
SN,4,0.5,2,feat_15m_ret_16,0.0012700038086772081
SN,4,0.5,2,feat_15m_location_32,-0.001235350277308441
SN,4,0.5,2,feat_time_bars_since_segment_start,-0.0003142612719593659
SN,4,0.5,2,feat_time_after_long_gap,-0.000432124275170198
SN,4,0.5,2,feat_15m_volume_ratio_32,-0.00047087143138067054
SN,4,0.5,2,feat_15m_oi_log_change_4,0.0002685955907361484
SN,4,0.5,2,feat_5m_1h_rv,2.543834512747841e-05
SN,4,0.5,2,feat_5m_rv_rate_ratio_1h_4h,-0.0002792674082578662
SN,4,0.9,2,feat_15m_ret_1,0.0005956049827080392
SN,4,0.9,2,feat_15m_ret_4,0.0002130185371424186
SN,4,0.9,2,feat_15m_ret_8,0.0003469756132082467
SN,4,0.9,2,feat_15m_ret_16,0.0011927998880231928
SN,4,0.9,2,feat_15m_location_32,-0.002043178620449329
SN,4,0.9,2,feat_time_bars_since_segment_start,-0.0005613839192132259
SN,4,0.9,2,feat_time_after_long_gap,0.0002968131285451826
SN,4,0.9,2,feat_15m_volume_ratio_32,-0.00029551401960596136
SN,4,0.9,2,feat_15m_oi_log_change_4,-0.00020422645340755958
SN,4,0.9,2,feat_5m_1h_rv,0.001486137715863933
SN,4,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.0014562644571814432
SN,4,0.1,3,feat_15m_ret_1,0.00018202795522067962
SN,4,0.1,3,feat_15m_ret_4,4.134331131423318e-05
SN,4,0.1,3,feat_15m_ret_8,0.00011355165525833095
SN,4,0.1,3,feat_15m_ret_16,0.0013163151092701422
SN,4,0.1,3,feat_15m_location_32,-0.0015323619674022018
SN,4,0.1,3,feat_time_bars_since_segment_start,0.00016318581674996623
SN,4,0.1,3,feat_time_after_long_gap,-0.0004862247312642149
SN,4,0.1,3,feat_15m_volume_ratio_32,0.00034236119973743163
SN,4,0.1,3,feat_15m_oi_log_change_4,0.00045516924592781073
SN,4,0.1,3,feat_5m_1h_rv,-0.001199033652345982
SN,4,0.1,3,feat_5m_rv_rate_ratio_1h_4h,6.0195937883602475e-05
SN,4,0.5,3,feat_15m_ret_1,0.00011211547231113293
SN,4,0.5,3,feat_15m_ret_4,-0.00019640546928869748
SN,4,0.5,3,feat_15m_ret_8,0.00026069663735835656
SN,4,0.5,3,feat_15m_ret_16,0.001074867462859094
SN,4,0.5,3,feat_15m_location_32,-0.0011619855041335248
SN,4,0.5,3,feat_time_bars_since_segment_start,-0.0002443722367484945
SN,4,0.5,3,feat_time_after_long_gap,-0.00034638416973204036
SN,4,0.5,3,feat_15m_volume_ratio_32,-0.0003685124449218834
SN,4,0.5,3,feat_15m_oi_log_change_4,0.00020772347278644982
SN,4,0.5,3,feat_5m_1h_rv,3.915936420576777e-05
SN,4,0.5,3,feat_5m_rv_rate_ratio_1h_4h,-0.00027838672323406426
SN,4,0.9,3,feat_15m_ret_1,0.0004172241714712782
SN,4,0.9,3,feat_15m_ret_4,0.0005276604550689432
SN,4,0.9,3,feat_15m_ret_8,0.0005973705623762571
SN,4,0.9,3,feat_15m_ret_16,0.0009567892396731483
SN,4,0.9,3,feat_15m_location_32,-0.0020428559053908297
SN,4,0.9,3,feat_time_bars_since_segment_start,-0.0008545608786243899
SN,4,0.9,3,feat_time_after_long_gap,0.00014126692201367775
SN,4,0.9,3,feat_15m_volume_ratio_32,-0.0005747602800720964
SN,4,0.9,3,feat_15m_oi_log_change_4,-0.0001940300938100628
SN,4,0.9,3,feat_5m_1h_rv,0.001510510236443341
SN,4,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.001234666227847934
SN,4,0.1,4,feat_15m_ret_1,0.00023859990421107893
SN,4,0.1,4,feat_15m_ret_4,0.0002605297022565654
SN,4,0.1,4,feat_15m_ret_8,-0.0002411120739259637
SN,4,0.1,4,feat_15m_ret_16,0.0012459806593055696
SN,4,0.1,4,feat_15m_location_32,-0.0013289036938279677
SN,4,0.1,4,feat_time_bars_since_segment_start,9.639065626599629e-05
SN,4,0.1,4,feat_time_after_long_gap,-0.0007629400975814439
SN,4,0.1,4,feat_15m_volume_ratio_32,0.00022556114169600152
SN,4,0.1,4,feat_15m_oi_log_change_4,0.00042561008187460013
SN,4,0.1,4,feat_5m_1h_rv,-0.0018144999505967227
SN,4,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.00039944434143546057
SN,4,0.5,4,feat_15m_ret_1,4.686295717705109e-05
SN,4,0.5,4,feat_15m_ret_4,-0.00019032193066005878
SN,4,0.5,4,feat_15m_ret_8,0.00035153421614680106
SN,4,0.5,4,feat_15m_ret_16,0.0007061194931644627
SN,4,0.5,4,feat_15m_location_32,-0.0008928242814815627
SN,4,0.5,4,feat_time_bars_since_segment_start,-0.00020802808657598357
SN,4,0.5,4,feat_time_after_long_gap,-0.00033347388843463417
SN,4,0.5,4,feat_15m_volume_ratio_32,-0.00031062149837612126
SN,4,0.5,4,feat_15m_oi_log_change_4,0.0002946356905980902
SN,4,0.5,4,feat_5m_1h_rv,-1.014039552071477e-05
SN,4,0.5,4,feat_5m_rv_rate_ratio_1h_4h,-0.00014392198839372072
SN,4,0.9,4,feat_15m_ret_1,0.0004395361394382478
SN,4,0.9,4,feat_15m_ret_4,0.0003788242358341592
SN,4,0.9,4,feat_15m_ret_8,0.0006267461119947195
SN,4,0.9,4,feat_15m_ret_16,0.0008650274201524922
SN,4,0.9,4,feat_15m_location_32,-0.0020747006794578906
SN,4,0.9,4,feat_time_bars_since_segment_start,-0.0006866468772020688
SN,4,0.9,4,feat_time_after_long_gap,0.000322668359699148
SN,4,0.9,4,feat_15m_volume_ratio_32,-0.0007516895323893901
SN,4,0.9,4,feat_15m_oi_log_change_4,-0.00013036006396943567
SN,4,0.9,4,feat_5m_1h_rv,0.0017961194055396352
SN,4,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.0012377235750375172
SN,8,0.1,0,feat_15m_ret_1,9.81718332515686e-05
SN,8,0.1,0,feat_15m_ret_4,0.0001233879314538
SN,8,0.1,0,feat_15m_ret_8,0.0009984342887230145
SN,8,0.1,0,feat_15m_ret_16,0.0019691398792427515
SN,8,0.1,0,feat_15m_location_32,-0.004101727968091412
SN,8,0.1,0,feat_time_bars_since_segment_start,-0.00276499591091613
SN,8,0.1,0,feat_time_after_long_gap,0.00014654784428157967
SN,8,0.1,0,feat_15m_volume_ratio_32,-0.0008294385433949939
SN,8,0.1,0,feat_15m_oi_log_change_4,0.0010405380098494903
SN,8,0.1,0,feat_5m_1h_rv,0.0008090026105987786
SN,8,0.1,0,feat_5m_rv_rate_ratio_1h_4h,-0.0011402766118634219
SN,8,0.5,0,feat_15m_ret_1,-0.000482990310139017
SN,8,0.5,0,feat_15m_ret_4,0.0004978423243700497
SN,8,0.5,0,feat_15m_ret_8,0.0004436867443514525
SN,8,0.5,0,feat_15m_ret_16,0.00307982787233912
SN,8,0.5,0,feat_15m_location_32,-0.004152050503645325
SN,8,0.5,0,feat_time_bars_since_segment_start,-0.0015725049195028564
SN,8,0.5,0,feat_time_after_long_gap,0.0005136242392527223
SN,8,0.5,0,feat_15m_volume_ratio_32,-0.0001554007721411228
SN,8,0.5,0,feat_15m_oi_log_change_4,0.0005064627545249695
SN,8,0.5,0,feat_5m_1h_rv,0.00031587493565158925
SN,8,0.5,0,feat_5m_rv_rate_ratio_1h_4h,-0.0013699800998016594
SN,8,0.9,0,feat_15m_ret_1,0.0007441997045972765
SN,8,0.9,0,feat_15m_ret_4,0.002075011653268331
SN,8,0.9,0,feat_15m_ret_8,0.0007770059520635233
SN,8,0.9,0,feat_15m_ret_16,0.0029388923037021956
SN,8,0.9,0,feat_15m_location_32,-0.005359126260185395
SN,8,0.9,0,feat_time_bars_since_segment_start,-0.002090603199720588
SN,8,0.9,0,feat_time_after_long_gap,-0.00032057680657158636
SN,8,0.9,0,feat_15m_volume_ratio_32,-0.0007914968976652288
SN,8,0.9,0,feat_15m_oi_log_change_4,0.00014118821148034308
SN,8,0.9,0,feat_5m_1h_rv,0.004202829630198047
SN,8,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.0024981972672997754
SN,8,0.1,1,feat_15m_ret_1,1.5432635114231925e-05
SN,8,0.1,1,feat_15m_ret_4,3.5506317673988015e-05
SN,8,0.1,1,feat_15m_ret_8,0.0005876182973010222
SN,8,0.1,1,feat_15m_ret_16,0.0017530072220377734
SN,8,0.1,1,feat_15m_location_32,-0.0024901987333618048
SN,8,0.1,1,feat_time_bars_since_segment_start,-0.0013969288636237725
SN,8,0.1,1,feat_time_after_long_gap,-0.00043479909763170245
SN,8,0.1,1,feat_15m_volume_ratio_32,-7.586428129146902e-05
SN,8,0.1,1,feat_15m_oi_log_change_4,0.0006440080667650442
SN,8,0.1,1,feat_5m_1h_rv,0.0006416046587108567
SN,8,0.1,1,feat_5m_rv_rate_ratio_1h_4h,-0.0012504272066499258
SN,8,0.5,1,feat_15m_ret_1,-0.00027787184518619513
SN,8,0.5,1,feat_15m_ret_4,0.00019118512021563708
SN,8,0.5,1,feat_15m_ret_8,0.0004651096222870179
SN,8,0.5,1,feat_15m_ret_16,0.0030427667376416827
SN,8,0.5,1,feat_15m_location_32,-0.0031247883104281843
SN,8,0.5,1,feat_time_bars_since_segment_start,-0.0012147111342126165
SN,8,0.5,1,feat_time_after_long_gap,0.0002426549167211185
SN,8,0.5,1,feat_15m_volume_ratio_32,-0.00028863044426111114
SN,8,0.5,1,feat_15m_oi_log_change_4,0.0001355275703422323
SN,8,0.5,1,feat_5m_1h_rv,0.00010224548263131695
SN,8,0.5,1,feat_5m_rv_rate_ratio_1h_4h,-0.0003461523270093097
SN,8,0.9,1,feat_15m_ret_1,-0.000541568879077404
SN,8,0.9,1,feat_15m_ret_4,0.0018633117291078961
SN,8,0.9,1,feat_15m_ret_8,0.0004562483065851105
SN,8,0.9,1,feat_15m_ret_16,0.0018706571772439745
