contact_id,symbol,cluster
CF|CF|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-07-03 21:00:00|16075.0009765625|1,CF,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-10 10:30:00|923.0999755859376|1,AU,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-15 13:30:00|106260.0|1,CU,-1
AG|AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-08-06 21:00:00|15027.0|1,AG,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-25 21:00:00|779.5|2,I,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-15 21:00:00|2782.0|1,MA,-1
NI|NI|CONFIRMED_SWING_HIGH|5m|2026-07-17 00:20:00|133570.0|1,NI,-1
SC|SC|CANONICAL_EQH|5m|2026-02-25 21:35:00|491.2999877929687|1,SC,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-12 10:30:00|8083.0|1,AG,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-27 21:00:00|2933.0|1,M,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-18 13:30:00|14155.0009765625|1,CF,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-03 10:30:00|17210.0|1,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-17 13:30:00|709.0|1,I,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-13 13:30:00|24535.0|1,AL,-1
MA|MA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-04-21 21:00:00|2258.0|1,MA,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-24 13:30:00|16040.0009765625|1,CF,-1
CU|CU|CONFIRMED_SWING_HIGH|15m|2026-03-05 23:15:00|102400.0|1,CU,-1
CF|CF|CANONICAL_EQH|5m|2026-03-25 14:40:00|15385.0009765625|1,CF,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-17 10:30:00|2980.0|1,M,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-25 21:00:00|717.0|1,I,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-30 21:00:00|5572.0|1,TA,-1
RB|RB|CANONICAL_EQL|15m|2026-01-22 14:00:00|3121.0|1,RB,-1
CU|CU|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-07-24 21:00:00|104320.0|1,CU,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-11 13:30:00|821.5|2,I,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-13 13:30:00|16485.001953125|5,CF,-1
MA|MA|CANONICAL_EQL|5m|2025-02-10 10:55:00|2581.0|1,MA,6
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-03 09:00:00|16125.0009765625|1,RU,-1
AG|AG|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-02-07 21:00:00|8125.0|1,AG,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-04-14 21:00:00|4324.0|1,TA,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-18 10:30:00|2410.0|1,MA,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2025-01-10 13:40:00|250090.0|1,SN,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-01 09:00:00|14238.0009765625|1,AG,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-02 13:30:00|4768.0|1,TA,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-13 13:30:00|13300.0009765625|2,CF,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-14 13:30:00|2889.0|1,M,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-01 09:00:00|4688.0|1,TA,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-26 13:30:00|102410.0|1,CU,-1
CU|CU|CONFIRMED_SWING_HIGH|15m|2025-04-16 10:00:00|76590.0|1,CU,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-18 10:30:00|13975.0009765625|1,CF,-1
P|P|CANONICAL_EQH|5m|2025-02-17 10:05:00|9080.0009765625|1,P,-1
TA|TA|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-09-02 21:00:00|4798.0|1,TA,-1
MA|MA|CONFIRMED_SWING_LOW|5m|2025-06-25 09:50:00|2360.0|1,MA,-1
AL|AL|CONFIRMED_SWING_LOW|15m|2025-09-03 00:45:00|20585.0|1,AL,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-24 13:30:00|14195.0009765625|3,CF,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-19 21:00:00|3063.0|1,M,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-29 10:30:00|3109.0|3,M,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-07 09:00:00|743.5|1,I,-1
AG|AG|CONFIRMED_SWING_HIGH|15m|2025-09-10 02:30:00|9930.0009765625|1,AG,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-07 09:00:00|796.0|1,I,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-07 13:30:00|3270.0|3,RB,6
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-15 13:30:00|2975.0|4,M,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-18 10:30:00|17940.0|1,RU,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-17 21:00:00|458.6000061035156|1,SC,-1
CF|CF|CONFIRMED_SWING_LOW|5m|2025-03-27 22:10:00|13530.0009765625|4,CF,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-19 09:00:00|19185.0|1,AG,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-27 13:30:00|17700.0|1,RU,-1
M|M|CONFIRMED_SWING_HIGH|5m|2025-02-27 09:20:00|2895.0|1,M,5
M|M|CANONICAL_EQH|15m|2026-07-09 22:30:00|3058.0|1,M,7
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-26 21:00:00|9604.0009765625|1,P,-1
CF|CF|CANONICAL_EQH|5m|2025-08-21 14:00:00|14030.0009765625|2,CF,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-17 09:00:00|14826.0009765625|1,AG,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-08 21:00:00|20695.0|3,AL,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-15 21:00:00|105800.0|1,CU,-1
NI|NI|CONFIRMED_SWING_LOW|15m|2026-04-21 10:15:00|138800.0|1,NI,-1
AU|AU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-07-17 21:00:00|782.7999877929688|1,AU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-17 21:00:00|20460.0|1,AL,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-19 10:30:00|16250.0009765625|1,CF,-1
AL|AL|CANONICAL_EQL|5m|2025-01-14 22:20:00|20230.0|1,AL,-1
I|I|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2026-07-10 21:00:00|752.5|1,I,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-03 21:00:00|20760.0|1,AL,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-04 09:00:00|470.6000061035156|1,SC,-1
SC|SC|CONFIRMED_SWING_HIGH|5m|2025-09-05 10:15:00|484.7999877929687|1,SC,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-08 10:30:00|381520.0|1,SN,-1
NI|NI|CONFIRMED_SWING_LOW|5m|2025-02-14 11:10:00|123000.0|1,NI,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-14 21:00:00|4860.0|1,TA,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-25 13:30:00|796.5|1,I,-1
NI|NI|CONFIRMED_SWING_HIGH|5m|2025-11-17 14:45:00|117150.0|1,NI,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-07-07 21:00:00|739.0|2,I,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2026-05-22 09:05:00|411230.03125|1,SN,-1
RB|RB|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-03-20 21:00:00|3134.0|1,RB,-1
CU|CU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-07-09 21:00:00|103210.0|1,CU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-01 10:30:00|790.5|2,I,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-27 21:00:00|17580.0|1,RU,-1
M|M|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-05-14 21:00:00|3026.0|1,M,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-24 09:00:00|3010.0|1,M,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-09 21:00:00|755.0|2,I,-1
AG|AG|CANONICAL_EQH|5m|2025-09-17 23:00:00|9971.0009765625|1,AG,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-08 21:00:00|20505.0|1,AL,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-28 13:30:00|2812.0|1,MA,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-29 09:00:00|8922.0009765625|1,P,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-30 10:30:00|14035.0009765625|2,RU,-1
SC|SC|CONFIRMED_SWING_HIGH|15m|2026-05-14 14:30:00|652.0|1,SC,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-03 10:30:00|3190.0|3,RB,-1
AU|AU|CONFIRMED_SWING_HIGH|5m|2026-02-09 21:30:00|1133.0400390625|1,AU,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-17 13:30:00|24035.0|1,AL,-1
TA|TA|CONFIRMED_SWING_LOW|5m|2025-07-24 10:55:00|4768.0|1,TA,-1
AU|AU|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-05-07 21:00:00|1028.739990234375|1,AU,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-07 21:00:00|257710.0|1,SN,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-09 10:30:00|3088.0|2,RB,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-21 10:30:00|472.0|1,SC,-1
SC|SC|CONFIRMED_SWING_LOW|5m|2025-09-08 10:05:00|468.8999938964844|1,SC,-1
AL|AL|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-09-10 21:00:00|20825.0|2,AL,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-02-28 21:00:00|809.5|1,I,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-16 09:00:00|19640.0|1,AL,-1
TA|TA|CANONICAL_EQH|5m|2026-04-08 10:50:00|6448.0|1,TA,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-13 21:00:00|4770.0|3,TA,-1
P|P|CONFIRMED_SWING_HIGH|15m|2025-03-12 10:15:00|9282.0009765625|1,P,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-22 09:00:00|13755.0009765625|5,CF,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-24 21:00:00|121950.0|1,NI,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-06 09:00:00|20015.0|1,AL,-1
MA|MA|CONFIRMED_SWING_LOW|5m|2026-06-10 14:35:00|2917.0|1,MA,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-29 13:30:00|3167.0|1,RB,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-18 13:30:00|3122.0|1,RB,6
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-06 13:30:00|104330.0|1,CU,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-25 10:30:00|270430.03125|1,SN,-1
SN|SN|CONFIRMED_SWING_HIGH|5m|2026-05-29 21:15:00|433529.96875|1,SN,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-03 21:00:00|120750.0|1,NI,-1
AG|AG|CONFIRMED_SWING_HIGH|15m|2025-02-06 23:45:00|8125.0|1,AG,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-12 13:30:00|2253.0|3,MA,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-06 10:30:00|24780.0|3,AL,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-05 10:30:00|3068.0|3,M,-1
M|M|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-05-20 21:00:00|2895.0|1,M,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-11 09:00:00|147490.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-04 13:30:00|13740.0009765625|1,CF,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-07 10:30:00|4660.0|1,TA,-1
SC|SC|CONFIRMED_SWING_LOW|15m|2026-07-22 00:45:00|524.7000122070312|1,SC,-1
AL|AL|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-02-19 21:00:00|20630.0|4,AL,-1
MA|MA|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-03-16 21:00:00|2756.0|1,MA,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-07 10:30:00|13775.0009765625|4,CF,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-17 13:30:00|20490.0|1,AL,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-23 09:00:00|3092.0|1,RB,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-16 10:30:00|13415.0009765625|2,CF,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-22 21:00:00|783.9400024414062|1,AU,-1
SN|SN|CANONICAL_EQH|5m|2025-09-25 14:50:00|274000.0|1,SN,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-20 13:30:00|2929.0|1,M,-1
CF|CF|CONFIRMED_SWING_HIGH|5m|2025-11-06 11:20:00|13640.0009765625|1,CF,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-30 13:30:00|437.0|1,SC,-1
AG|AG|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-23 21:00:00|18842.0|1,AG,2
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-29 09:00:00|878.1799926757812|1,AU,-1
SC|SC|CONFIRMED_SWING_LOW|5m|2026-05-15 01:30:00|616.0999755859375|1,SC,-1
M|M|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-01-09 21:00:00|2737.0|1,M,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-08-25 13:30:00|79480.0|1,CU,-1
MA|MA|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-12-12 21:00:00|2096.0|1,MA,-1
AU|AU|CANONICAL_EQH|5m|2025-07-03 01:50:00|779.1199951171875|1,AU,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-19 21:00:00|2975.0|1,RB,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-24 21:00:00|80130.0|1,CU,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-22 13:30:00|9246.0009765625|2,P,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-07 21:00:00|3038.0|2,RB,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-26 13:30:00|23795.0|1,AL,-1
CU|CU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-02-19 21:00:00|76670.0|1,CU,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-17 21:00:00|9966.0009765625|1,P,-1
NI|NI|CANONICAL_EQH|5m|2026-07-31 23:55:00|131750.0|4,NI,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-25 10:30:00|490.8999938964844|1,SC,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-23 10:30:00|250600.0|1,SN,5
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-27 13:30:00|2571.0|2,MA,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-16 10:30:00|2972.0|1,M,-1
M|M|CONFIRMED_SWING_HIGH|1h|2025-09-23 11:00:00|3097.0|1,M,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-05-06 09:00:00|14525.0009765625|1,RU,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-04-02 21:00:00|8391.0009765625|1,AG,2
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-10 09:00:00|15370.0009765625|1,RU,-1
AL|AL|CANONICAL_EQL|5m|2026-05-30 00:35:00|24255.0|1,AL,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-30 13:30:00|3130.0|1,RB,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-02 10:30:00|554.0|1,SC,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-17 13:30:00|431280.0|1,SN,-1
I|I|CANONICAL_EQL|5m|2025-12-02 10:50:00|801.5|1,I,-1
RU|RU|CANONICAL_EQH|15m|2026-01-06 11:00:00|16000.0009765625|1,RU,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-08 21:00:00|2411.0|1,MA,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2026-07-17 09:15:00|408360.0|1,SN,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-31 10:30:00|13575.0009765625|3,CF,-1
RB|RB|CONFIRMED_SWING_HIGH|5m|2025-03-21 11:30:00|3178.0|1,RB,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-07 21:00:00|500.5|1,SC,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-29 09:00:00|9224.0009765625|1,P,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-29 13:30:00|20720.0|1,AL,-1
TA|TA|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-08-04 21:00:00|5818.0|1,TA,-1
SN|SN|CANONICAL_EQL|5m|2025-07-04 00:05:00|269609.96875|1,SN,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-28 09:00:00|2827.0|1,M,-1
SN|SN|CANONICAL_EQH|5m|2026-02-27 11:25:00|434910.03125|1,SN,-1
CU|CU|CANONICAL_EQH|5m|2025-03-04 14:00:00|77160.0|1,CU,5
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-18 10:30:00|2573.0|2,MA,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-12 10:30:00|4658.0|1,TA,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-11 13:30:00|13900.0009765625|2,CF,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-06 21:00:00|13375.0009765625|1,CF,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-14 10:30:00|14060.0009765625|1,AG,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-17 21:00:00|20630.0|1,AL,7
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-09 09:00:00|882.0|1,AU,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-18 13:30:00|938.4000244140624|1,AU,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-01-09 21:00:00|16680.001953125|1,RU,-1
TA|TA|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-11-28 21:00:00|4608.0|2,TA,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-14 21:00:00|22073.0|1,AG,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-26 10:30:00|20760.0|2,AL,-1
SC|SC|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-06-06 21:00:00|470.6000061035156|1,SC,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-17 09:00:00|755.0|4,I,-1
CF|CF|CANONICAL_EQH|5m|2026-02-05 21:55:00|14645.0009765625|1,CF,-1
CU|CU|CANONICAL_EQH|5m|2025-07-28 09:50:00|78980.0|1,CU,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-26 09:00:00|122320.0|1,NI,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-19 09:00:00|99620.0|1,CU,-1
TA|TA|CANONICAL_EQL|5m|2025-12-04 11:20:00|4706.0|4,TA,3
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-04-09 10:30:00|253080.0|1,SN,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-05 13:30:00|8102.0|2,P,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-12 10:30:00|15235.0009765625|2,RU,-1
AG|AG|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-12-25 21:00:00|17633.0|1,AG,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-17 10:30:00|520.2000122070312|2,SC,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-26 21:00:00|15840.0009765625|1,RU,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-12 10:30:00|2234.0|1,MA,6
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-10 21:00:00|2489.0|3,MA,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-24 09:00:00|103350.0|1,CU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-06 09:00:00|21475.0|1,AL,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-06 10:30:00|8102.0|1,AG,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-05 09:00:00|7984.0|1,AG,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-24 09:00:00|19874.0|1,AG,-1
SN|SN|CANONICAL_EQH|5m|2025-05-10 00:00:00|261900.0|1,SN,-1
CF|CF|CONFIRMED_SWING_LOW|5m|2025-11-06 22:10:00|13555.0009765625|1,CF,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-20 09:00:00|12306.0009765625|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-24 13:30:00|14165.0009765625|3,CF,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-14 21:00:00|265820.0|1,SN,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-28 10:30:00|4670.0|1,TA,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-12 09:00:00|13635.0009765625|2,CF,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-09 09:00:00|15815.0009765625|1,RU,-1
I|I|CANONICAL_EQH|5m|2026-05-21 10:00:00|796.5|1,I,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-25 10:30:00|20720.0|2,AL,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-06 09:00:00|264380.0|1,SN,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-25 09:00:00|8392.0009765625|1,P,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-13 10:30:00|24640.0|2,AL,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-28 09:00:00|103800.0|1,CU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-11 09:00:00|774.5|1,I,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-04 13:30:00|2956.0|1,M,-1
RU|RU|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-01-23 21:00:00|17225.0|1,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-24 21:00:00|747.5|2,I,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-10 21:00:00|399689.96875|1,SN,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-05-27 21:00:00|706.5|1,I,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-06 21:00:00|16170.0009765625|1,CF,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-16 10:30:00|15880.0009765625|1,CF,6
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-26 10:30:00|13585.0009765625|1,CF,3
MA|MA|CANONICAL_EQH|5m|2026-05-13 10:45:00|2914.0|1,MA,-1
M|M|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-08-15 21:00:00|3121.0|2,M,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-26 13:30:00|803.0|1,I,-1
