symbol,fold,stop_atr,target_r,quant_bin,n,n_weighted,n_result,mean_R,mean_R_event,median_R,positive_R_rate_w,positive_R_rate_event,p10_R,p90_R,target_hit_rate_w,target_hit_rate_event,stop_hit_rate_w,stop_hit_rate_event,timeout_rate_w,timeout_rate_event,both_hit_rate_w,both_hit_rate_event,gap_stop_rate_w,gap_stop_rate_event
RB,4,1.0,2.5,LOW,4,3.0,4,0.571439,1.05358,1.357159,0.666667,0.75,-1.0,2.5,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.0,2.5,MID,49,35.0,49,-0.142807,-0.326515,-1.0,0.314286,0.265306,-1.0,2.5,0.114286,0.081633,0.514286,0.612245,0.371429,0.306122,0.0,0.0,0.0,0.0
RB,4,1.0,2.5,HIGH,52,24.0,52,-0.214659,-0.376161,-1.0,0.291667,0.230769,-1.0,1.464134,0.083333,0.076923,0.625,0.730769,0.291667,0.192308,0.0,0.0,0.0,0.0
RB,4,1.0,3.0,LOW,4,3.0,4,0.738106,1.30358,1.607159,0.666667,0.75,-1.0,3.0,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.0,3.0,MID,49,35.0,49,-0.204453,-0.370547,-1.0,0.285714,0.244898,-1.0,1.532469,0.057143,0.040816,0.514286,0.612245,0.428571,0.346939,0.0,0.0,0.0,0.0
RB,4,1.0,3.0,HIGH,52,24.0,52,-0.206943,-0.369039,-1.0,0.291667,0.230769,-1.0,1.464134,0.041667,0.038462,0.625,0.730769,0.333333,0.230769,0.0,0.0,0.0,0.0
RB,4,1.25,1.5,LOW,4,3.0,4,0.223818,0.542864,0.835727,0.666667,0.75,-1.0,1.5,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.25,1.5,MID,49,35.0,49,-0.017214,-0.207384,-0.731169,0.4,0.326531,-1.0,1.5,0.228571,0.183673,0.4,0.489796,0.371429,0.326531,0.0,0.0,0.0,0.0
RB,4,1.25,1.5,HIGH,52,24.0,52,-0.110522,-0.349516,-1.0,0.375,0.269231,-1.0,1.5,0.166667,0.134615,0.5,0.653846,0.333333,0.211538,0.0,0.0,0.0,0.0
RB,4,1.25,2.0,LOW,4,3.0,4,0.390485,0.792864,1.085727,0.666667,0.75,-1.0,2.0,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.25,2.0,MID,49,35.0,49,-0.135512,-0.314409,-1.0,0.342857,0.285714,-1.0,2.0,0.114286,0.081633,0.428571,0.510204,0.457143,0.408163,0.0,0.0,0.0,0.0
RB,4,1.25,2.0,HIGH,52,24.0,52,-0.198212,-0.382384,-1.0,0.333333,0.25,-1.0,1.171307,0.083333,0.076923,0.541667,0.673077,0.375,0.25,0.0,0.0,0.0,0.0
RB,4,1.25,2.5,LOW,4,3.0,4,0.557151,1.042864,1.335727,0.666667,0.75,-1.0,2.5,0.333333,0.5,0.333333,0.25,0.333333,0.25,0.0,0.0,0.0,0.0
RB,4,1.25,2.5,MID,49,35.0,49,-0.179114,-0.345553,-1.0,0.314286,0.265306,-1.0,1.225975,0.057143,0.040816,0.428571,0.510204,0.514286,0.44898,0.0,0.0,0.0,0.0
RB,4,1.25,2.5,HIGH,52,24.0,52,-0.187873,-0.37284,-1.0,0.333333,0.25,-1.0,1.171307,0.041667,0.038462,0.541667,0.673077,0.416667,0.288462,0.0,0.0,0.0,0.0
RB,4,1.25,3.0,LOW,4,3.0,4,0.624206,1.143445,1.436308,0.666667,0.75,-1.0,2.701162,0.0,0.0,0.333333,0.25,0.666667,0.75,0.0,0.0,0.0,0.0
RB,4,1.25,3.0,MID,49,35.0,49,-0.246489,-0.393678,-1.0,0.314286,0.265306,-1.0,0.978622,0.0,0.0,0.428571,0.510204,0.571429,0.489796,0.0,0.0,0.0,0.0
RB,4,1.25,3.0,HIGH,52,24.0,52,-0.174562,-0.360553,-1.0,0.333333,0.25,-1.0,1.171307,0.0,0.0,0.541667,0.673077,0.458333,0.326923,0.0,0.0,0.0,0.0
RB,5,0.75,1.5,LOW,21,18.0,21,-0.142472,-0.241845,-1.0,0.333333,0.285714,-1.0,1.5,0.277778,0.238095,0.555556,0.52381,0.166667,0.238095,0.0,0.0,0.0,0.0
RB,5,0.75,1.5,MID,60,50.0,60,0.114927,0.056942,-1.0,0.46,0.433333,-1.0,1.5,0.4,0.366667,0.52,0.533333,0.08,0.1,0.0,0.0,0.0,0.0
RB,5,0.75,1.5,HIGH,21,14.0,21,0.345323,0.079478,-1.0,0.571429,0.47619,-1.0,1.5,0.5,0.380952,0.428571,0.52381,0.071429,0.095238,0.0,0.0,0.0,0.0
RB,5,0.75,2.0,LOW,21,18.0,21,-0.058091,-0.169519,-1.0,0.333333,0.285714,-1.0,2.0,0.222222,0.190476,0.555556,0.52381,0.222222,0.285714,0.0,0.0,0.0,0.0
RB,5,0.75,2.0,MID,60,50.0,60,-0.072315,-0.128623,-1.0,0.36,0.333333,-1.0,2.0,0.2,0.183333,0.58,0.583333,0.22,0.233333,0.0,0.0,0.0,0.0
RB,5,0.75,2.0,HIGH,21,14.0,21,0.168035,-0.014904,-1.0,0.5,0.428571,-1.0,2.0,0.285714,0.238095,0.5,0.571429,0.214286,0.190476,0.0,0.0,0.0,0.0
RB,5,0.75,2.5,LOW,21,18.0,21,-0.132089,-0.232945,-1.0,0.333333,0.285714,-1.0,2.126485,0.111111,0.095238,0.555556,0.52381,0.333333,0.380952,0.0,0.0,0.0,0.0
RB,5,0.75,2.5,MID,60,50.0,60,-0.038036,-0.091724,-1.0,0.34,0.316667,-1.0,2.5,0.16,0.15,0.58,0.583333,0.26,0.266667,0.0,0.0,0.0,0.0
RB,5,0.75,2.5,HIGH,21,14.0,21,0.310892,0.104143,-1.0,0.5,0.428571,-1.0,2.5,0.285714,0.238095,0.5,0.571429,0.214286,0.190476,0.0,0.0,0.0,0.0
RB,5,0.75,3.0,LOW,21,18.0,21,-0.114931,-0.218238,-1.0,0.333333,0.285714,-1.0,1.992677,0.055556,0.047619,0.555556,0.52381,0.388889,0.428571,0.0,0.0,0.0,0.0
RB,5,0.75,3.0,MID,60,50.0,60,-0.022913,-0.091335,-1.0,0.34,0.316667,-1.0,2.73335,0.1,0.083333,0.58,0.583333,0.32,0.333333,0.0,0.0,0.0,0.0
RB,5,0.75,3.0,HIGH,21,14.0,21,0.349399,0.153624,-1.0,0.5,0.428571,-1.0,3.0,0.214286,0.190476,0.5,0.571429,0.285714,0.238095,0.0,0.0,0.0,0.0
RB,5,1.0,1.5,LOW,21,18.0,21,-0.048297,-0.122337,-0.567845,0.388889,0.333333,-1.0,1.5,0.222222,0.190476,0.388889,0.333333,0.388889,0.47619,0.0,0.0,0.0,0.0
RB,5,1.0,1.5,MID,60,50.0,60,-0.070801,-0.135271,-0.614337,0.4,0.366667,-1.0,1.5,0.22,0.2,0.46,0.483333,0.32,0.316667,0.0,0.0,0.0,0.0
RB,5,1.0,1.5,HIGH,21,14.0,21,0.069767,-0.085329,-0.519539,0.5,0.428571,-1.0,1.5,0.285714,0.238095,0.357143,0.428571,0.357143,0.333333,0.0,0.0,0.0,0.0
RB,5,1.0,2.0,LOW,21,18.0,21,-0.089906,-0.158002,-0.567845,0.388889,0.333333,-1.0,1.682364,0.111111,0.095238,0.388889,0.333333,0.5,0.571429,0.0,0.0,0.0,0.0
RB,5,1.0,2.0,MID,60,50.0,60,-0.045749,-0.117305,-0.614337,0.38,0.35,-1.0,2.0,0.14,0.116667,0.46,0.483333,0.4,0.4,0.0,0.0,0.0,0.0
RB,5,1.0,2.0,HIGH,21,14.0,21,0.212624,0.033718,-0.519539,0.5,0.428571,-1.0,2.0,0.285714,0.238095,0.357143,0.428571,0.357143,0.333333,0.0,0.0,0.0,0.0
RB,5,1.0,2.5,LOW,21,18.0,21,-0.077038,-0.146971,-0.567845,0.388889,0.333333,-1.0,1.494508,0.055556,0.047619,0.388889,0.333333,0.555556,0.619048,0.0,0.0,0.0,0.0
RB,5,1.0,2.5,MID,60,50.0,60,0.011251,-0.069805,-0.614337,0.38,0.35,-1.0,2.5,0.12,0.1,0.46,0.483333,0.42,0.416667,0.0,0.0,0.0,0.0
RB,5,1.0,2.5,HIGH,21,14.0,21,0.259361,0.088686,-0.519539,0.5,0.428571,-1.0,2.5,0.214286,0.190476,0.357143,0.428571,0.428571,0.380952,0.0,0.0,0.0,0.0
RB,5,1.0,3.0,LOW,21,18.0,21,-0.04926,-0.123162,-0.567845,0.388889,0.333333,-1.0,1.494508,0.055556,0.047619,0.388889,0.333333,0.555556,0.619048,0.0,0.0,0.0,0.0
RB,5,1.0,3.0,MID,60,50.0,60,0.048281,-0.038946,-0.614337,0.38,0.35,-1.0,2.42575,0.08,0.066667,0.46,0.483333,0.46,0.45,0.0,0.0,0.0,0.0
RB,5,1.0,3.0,HIGH,21,14.0,21,0.222575,0.087972,-0.519539,0.5,0.428571,-1.0,3.0,0.142857,0.142857,0.357143,0.428571,0.5,0.428571,0.0,0.0,0.0,0.0
RB,5,1.25,1.5,LOW,21,18.0,21,-0.114728,-0.16309,-0.451222,0.388889,0.333333,-1.0,1.275891,0.111111,0.095238,0.277778,0.238095,0.611111,0.666667,0.0,0.0,0.0,0.0
RB,5,1.25,1.5,MID,60,50.0,60,-0.028879,-0.100082,-0.293755,0.42,0.383333,-1.0,1.5,0.2,0.183333,0.4,0.433333,0.4,0.383333,0.0,0.0,0.0,0.0
RB,5,1.25,1.5,HIGH,21,14.0,21,0.196188,0.03795,-0.234761,0.5,0.428571,-1.0,1.5,0.285714,0.238095,0.214286,0.285714,0.5,0.47619,0.0,0.0,0.0,0.0
RB,5,1.25,2.0,LOW,21,18.0,21,-0.093322,-0.144742,-0.451222,0.388889,0.333333,-1.0,1.195606,0.055556,0.047619,0.277778,0.238095,0.666667,0.714286,0.0,0.0,0.0,0.0
RB,5,1.25,2.0,MID,60,50.0,60,0.020195,-0.066516,-0.293755,0.42,0.383333,-1.0,2.0,0.14,0.116667,0.4,0.433333,0.46,0.45,0.0,0.0,0.0,0.0
RB,5,1.25,2.0,HIGH,21,14.0,21,0.262149,0.105734,-0.234761,0.5,0.428571,-1.0,2.0,0.214286,0.190476,0.214286,0.285714,0.571429,0.52381,0.0,0.0,0.0,0.0
RB,5,1.25,2.5,LOW,21,18.0,21,-0.065545,-0.120932,-0.451222,0.388889,0.333333,-1.0,1.195606,0.055556,0.047619,0.277778,0.238095,0.666667,0.714286,0.0,0.0,0.0,0.0
RB,5,1.25,2.5,MID,60,50.0,60,0.054819,-0.037662,-0.293755,0.42,0.383333,-1.0,1.986311,0.08,0.066667,0.4,0.433333,0.52,0.5,0.0,0.0,0.0,0.0
RB,5,1.25,2.5,HIGH,21,14.0,21,0.247006,0.119448,-0.234761,0.5,0.428571,-1.0,2.5,0.142857,0.142857,0.214286,0.285714,0.642857,0.571429,0.0,0.0,0.0,0.0
RB,5,1.25,3.0,LOW,21,18.0,21,-0.037767,-0.097123,-0.451222,0.388889,0.333333,-1.0,1.195606,0.055556,0.047619,0.277778,0.238095,0.666667,0.714286,0.0,0.0,0.0,0.0
RB,5,1.25,3.0,MID,60,50.0,60,0.063612,-0.030335,-0.293755,0.42,0.383333,-1.0,1.804314,0.06,0.05,0.4,0.433333,0.54,0.516667,0.0,0.0,0.0,0.0
RB,5,1.25,3.0,HIGH,21,14.0,21,0.318435,0.190876,-0.234761,0.5,0.428571,-1.0,3.0,0.142857,0.142857,0.214286,0.285714,0.642857,0.571429,0.0,0.0,0.0,0.0
RB,6,0.75,1.5,LOW,15,12.0,15,0.041667,0.0,-1.0,0.416667,0.4,-1.0,1.5,0.416667,0.4,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0.0
RB,6,0.75,1.5,MID,37,26.0,37,-0.287074,-0.113498,-1.0,0.288462,0.351351,-1.0,1.5,0.230769,0.297297,0.673077,0.594595,0.096154,0.108108,0.0,0.0,0.0,0.0
RB,6,0.75,1.5,HIGH,24,19.0,24,-0.023406,-0.01853,-1.0,0.368421,0.375,-1.0,1.5,0.368421,0.375,0.526316,0.541667,0.105263,0.083333,0.0,0.0,0.0,0.0
RB,6,0.75,2.0,LOW,15,12.0,15,0.039755,0.025739,-1.0,0.333333,0.333333,-1.0,2.0,0.25,0.2,0.583333,0.6,0.166667,0.2,0.0,0.0,0.0,0.0
RB,6,0.75,2.0,MID,37,26.0,37,-0.248613,-0.072958,-1.0,0.25,0.297297,-1.0,2.0,0.192308,0.243243,0.673077,0.594595,0.134615,0.162162,0.0,0.0,0.0,0.0
RB,6,0.75,2.0,HIGH,24,19.0,24,0.034174,0.068721,-1.0,0.315789,0.333333,-1.0,2.0,0.315789,0.333333,0.526316,0.541667,0.157895,0.125,0.0,0.0,0.0,0.0
RB,6,0.75,2.5,LOW,15,12.0,15,0.164755,0.125739,-1.0,0.333333,0.333333,-1.0,2.5,0.25,0.2,0.583333,0.6,0.166667,0.2,0.0,0.0,0.0,0.0
RB,6,0.75,2.5,MID,37,26.0,37,-0.152459,0.048664,-1.0,0.25,0.297297,-1.0,2.5,0.192308,0.243243,0.673077,0.594595,0.134615,0.162162,0.0,0.0,0.0,0.0
RB,6,0.75,2.5,HIGH,24,19.0,24,0.141422,0.155197,-1.0,0.315789,0.333333,-1.0,2.5,0.263158,0.25,0.526316,0.541667,0.210526,0.208333,0.0,0.0,0.0,0.0
RB,6,0.75,3.0,LOW,15,12.0,15,-0.278043,-0.228499,-1.0,0.25,0.266667,-1.0,1.913143,0.0,0.0,0.666667,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.0
RB,6,0.75,3.0,MID,37,26.0,37,-0.12676,0.098348,-1.0,0.25,0.297297,-1.0,3.0,0.115385,0.162162,0.673077,0.594595,0.211538,0.243243,0.0,0.0,0.0,0.0
RB,6,0.75,3.0,HIGH,24,19.0,24,-0.228903,-0.28381,-1.0,0.210526,0.208333,-1.0,2.220114,0.105263,0.083333,0.631579,0.666667,0.263158,0.25,0.0,0.0,0.0,0.0
RB,6,1.0,1.5,LOW,15,12.0,15,-0.02336,-0.056569,-0.556937,0.333333,0.333333,-1.0,1.5,0.25,0.2,0.416667,0.466667,0.333333,0.333333,0.0,0.0,0.0,0.0
RB,6,1.0,1.5,MID,37,26.0,37,-0.146022,-0.048556,-0.293922,0.326923,0.351351,-1.0,1.5,0.230769,0.27027,0.5,0.459459,0.269231,0.27027,0.0,0.0,0.0,0.0
RB,6,1.0,1.5,HIGH,24,19.0,24,-0.081186,-0.044668,-0.540626,0.315789,0.333333,-1.0,1.5,0.315789,0.333333,0.473684,0.458333,0.210526,0.208333,0.0,0.0,0.0,0.0
RB,6,1.0,2.0,LOW,15,12.0,15,0.10164,0.043431,-0.556937,0.333333,0.333333,-1.0,2.0,0.25,0.2,0.416667,0.466667,0.333333,0.333333,0.0,0.0,0.0,0.0
RB,6,1.0,2.0,MID,37,26.0,37,-0.117716,0.015325,-0.293922,0.326923,0.351351,-1.0,1.950349,0.115385,0.162162,0.5,0.459459,0.384615,0.378378,0.0,0.0,0.0,0.0
RB,6,1.0,2.0,HIGH,24,19.0,24,-0.17323,-0.11115,-0.775875,0.263158,0.291667,-1.0,2.0,0.157895,0.166667,0.526316,0.5,0.315789,0.333333,0.0,0.0,0.0,0.0
RB,6,1.0,2.5,LOW,15,12.0,15,-0.282541,-0.263915,-1.0,0.25,0.266667,-1.0,1.434857,0.0,0.0,0.5,0.533333,0.5,0.466667,0.0,0.0,0.0,0.0
RB,6,1.0,2.5,MID,37,26.0,37,-0.060023,0.096406,-0.293922,0.326923,0.351351,-1.0,2.383682,0.115385,0.162162,0.5,0.459459,0.384615,0.378378,0.0,0.0,0.0,0.0
RB,6,1.0,2.5,HIGH,24,19.0,24,-0.246879,-0.252788,-0.775875,0.210526,0.208333,-1.0,1.595404,0.052632,0.041667,0.526316,0.5,0.421053,0.458333,0.0,0.0,0.0,0.0
RB,6,1.0,3.0,LOW,15,12.0,15,-0.282541,-0.263915,-1.0,0.25,0.266667,-1.0,1.434857,0.0,0.0,0.5,0.533333,0.5,0.466667,0.0,0.0,0.0,0.0
RB,6,1.0,3.0,MID,37,26.0,37,-0.173302,-0.050763,-1.0,0.288462,0.297297,-1.0,1.627614,0.038462,0.081081,0.538462,0.513514,0.423077,0.405405,0.0,0.0,0.0,0.0
RB,6,1.0,3.0,HIGH,24,19.0,24,-0.271285,-0.27211,-0.775875,0.210526,0.208333,-1.0,1.56535,0.0,0.0,0.526316,0.5,0.473684,0.5,0.0,0.0,0.0,0.0
RB,6,1.25,1.5,LOW,15,12.0,15,0.101344,0.024103,-0.264936,0.416667,0.4,-1.0,1.5,0.25,0.2,0.25,0.333333,0.5,0.466667,0.0,0.0,0.0,0.0
RB,6,1.25,1.5,MID,37,26.0,37,-0.136034,-0.007242,0.0,0.365385,0.405405,-1.0,1.5,0.192308,0.243243,0.423077,0.378378,0.384615,0.378378,0.0,0.0,0.0,0.0
RB,6,1.25,1.5,HIGH,24,19.0,24,-0.095337,-0.075515,-0.432501,0.315789,0.333333,-1.0,1.5,0.263158,0.25,0.473684,0.458333,0.263158,0.291667,0.0,0.0,0.0,0.0
RB,6,1.25,2.0,LOW,15,12.0,15,-0.197668,-0.215106,-0.445549,0.333333,0.333333,-1.0,1.147886,0.0,0.0,0.333333,0.4,0.666667,0.6,0.0,0.0,0.0,0.0
RB,6,1.25,2.0,MID,37,26.0,37,-0.097538,0.055002,0.0,0.365385,0.405405,-1.0,1.906945,0.115385,0.162162,0.423077,0.378378,0.461538,0.459459,0.0,0.0,0.0,0.0
RB,6,1.25,2.0,HIGH,24,19.0,24,-0.302766,-0.30223,-0.7207,0.210526,0.208333,-1.0,1.276323,0.052632,0.041667,0.526316,0.5,0.421053,0.458333,0.0,0.0,0.0,0.0
RB,6,1.25,2.5,LOW,15,12.0,15,-0.197668,-0.215106,-0.445549,0.333333,0.333333,-1.0,1.147886,0.0,0.0,0.333333,0.4,0.666667,0.6,0.0,0.0,0.0,0.0
RB,6,1.25,2.5,MID,37,26.0,37,-0.187002,-0.058402,-0.235138,0.326923,0.351351,-1.0,1.302091,0.038462,0.081081,0.423077,0.378378,0.538462,0.540541,0.0,0.0,0.0,0.0
RB,6,1.25,2.5,HIGH,24,19.0,24,-0.322291,-0.317688,-0.7207,0.210526,0.208333,-1.0,1.25228,0.0,0.0,0.526316,0.5,0.473684,0.5,0.0,0.0,0.0,0.0
RB,6,1.25,3.0,LOW,15,12.0,15,-0.197668,-0.215106,-0.445549,0.333333,0.333333,-1.0,1.147886,0.0,0.0,0.333333,0.4,0.666667,0.6,0.0,0.0,0.0,0.0
RB,6,1.25,3.0,MID,37,26.0,37,-0.167771,-0.017862,-0.235138,0.326923,0.351351,-1.0,1.302091,0.038462,0.081081,0.423077,0.378378,0.538462,0.540541,0.0,0.0,0.0,0.0
RB,6,1.25,3.0,HIGH,24,19.0,24,-0.322291,-0.317688,-0.7207,0.210526,0.208333,-1.0,1.25228,0.0,0.0,0.526316,0.5,0.473684,0.5,0.0,0.0,0.0,0.0
M,0,0.75,1.5,LOW,40,34.0,40,-0.117647,-0.1875,-1.0,0.352941,0.325,-1.0,1.5,0.352941,0.325,0.647059,0.675,0.0,0.0,0.0,0.0,0.0,0.0
M,0,0.75,1.5,MID,50,32.0,50,0.11505,0.213632,-0.336906,0.46875,0.5,-1.0,1.5,0.40625,0.46,0.53125,0.5,0.0625,0.04,0.0,0.0,0.0,0.0
M,0,0.75,1.5,HIGH,21,13.0,21,0.256845,0.254238,0.338988,0.538462,0.52381,-1.0,1.5,0.461538,0.47619,0.461538,0.47619,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,0.75,2.0,LOW,40,34.0,40,-0.212268,-0.279408,-1.0,0.264706,0.25,-1.0,2.0,0.205882,0.175,0.676471,0.7,0.117647,0.125,0.0,0.0,0.0,0.0
M,0,0.75,2.0,MID,50,32.0,50,-0.008888,0.158063,-1.0,0.40625,0.44,-1.0,2.0,0.21875,0.3,0.59375,0.56,0.1875,0.14,0.0,0.0,0.0,0.0
M,0,0.75,2.0,HIGH,21,13.0,21,0.256845,0.206618,-1.0,0.461538,0.428571,-1.0,2.0,0.384615,0.380952,0.538462,0.571429,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,0.75,2.5,LOW,40,34.0,40,-0.197622,-0.266958,-1.0,0.264706,0.25,-1.0,2.5,0.147059,0.125,0.676471,0.7,0.176471,0.175,0.0,0.0,0.0,0.0
M,0,0.75,2.5,MID,50,32.0,50,0.03008,0.263002,-1.0,0.40625,0.44,-1.0,2.5,0.1875,0.28,0.59375,0.56,0.21875,0.16,0.0,0.0,0.0,0.0
M,0,0.75,2.5,HIGH,21,13.0,21,0.179922,0.230428,-1.0,0.384615,0.380952,-1.0,2.5,0.307692,0.333333,0.615385,0.619048,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,0.75,3.0,LOW,40,34.0,40,-0.134489,-0.213295,-1.0,0.264706,0.25,-1.0,3.0,0.117647,0.1,0.676471,0.7,0.205882,0.2,0.0,0.0,0.0,0.0
M,0,0.75,3.0,MID,50,32.0,50,-0.004901,0.306427,-1.0,0.375,0.42,-1.0,3.0,0.125,0.22,0.59375,0.56,0.28125,0.22,0.0,0.0,0.0,0.0
M,0,0.75,3.0,HIGH,21,13.0,21,0.333768,0.397095,-1.0,0.384615,0.380952,-1.0,3.0,0.307692,0.333333,0.615385,0.619048,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,1.0,1.5,LOW,40,34.0,40,-0.328319,-0.384556,-1.0,0.264706,0.25,-1.0,1.5,0.205882,0.175,0.676471,0.7,0.117647,0.125,0.0,0.0,0.0,0.0
M,0,1.0,1.5,MID,50,32.0,50,-0.029481,0.219344,0.308533,0.4375,0.52,-1.0,1.5,0.25,0.38,0.5,0.42,0.25,0.2,0.0,0.0,0.0,0.0
M,0,1.0,1.5,HIGH,21,13.0,21,0.058019,0.012107,-1.0,0.461538,0.428571,-1.0,1.5,0.384615,0.380952,0.538462,0.571429,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,1.0,2.0,LOW,40,34.0,40,-0.299396,-0.359971,-1.0,0.264706,0.25,-1.0,2.0,0.117647,0.1,0.676471,0.7,0.205882,0.2,0.0,0.0,0.0,0.0
M,0,1.0,2.0,MID,50,32.0,50,0.029995,0.361768,0.214936,0.4375,0.52,-1.0,2.0,0.1875,0.32,0.5,0.42,0.3125,0.26,0.0,0.0,0.0,0.0
M,0,1.0,2.0,HIGH,21,13.0,21,0.019557,0.059726,-1.0,0.384615,0.380952,-1.0,2.0,0.307692,0.333333,0.615385,0.619048,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,1.0,2.5,LOW,40,34.0,40,-0.257589,-0.324435,-1.0,0.264706,0.25,-1.0,2.036394,0.088235,0.075,0.676471,0.7,0.235294,0.225,0.0,0.0,0.0,0.0
M,0,1.0,2.5,MID,50,32.0,50,-0.009402,0.349365,0.092615,0.40625,0.5,-1.0,2.5,0.125,0.22,0.5,0.42,0.375,0.36,0.0,0.0,0.0,0.0
M,0,1.0,2.5,HIGH,21,13.0,21,-0.163884,-0.149071,-1.0,0.307692,0.285714,-1.0,2.5,0.153846,0.190476,0.692308,0.714286,0.153846,0.095238,0.0,0.0,0.0,0.0
M,0,1.0,3.0,LOW,40,34.0,40,-0.259373,-0.325951,-1.0,0.264706,0.25,-1.0,1.927797,0.058824,0.05,0.676471,0.7,0.264706,0.25,0.0,0.0,0.0,0.0
M,0,1.0,3.0,MID,50,32.0,50,0.035628,0.425821,0.092615,0.40625,0.5,-1.0,2.440942,0.09375,0.16,0.5,0.42,0.40625,0.42,0.0,0.0,0.0,0.0
M,0,1.0,3.0,HIGH,21,13.0,21,-0.086961,-0.053833,-1.0,0.307692,0.285714,-1.0,3.0,0.153846,0.190476,0.692308,0.714286,0.153846,0.095238,0.0,0.0,0.0,0.0
M,0,1.25,1.5,LOW,40,34.0,40,-0.331807,-0.391423,-1.0,0.294118,0.275,-1.0,1.5,0.147059,0.125,0.588235,0.625,0.264706,0.25,0.0,0.0,0.0,0.0
M,0,1.25,1.5,MID,50,32.0,50,-0.06435,0.195385,0.171948,0.4375,0.52,-1.0,1.5,0.21875,0.36,0.46875,0.4,0.3125,0.24,0.0,0.0,0.0,0.0
M,0,1.25,1.5,HIGH,21,13.0,21,0.054107,0.366828,1.5,0.461538,0.571429,-1.0,1.5,0.384615,0.52381,0.538462,0.428571,0.076923,0.047619,0.0,0.0,0.0,0.0
M,0,1.25,2.0,LOW,40,34.0,40,-0.284011,-0.350797,-1.0,0.294118,0.275,-1.0,1.629115,0.088235,0.075,0.588235,0.625,0.323529,0.3,0.0,0.0,0.0,0.0
M,0,1.25,2.0,MID,50,32.0,50,-0.081042,0.212439,0.074092,0.40625,0.5,-1.0,2.0,0.125,0.22,0.46875,0.4,0.40625,0.38,0.0,0.0,0.0,0.0
M,0,1.25,2.0,HIGH,21,13.0,21,-0.037617,0.310779,-0.984626,0.384615,0.47619,-1.0,2.0,0.230769,0.380952,0.538462,0.428571,0.230769,0.190476,0.0,0.0,0.0,0.0
M,0,1.25,2.5,LOW,40,34.0,40,-0.286921,-0.35327,-1.0,0.294118,0.275,-1.0,1.542238,0.029412,0.025,0.588235,0.625,0.382353,0.35,0.0,0.0,0.0,0.0
M,0,1.25,2.5,MID,50,32.0,50,-0.085887,0.128827,0.074092,0.40625,0.5,-1.0,1.443795,0.0625,0.06,0.46875,0.4,0.46875,0.54,0.0,0.0,0.0,0.0
M,0,1.25,2.5,HIGH,21,13.0,21,0.018938,0.355581,-0.984626,0.384615,0.47619,-1.0,2.5,0.153846,0.190476,0.538462,0.428571,0.307692,0.380952,0.0,0.0,0.0,0.0
M,0,1.25,3.0,LOW,40,34.0,40,-0.272215,-0.34077,-1.0,0.294118,0.275,-1.0,1.542238,0.029412,0.025,0.588235,0.625,0.382353,0.35,0.0,0.0,0.0,0.0
M,0,1.25,3.0,MID,50,32.0,50,-0.054637,0.158827,0.074092,0.40625,0.5,-1.0,1.443795,0.0625,0.06,0.46875,0.4,0.46875,0.54,0.0,0.0,0.0,0.0
M,0,1.25,3.0,HIGH,21,13.0,21,0.040525,0.382308,-0.984626,0.384615,0.47619,-1.0,2.280632,0.076923,0.095238,0.538462,0.428571,0.384615,0.47619,0.0,0.0,0.0,0.0
M,1,0.75,1.5,LOW,44,32.0,44,-0.296875,-0.318182,-1.0,0.28125,0.272727,-1.0,1.5,0.28125,0.272727,0.71875,0.727273,0.0,0.0,0.0,0.0,0.0,0.0
M,1,0.75,1.5,MID,25,21.0,25,0.071429,0.0,-1.0,0.428571,0.4,-1.0,1.5,0.428571,0.4,0.571429,0.6,0.0,0.0,0.0,0.0,0.0,0.0
M,1,0.75,1.5,HIGH,25,17.0,25,0.029412,0.4,1.5,0.411765,0.56,-1.0,1.5,0.411765,0.56,0.588235,0.44,0.0,0.0,0.0,0.0,0.0,0.0
M,1,0.75,2.0,LOW,44,32.0,44,-0.47662,-0.551178,-1.0,0.1875,0.159091,-1.0,2.0,0.15625,0.136364,0.8125,0.840909,0.03125,0.022727,0.0,0.0,0.0,0.0
M,1,0.75,2.0,MID,25,21.0,25,0.250446,0.170374,-1.0,0.428571,0.4,-1.0,2.0,0.380952,0.36,0.571429,0.6,0.047619,0.04,0.0,0.0,0.0,0.0
M,1,0.75,2.0,HIGH,25,17.0,25,0.096522,0.545807,1.004304,0.411765,0.56,-1.0,2.0,0.294118,0.44,0.588235,0.44,0.117647,0.12,0.0,0.0,0.0,0.0
