policy,symbol,action,bar,side,ev
PN,AG,HOLD,13896,1,0.09120178467452639
PN,AG,HOLD,13899,1,0.0024374274405467022
PN,AG,EXIT,13900,0,-0.016189721996946127
PN,AG,SKIP,13902,-1,-0.03433258857627963
PN,AG,SKIP,13903,-1,-0.04674913380778534
PN,AG,SKIP,13904,-1,-0.035477289728427785
PN,AG,ENTER,13905,-1,0.04589776064992812
PN,AG,HOLD,13909,-1,0.03064679886682692
PN,AG,HOLD,13910,-1,0.06660360463476289
PN,AG,HOLD,13926,-1,0.05749794239945083
PN,AG,EXIT,13929,0,-inf
PN,AG,SKIP_INELIGIBLE,13931,-1,
PN,AG,SKIP,13932,-1,-0.06358027280282952
PN,AG,SKIP,13933,-1,-0.05778852956580327
PN,AG,SKIP,13934,-1,-0.08084357551156363
PN,AG,SKIP,13935,-1,-0.08641881927606065
PN,AG,SKIP,13936,-1,-0.009519344895665416
PN,AG,ENTER,13937,-1,0.03474406189766993
PN,AG,REVERSE,13938,1,0.08471223085735113
PN,AG,REVERSE,13943,-1,0.030236353158504203
PN,AG,HOLD,13944,-1,0.01924645455194196
PN,AG,HOLD,13945,-1,0.03969999741631086
PN,AG,HOLD,13946,-1,0.02859224137235694
PN,AG,HOLD,13947,-1,0.045880912674423124
PN,AG,HOLD,13948,-1,0.02859224137235694
PN,AG,HOLD,13949,-1,0.02818792918221341
PN,AG,REVERSE,13953,1,0.3281657081361058
PN,AG,EXIT,13966,0,-inf
PN,AG,ENTER,13980,1,0.01772549671256818
PN,AG,HOLD,13982,1,0.04264788697972971
PN,AG,HOLD,13983,1,0.0535335089977898
PN,AG,EXIT,13993,0,-inf
PN,AG,SKIP_INELIGIBLE,13995,1,
PN,AG,SKIP_INELIGIBLE,13996,1,
PN,AG,SKIP_INELIGIBLE,13997,1,
PN,AG,SKIP_INELIGIBLE,13998,1,
PN,AG,SKIP_INELIGIBLE,14064,1,
PN,AG,SKIP_INELIGIBLE,14100,-1,
PN,AG,SKIP_INELIGIBLE,14101,-1,
PN,AG,SKIP_INELIGIBLE,14102,1,
PN,AG,ENTER,14216,-1,0.06018684086099613
PN,AG,REVERSE,14219,1,0.38151776634565815
PN,AG,HOLD,14247,1,0.0022814816298522
PN,AG,HOLD,14258,1,0.14759123752717596
PN,AG,REVERSE,14262,-1,0.08869980710009673
PN,AG,HOLD,14263,-1,0.4581429339740284
PN,AG,HOLD,14285,-1,0.13888905324718637
PN,AG,REVERSE,14289,1,0.04839361445502449
PN,AG,REVERSE,14290,-1,0.03852073514363863
PN,AG,REVERSE,14291,1,0.0062432791430185874
PN,AG,HOLD,14292,1,0.021410942588604598
PN,AG,HOLD,14293,1,0.031406472426091514
PN,AG,REVERSE,14299,-1,0.006487750663329683
PN,AG,REVERSE,14300,1,0.0760746097476907
PN,AG,HOLD,14304,1,0.01772264758640546
PN,AG,EXIT,14305,0,-inf
PN,AG,SKIP_INELIGIBLE,14307,1,
PN,AG,SKIP_INELIGIBLE,14308,1,
PN,AG,SKIP_INELIGIBLE,14317,1,
PN,AG,SKIP,14318,1,-0.2686187584577939
PN,AG,SKIP,14319,1,-0.1956608883385753
PN,AG,SKIP_INELIGIBLE,14322,1,
PN,AG,ENTER,14323,1,0.0717541257319575
PN,AG,HOLD,14330,1,0.13963273554590283
PN,AG,EXIT,14338,0,-0.008417229640876045
PN,AG,ENTER,14340,-1,0.016015457440359315
PN,AG,REVERSE,14341,1,0.08050609459909897
PN,AG,HOLD,14342,1,0.059869987360423316
PN,AG,REVERSE,14343,-1,0.8493785810723691
PN,AG,HOLD,14373,-1,0.009238501626641415
PN,AG,HOLD,14374,-1,0.044541696803873765
PN,AG,REVERSE,14379,1,0.026031872583034188
PN,AG,EXIT,14395,0,-inf
PN,AG,SKIP_INELIGIBLE,14397,1,
PN,AG,SKIP,14398,1,-0.05142156160409039
PN,AG,SKIP_INELIGIBLE,14399,1,
PN,AG,SKIP_INELIGIBLE,14400,1,
PN,AG,SKIP,14405,1,-0.030299127000259884
PN,AG,SKIP_INELIGIBLE,14406,1,
PN,AG,SKIP_INELIGIBLE,14407,1,
PN,AG,SKIP,14411,1,-0.027217169178235523
PN,AG,SKIP_INELIGIBLE,14412,1,
PN,AG,SKIP_INELIGIBLE,14413,1,
PN,AG,SKIP,14438,-1,-0.5619283063254322
PN,AG,SKIP_INELIGIBLE,14439,-1,
PN,AG,SKIP,14440,-1,-0.4931318075656383
PN,AG,SKIP_INELIGIBLE,14441,-1,
PN,AG,SKIP_INELIGIBLE,14442,-1,
PN,AG,ENTER,14463,1,0.014033840755686255
PN,AG,EXIT,14484,0,-inf
PN,AG,ENTER,14486,1,0.299117458890908
PN,AG,EXIT,14511,0,-0.08026182621760247
PN,AG,SKIP,14513,-1,-0.07035924752275546
PN,AG,ENTER,14514,-1,0.08398140467578086
PN,AG,EXIT,14515,0,-0.07035924752275546
PN,AG,SKIP,14517,-1,-0.3342162014744141
PN,AG,ENTER,14522,-1,0.0364028999314569
PN,AG,REVERSE,14523,1,0.04316834739424302
PN,AG,EXIT,14524,0,-0.03294380647557027
PN,AG,SKIP,14526,-1,-0.5878142396960233
PN,AG,ENTER,14527,-1,0.07969407720649696
PN,AG,HOLD,14529,-1,0.09039231639644313
PN,AG,REVERSE,14548,1,0.11541472705274419
PN,AG,HOLD,14559,1,0.05906552139980398
PN,AG,HOLD,14561,1,0.05858562516560201
PN,AG,REVERSE,14562,-1,0.00010857138869502236
PN,AG,EXIT,14563,0,-0.029423856772751278
PN,AG,SKIP,14565,-1,-0.09133918158120269
PN,AG,SKIP,14566,-1,-0.05399205785149458
PN,AG,SKIP,14567,-1,-0.08791161955645821
PN,AG,ENTER,14568,-1,0.0202414009845312
PN,AG,REVERSE,14580,1,0.045625761121486974
PN,AG,REVERSE,14581,-1,0.06919982847129796
PN,AG,REVERSE,14589,1,0.06332584857157786
PN,AG,EXIT,14590,0,-0.0145325160091061
PN,AG,ENTER,14596,-1,0.06517506236990828
PN,AG,REVERSE,14597,1,0.005115206676279349
PN,AG,HOLD,14598,1,0.049152691961278805
PN,AG,REVERSE,14601,-1,0.10691613282378071
PN,AG,HOLD,14604,-1,0.061238766306676795
PN,AG,REVERSE,14605,1,0.048298279142213074
PN,AG,EXIT,14610,0,-inf
PN,AG,SKIP_INELIGIBLE,14612,1,
PN,AG,SKIP_INELIGIBLE,14613,1,
PN,AG,ENTER,14614,1,0.06605971241710779
PN,AG,EXIT,14617,0,-inf
PN,AG,SKIP,14619,-1,-0.004944590893746714
PN,AG,ENTER,14620,-1,0.03184194608091662
PN,AG,EXIT,14621,0,-0.006462455747738349
PN,AG,ENTER,14627,1,0.01243478867519493
PN,AG,HOLD,14628,1,0.017522902927868178
PN,AG,EXIT,14631,0,-inf
PN,AG,SKIP,14637,1,-0.07692054709103574
PN,AG,SKIP,14638,1,-0.03509563365671897
PN,AG,ENTER,14640,1,0.0729675216750103
PN,AG,REVERSE,14642,-1,0.050609430028658475
PN,AG,REVERSE,14643,1,0.014981842278055324
PN,AG,REVERSE,14644,-1,0.0191416976469182
PN,AG,EXIT,14645,0,-0.022214823807295336
PN,AG,SKIP,14648,-1,-0.055535719728367794
PN,AG,ENTER,14650,-1,0.029151725585253585
PN,AG,EXIT,14654,0,-0.00892879227369514
PN,AG,ENTER,14656,-1,0.14967787287337148
PN,AG,EXIT,14657,0,-0.014187863817915702
PN,AG,SKIP,14659,-1,-0.07571070838418026
PN,AG,ENTER,14663,-1,0.14805340855727267
PN,AG,EXIT,14673,0,-0.008414991635066038
PN,AG,ENTER,14675,-1,0.14647696276426275
PN,AG,EXIT,14677,0,-0.0029646921624711386
PN,AG,SKIP,14679,-1,-0.03850752009663272
PN,AG,ENTER,14680,-1,0.0017957716256317147
PN,AG,HOLD,14691,-1,0.037414447704194276
PN,AG,EXIT,14696,0,-inf
PN,AG,ENTER,14698,1,0.047771720849422716
PN,AG,REVERSE,14700,-1,0.08433483766503252
PN,AL,SKIP_INELIGIBLE,9849,1,
PN,AL,ENTER,9850,1,0.34319911487112886
PN,AL,REVERSE,9885,-1,0.04169728560260916
PN,AL,REVERSE,9887,1,0.06974996884019441
PN,AL,HOLD,9888,1,0.13760635160720125
PN,AL,HOLD,9905,1,0.04977570675868159
PN,AL,REVERSE,9917,-1,0.15222102089530853
PN,AL,HOLD,9931,-1,0.013642415442448375
PN,AL,REVERSE,9932,1,0.07939241514769618
PN,AL,REVERSE,9933,-1,0.34663109587806706
PN,AL,HOLD,9936,-1,0.047862561766846
PN,AL,REVERSE,9937,1,0.029698434301058674
PN,AL,REVERSE,9938,-1,0.3930500755199391
PN,AL,REVERSE,9940,1,0.0315162208413694
PN,AL,EXIT,9941,0,-inf
PN,AL,SKIP_INELIGIBLE,9943,1,
PN,AL,SKIP_INELIGIBLE,9944,1,
PN,AL,SKIP_INELIGIBLE,9945,1,
PN,AL,SKIP_INELIGIBLE,9963,1,
PN,AL,SKIP_INELIGIBLE,9964,1,
PN,AL,ENTER,9966,-1,0.023891963492632506
PN,AL,REVERSE,9967,1,0.0452163717003784
PN,AL,REVERSE,9968,-1,0.02141784129681379
PN,AL,HOLD,9969,-1,0.5386114798227236
PN,AL,HOLD,9971,-1,0.09253699171426089
PN,AL,REVERSE,9975,1,0.07822956383116075
PN,AL,REVERSE,9977,-1,0.5185282683613561
PN,AL,REVERSE,9981,1,0.03772305279843907
PN,AL,REVERSE,9984,-1,0.6715991330200959
PN,AL,HOLD,9993,-1,0.00930991021468719
PN,AL,HOLD,9994,-1,0.00930991021468719
PN,AL,REVERSE,9995,1,0.13459114607667383
PN,AL,REVERSE,9996,-1,0.3538628764558851
PN,AL,HOLD,10001,-1,0.13491000364843936
PN,AL,REVERSE,10002,1,0.047398037761735956
PN,AL,HOLD,10003,1,1.1680795570079892
PN,AL,EXIT,10024,0,-inf
PN,AL,ENTER,10028,-1,0.03426451132184899
PN,AL,REVERSE,10029,1,0.04507610960101016
PN,AL,EXIT,10031,0,-inf
PN,AL,SKIP,10033,-1,-0.11713700361059026
PN,AL,SKIP,10036,-1,-0.03566698486677039
PN,AL,SKIP,10037,-1,-0.01490094409857301
PN,AL,ENTER,10038,-1,0.005232279485197833
PN,AL,HOLD,10039,-1,0.013859995218746979
PN,AL,REVERSE,10040,1,0.18484886194042627
PN,AL,REVERSE,10055,-1,0.028591427782373446
PN,AL,HOLD,10057,-1,0.04043016663194149
PN,AL,HOLD,10059,-1,0.02768678417800513
PN,AL,REVERSE,10060,1,0.03479569924431569
PN,AL,HOLD,10061,1,0.3745613525233684
PN,AL,HOLD,10064,1,0.03244540699701032
PN,AL,REVERSE,10065,-1,0.46655679359872604
PN,AL,REVERSE,10078,1,0.03761652439472857
PN,AL,REVERSE,10086,-1,0.07961474502120147
PN,AL,REVERSE,10087,1,0.02313801504401125
PN,AL,REVERSE,10090,-1,0.08473709299108301
PN,AL,REVERSE,10092,1,0.02306596478858558
PN,AL,HOLD,10100,1,0.015713546003233936
PN,AL,REVERSE,10101,-1,0.3768411507916969
PN,AL,HOLD,10117,-1,0.12828125790529782
PN,AL,HOLD,10122,-1,0.03831586330903464
PN,AL,EXIT,10123,0,-0.07817263043183531
PN,AL,ENTER,10125,-1,0.4411057768192348
PN,AL,REVERSE,10129,1,0.3619412464428464
PN,AL,REVERSE,10132,-1,0.3764706010548251
PN,AL,EXIT,10188,0,-inf
PN,AL,ENTER,10190,1,0.032309956556687114
PN,AL,HOLD,10194,1,0.055219719052854055
PN,AL,REVERSE,10201,-1,0.01750151893301699
PN,AL,REVERSE,10208,1,0.12168908760915048
PN,AL,HOLD,10209,1,0.05586007039798446
PN,AL,REVERSE,10210,-1,0.02509827887461069
PN,AL,EXIT,10218,0,-0.024437050929574045
PN,AL,SKIP,10220,1,-0.08082663633746096
PN,AL,ENTER,10221,1,0.059437906102080995
PN,AL,EXIT,10225,0,-inf
PN,AL,SKIP_INELIGIBLE,10227,1,
PN,AL,SKIP_INELIGIBLE,10228,1,
PN,AL,SKIP,10229,1,-0.05449790339620464
PN,AL,SKIP,10230,1,-0.02858682984093508
PN,AL,ENTER,10231,1,0.018492101431693775
PN,AL,EXIT,10243,0,-0.010753016414941974
PN,AL,ENTER,10245,1,0.02587174546627613
PN,AL,REVERSE,10247,-1,0.028778598068132433
PN,AL,EXIT,10248,0,-inf
PN,AL,SKIP,10250,1,-0.006825873387264703
PN,AL,ENTER,10251,-1,0.07405857859332327
PN,AL,REVERSE,10252,1,0.056145005132434034
PN,AL,REVERSE,10253,-1,0.02140181627124116
PN,AL,REVERSE,10256,1,0.05705376429880882
PN,AL,HOLD,10257,1,0.0009972420608187482
PN,AL,HOLD,10258,1,0.025807411498986965
PN,AL,HOLD,10259,1,0.0197557428045555
PN,AL,REVERSE,10260,-1,0.04649267474917773
PN,AL,REVERSE,10272,1,0.06599075452942205
PN,AL,EXIT,10278,0,-0.01925549841220131
PN,AL,ENTER,10280,-1,0.03892358261896911
PN,AL,HOLD,10281,-1,0.01593408450879219
PN,AL,REVERSE,10283,1,0.044301951281038254
PN,AL,HOLD,10284,1,0.04545696014393302
PN,AL,REVERSE,10286,-1,0.0008772726847482426
PN,AL,HOLD,10287,-1,0.01593408450879219
PN,AL,EXIT,10295,0,-0.012198474507427892
PN,AL,SKIP,10297,1,-0.012198474507427892
PN,AL,SKIP,10298,1,-0.03374313316538807
PN,AL,SKIP,10299,1,-0.04365901723559723
PN,AL,ENTER,10300,1,0.04665315182965879
PN,AL,EXIT,10307,0,-0.00656032575809834
PN,AL,ENTER,10309,-1,0.0927952541962479
PN,AL,HOLD,10313,-1,0.06812976563172557
PN,AL,REVERSE,10318,1,0.09230055809517074
PN,AL,HOLD,10320,1,0.096241820155059
PN,AL,HOLD,10334,1,0.016342746455851764
PN,AL,REVERSE,10336,-1,0.11675098952207053
PN,AL,HOLD,10337,-1,0.08764601616085199
PN,AL,EXIT,10338,0,-0.010477700749026708
PN,AL,ENTER,10340,-1,0.026157620221996747
PN,AL,EXIT,10343,0,-0.023711064449994712
PN,AL,SKIP,10345,1,-0.06988996807191195
PN,AL,ENTER,10346,1,0.03163323698661258
PN,AL,EXIT,10364,0,-0.0012579838283920397
PN,AL,SKIP_INELIGIBLE,10366,1,
PN,AL,SKIP_INELIGIBLE,10367,1,
PN,AL,SKIP_INELIGIBLE,10369,1,
PN,AL,SKIP_INELIGIBLE,10370,1,
PN,AL,SKIP_INELIGIBLE,10371,1,
PN,AL,SKIP_INELIGIBLE,10372,1,
PN,AL,ENTER,10408,-1,0.057208496983297996
PN,AL,REVERSE,10409,1,0.024679968832458488
PN,AL,REVERSE,10411,-1,0.11447468549501388
PN,AL,REVERSE,10412,1,0.00983544178848994
PN,AL,HOLD,10414,1,0.11884966848603618
PN,AL,HOLD,10419,1,0.03887008634471123
PN,AL,EXIT,10422,0,-0.007746234593892343
PN,AL,SKIP,10424,-1,-0.09136537783545362
PN,AL,ENTER,10425,-1,0.008605204523965404
PN,AL,REVERSE,10426,1,0.03887008634471123
PN,AL,HOLD,10427,1,0.027851696951792126
PN,AL,REVERSE,10428,-1,0.013199752294018208
PN,AL,HOLD,10429,-1,0.08913627013177466
PN,AL,REVERSE,10431,1,0.103719570975574
PN,AL,REVERSE,10432,-1,0.014760315111851496
PN,AL,REVERSE,10436,1,0.027851696951792126
PN,AL,REVERSE,10437,-1,0.0550037987973212
PN,AL,HOLD,10439,-1,0.0572010321842088
PN,AL,REVERSE,10442,1,0.049697129245762695
PN,AL,HOLD,10443,1,0.010923085088174078
PN,AL,REVERSE,10444,-1,0.11269230669599617
PN,AL,REVERSE,10458,1,0.05386134375266066
PN,AL,REVERSE,10462,-1,0.09245284644063567
PN,AL,REVERSE,10463,1,0.041326777084691124
PN,AL,REVERSE,10464,-1,0.024831568154544403
PN,AL,HOLD,10465,-1,0.11665642228985934
PN,AL,HOLD,10472,-1,0.02366301069848814
PN,AL,REVERSE,10473,1,0.10745337845972774
PN,AL,EXIT,10476,0,-inf
PN,AL,SKIP,10545,-1,-0.03429767690621954
PN,AL,SKIP_INELIGIBLE,10546,-1,
PN,AL,SKIP_INELIGIBLE,10547,-1,
PN,AL,SKIP_INELIGIBLE,10548,-1,
PN,AL,SKIP_INELIGIBLE,10549,-1,
PN,AL,SKIP_INELIGIBLE,10550,-1,
PN,AL,SKIP_INELIGIBLE,10551,-1,
PN,AL,SKIP_INELIGIBLE,10552,-1,
PN,AL,SKIP_INELIGIBLE,10553,-1,
PN,AL,SKIP_INELIGIBLE,10556,-1,
PN,AL,SKIP_INELIGIBLE,10561,-1,
PN,AL,SKIP_INELIGIBLE,10562,-1,
PN,AL,SKIP_INELIGIBLE,10563,-1,
PN,AL,SKIP_INELIGIBLE,10564,-1,
PN,AL,SKIP_INELIGIBLE,10565,-1,
PN,AL,SKIP,10567,-1,-0.07089929708062048
PN,AL,SKIP,10568,-1,-0.11570827887815627
PN,AL,SKIP_INELIGIBLE,10575,-1,
PN,AL,SKIP_INELIGIBLE,10576,1,
PN,AL,SKIP_INELIGIBLE,10577,1,
PN,AL,SKIP_INELIGIBLE,10578,1,
PN,AL,SKIP_INELIGIBLE,10579,1,
PN,AL,SKIP_INELIGIBLE,10580,1,
PN,AL,SKIP_INELIGIBLE,10581,1,
PN,AL,ENTER,10582,-1,0.056706555733659236
PN,AL,HOLD,10583,-1,0.021028385268860417
PN,AL,REVERSE,10586,1,0.08867913064192878
PN,AL,EXIT,10587,0,-0.0028872415723461553
PN,AL,SKIP,10589,-1,-0.3267830073430451
PN,AL,SKIP,10590,-1,-0.2207242908294884
PN,AL,SKIP,10591,1,-0.022680001940641514
PN,AL,SKIP,10592,-1,-0.16740838974667382
PN,AL,SKIP_INELIGIBLE,10593,-1,
PN,AL,SKIP_INELIGIBLE,10594,-1,
PN,AL,SKIP_INELIGIBLE,10595,-1,
PN,AL,SKIP,10596,-1,-0.05739943272818654
PN,AL,SKIP,10598,1,-0.021065455013810186
PN,AL,SKIP,10599,1,-0.0629723321030744
PN,AL,SKIP,10600,1,-0.0629723321030744
PN,AL,SKIP,10601,1,-0.09574762219468141
PN,AL,ENTER,10602,1,0.00863667750806052
PN,AL,HOLD,10603,1,0.06867793105495568
PN,AL,REVERSE,10613,-1,0.027836319837954926
PN,AL,HOLD,10614,-1,0.03806189190270792
PN,AL,HOLD,10617,-1,0.12060585304313587
PN,AL,REVERSE,10622,1,0.017040409089012776
PN,AL,REVERSE,10623,-1,0.06864474294931322
PN,AL,HOLD,10633,-1,0.07302532931876021
PN,AL,HOLD,10635,-1,0.07851361530283124
PN,AL,HOLD,10636,-1,0.02090216959201563
PN,AL,HOLD,10644,-1,0.10446594896154449
PN,AL,HOLD,10646,-1,0.9038186172466383
PN,AL,HOLD,10656,-1,0.016033930270798524
PN,AL,HOLD,10657,-1,0.016033930270798524
PN,AL,REVERSE,10658,1,0.4463371561910314
PN,AL,EXIT,10659,0,-inf
PN,AL,ENTER,10693,-1,0.02868166710887665
PN,AL,EXIT,10700,0,-0.018471809317563315
PN,AL,SKIP,10702,-1,-0.22286758841673193
PN,AL,SKIP_INELIGIBLE,10703,-1,
PN,AL,SKIP_INELIGIBLE,10704,-1,
PN,AL,SKIP_INELIGIBLE,10705,-1,
PN,AL,SKIP_INELIGIBLE,10706,-1,
PN,AL,SKIP_INELIGIBLE,10707,-1,
PN,AL,SKIP_INELIGIBLE,10708,-1,
PN,AL,SKIP_INELIGIBLE,10709,-1,
PN,AL,ENTER,10710,-1,0.012507328364428971
PN,AL,EXIT,10711,0,-inf
PN,AL,SKIP_INELIGIBLE,10713,-1,
PN,AL,SKIP_INELIGIBLE,10714,-1,
PN,AL,SKIP_INELIGIBLE,10716,-1,
PN,AL,SKIP_INELIGIBLE,10717,-1,
PN,AL,SKIP_INELIGIBLE,10718,-1,
PN,AL,SKIP_INELIGIBLE,10719,-1,
PN,AL,SKIP,10722,-1,-0.011724515148715586
PN,AL,SKIP,10723,-1,-0.0012369608412314825
PN,AL,SKIP,10724,-1,-0.026871727220755537
PN,AL,SKIP,10725,-1,-0.011724515148715586
PN,AL,SKIP,10726,-1,-0.026871727220755537
PN,AL,SKIP_INELIGIBLE,10727,-1,
PN,AL,SKIP_INELIGIBLE,10728,-1,
PN,AL,SKIP,10729,-1,-0.07733553981316293
PN,AL,SKIP,10730,-1,-0.057004138885895006
PN,AL,ENTER,10735,-1,0.007296259836598207
PN,AL,EXIT,10737,0,-0.008642013155546635
PN,AL,SKIP_INELIGIBLE,10739,-1,
PN,AL,SKIP_INELIGIBLE,10740,-1,
PN,AL,ENTER,10741,-1,0.061917112767956695
PN,AL,EXIT,10742,0,-inf
PN,AL,SKIP_INELIGIBLE,10744,-1,
PN,AL,SKIP_INELIGIBLE,10745,-1,
PN,AL,ENTER,10746,-1,0.04551445672836618
PN,AL,HOLD,10747,-1,0.03545960405630716
PN,AL,REVERSE,10751,1,0.08272532528806198
PN,AL,HOLD,10752,1,0.033420930783725156
PN,AL,EXIT,10753,0,-0.024238601210192112
PN,AL,ENTER,10755,1,0.05236433085546521
PN,AL,HOLD,10757,1,0.056487959578461755
PN,AL,HOLD,10761,1,0.03510745504000723
PN,AL,HOLD,10762,1,0.01994673800643687
PN,AL,REVERSE,10765,-1,0.08726366713081635
PN,AL,EXIT,10766,0,-0.03162296487211341
PN,AL,ENTER,10768,1,0.023156654714948877
PN,AL,REVERSE,10769,-1,0.07256869913411995
PN,AL,HOLD,10772,-1,0.022938681734823663
PN,AL,HOLD,10773,-1,0.05675705882974724
PN,AL,HOLD,10774,-1,0.10375953263881094
PN,AL,EXIT,10782,0,-0.04948938120783225
PN,AL,SKIP,10784,-1,-0.06437165059648853
PN,AL,SKIP_INELIGIBLE,10785,-1,
PN,AL,SKIP_INELIGIBLE,10786,-1,
PN,AL,SKIP,10787,-1,-0.04772187884769358
PN,AL,SKIP_INELIGIBLE,10788,-1,
PN,AL,SKIP_INELIGIBLE,10789,-1,
PN,AL,SKIP_INELIGIBLE,10790,-1,
PN,AL,SKIP_INELIGIBLE,10791,-1,
PN,AL,SKIP_INELIGIBLE,10792,-1,
PN,AL,ENTER,10878,-1,0.6360295025157483
PN,AL,HOLD,10888,-1,0.12225766273952904
PN,AL,REVERSE,10889,1,0.19696590587388718
PN,AL,REVERSE,10893,-1,0.1805969531221563
PN,AL,HOLD,10901,-1,0.06680898292838977
PN,AL,HOLD,10923,-1,0.02410089152901529
PN,AL,EXIT,10924,0,-inf
PN,AL,ENTER,10951,-1,0.1549474346777484
PN,AL,EXIT,10970,0,-inf
PN,AL,SKIP_INELIGIBLE,10972,-1,
PN,AL,SKIP_INELIGIBLE,10976,-1,
PN,AL,SKIP_INELIGIBLE,10977,-1,
PN,AL,SKIP_INELIGIBLE,10978,-1,
PN,AL,SKIP_INELIGIBLE,10979,-1,
PN,AL,SKIP_INELIGIBLE,10980,-1,
PN,AL,SKIP_INELIGIBLE,10981,-1,
PN,AL,ENTER,10982,-1,0.067325304167413
PN,AL,EXIT,10983,0,-inf
PN,AL,ENTER,10987,-1,0.12721890421797644
PN,AL,HOLD,11001,-1,0.06305869396663144
PN,AL,REVERSE,11008,1,0.01113828725836341
PN,AL,EXIT,11009,0,-inf
PN,AL,SKIP_INELIGIBLE,11011,-1,
PN,AL,ENTER,11012,-1,0.07790328199503144
PN,AL,EXIT,11013,0,-inf
PN,AL,SKIP,11016,1,-0.028005348605949498
PN,AL,SKIP,11018,-1,-0.010482293153188271
PN,AL,ENTER,11019,-1,0.07179769381470358
PN,AL,REVERSE,11031,1,0.39010241918302824
PN,AL,REVERSE,11034,-1,0.47907922673275816
PN,AL,HOLD,11096,-1,0.12909845484397597
PN,AL,HOLD,11109,-1,0.027086261836404057
PN,AL,HOLD,11111,-1,0.07325538990009606
PN,AL,EXIT,11127,0,-inf
PN,AL,SKIP,11129,1,-0.06251361125607385
PN,AL,ENTER,11130,1,0.014457422641582174
PN,AL,EXIT,11131,0,-inf
PN,AL,SKIP_INELIGIBLE,11133,1,
PN,AL,SKIP_INELIGIBLE,11134,1,
PN,AL,SKIP,11135,1,-0.03256811018554734
PN,AL,SKIP_INELIGIBLE,11136,1,
PN,AL,SKIP_INELIGIBLE,11137,1,
PN,AL,ENTER,11138,1,0.014457422641582174
PN,AL,HOLD,11139,1,0.04935463352722419
PN,AL,HOLD,11140,1,0.033017319740534457
PN,AL,EXIT,11141,0,-0.0011854275719015428
PN,AL,SKIP,11144,1,-0.032010021368831465
PN,AL,ENTER,11145,1,0.07280875896401634
PN,AL,HOLD,11155,1,0.06888701657748936
PN,AL,HOLD,11164,1,0.15880937418707525
PN,AL,HOLD,11165,1,0.11458008480003112
PN,AL,HOLD,11170,1,0.004429503044717564
PN,AL,HOLD,11171,1,0.13115102718108063
PN,AL,REVERSE,11172,-1,0.002841616938764835
PN,AL,REVERSE,11187,1,0.038568337361264526
PN,AL,HOLD,11189,1,0.02452636874708275
PN,AL,EXIT,11190,0,-inf
PN,AL,SKIP_INELIGIBLE,11192,1,
PN,AL,SKIP_INELIGIBLE,11193,1,
PN,AL,SKIP_INELIGIBLE,11194,1,
PN,AL,ENTER,11195,1,0.05421972171926831
PN,AL,HOLD,11196,1,0.05649603219994065
PN,AL,REVERSE,11201,-1,0.030421693187360543
PN,AL,EXIT,11217,0,-0.031995256732881394
PN,AL,SKIP,11219,-1,-0.012863113233341328
PN,AL,SKIP,11223,1,-0.002731327656278648
PN,AL,ENTER,11224,-1,0.26159295201591415
PN,AL,EXIT,11232,0,-inf
PN,AL,ENTER,11234,1,0.019245778649552348
PN,AL,HOLD,11239,1,0.034271516615867914
PN,AL,EXIT,11248,0,-0.017053289914356173
PN,AL,SKIP_INELIGIBLE,11250,1,
PN,AL,SKIP_INELIGIBLE,11251,1,
PN,AL,SKIP_INELIGIBLE,11252,1,
PN,AL,ENTER,11274,-1,0.13251051830019567
PN,AL,REVERSE,11278,1,0.11385414325673682
PN,AL,REVERSE,11310,-1,0.0693331396204635
PN,AL,HOLD,11311,-1,0.017889718778076102
PN,AL,HOLD,11317,-1,0.03711307239895645
PN,AL,HOLD,11318,-1,0.02870937787771982
PN,AL,EXIT,11319,0,-inf
PN,AL,SKIP,11321,1,-0.11459279569794789
PN,AL,SKIP_INELIGIBLE,11322,1,
PN,AL,SKIP,11323,1,-0.040912816019398945
PN,AL,SKIP_INELIGIBLE,11324,1,
PN,AL,SKIP_INELIGIBLE,11326,1,
PN,AL,SKIP_INELIGIBLE,11327,1,
PN,AL,SKIP_INELIGIBLE,11328,1,
PN,AL,SKIP,11329,1,-0.025836756947057837
PN,AL,SKIP_INELIGIBLE,11330,1,
PN,AL,SKIP_INELIGIBLE,11331,1,
PN,AL,SKIP_INELIGIBLE,11332,1,
PN,AL,SKIP_INELIGIBLE,11333,1,
PN,AL,SKIP_INELIGIBLE,11334,1,
PN,AL,SKIP_INELIGIBLE,11335,1,
PN,AL,SKIP_INELIGIBLE,11338,1,
PN,AL,SKIP_INELIGIBLE,11339,1,
PN,AL,SKIP_INELIGIBLE,11340,1,
PN,AL,SKIP,11341,1,-0.025412964057164145
PN,AL,SKIP,11342,1,-0.0027637177004955493
PN,AL,ENTER,11343,1,0.053822253179700796
PN,AL,HOLD,11344,1,0.04089900460884022
PN,AL,REVERSE,11346,-1,0.018259329880878306
PN,AL,HOLD,11347,-1,0.07873065794896633
PN,AL,EXIT,11348,0,-inf
PN,AL,SKIP,11350,1,-0.058965187486206105
PN,AL,ENTER,11351,1,0.0007115418906530335
PN,AL,REVERSE,11352,-1,0.009493067990039739
PN,AL,HOLD,11353,-1,0.022444501545941797
PN,AL,HOLD,11356,-1,0.01882649013614457
PN,AL,HOLD,11359,-1,0.05869769658844237
PN,AL,EXIT,11360,0,-inf
