wf,action,h,scale,target_bin,risk_bin,n_available,E_R_lower,E_R_upper,ambiguity_gap_R,target_first_rate,gap_invalid_rate
WF3,INWARD,8,0.2,3-5,0.5-1,1014,-0.17243894183143496,-0.17243894183143496,0.0,0.11932938856015779,0.0
WF3,INWARD,8,0.2,0.5-1,2-3,121,0.04718029550266566,0.04718029550266566,0.0,0.7355371900826446,0.0
WF3,INWARD,8,0.2,>=5,1-2,356,0.5335573328515888,0.5335573328515888,0.0,0.10112359550561797,0.0
WF3,INWARD,8,0.2,2-3,0.25-0.5,984,0.0986371581348418,0.0986371581348418,0.0,0.14532520325203252,0.0
WF3,INWARD,8,0.2,<0.5,0.25-0.5,105,-0.19859688048493104,-0.19859688048493104,0.0,0.47619047619047616,0.0
WF3,INWARD,8,0.2,3-5,1-2,528,-0.30087142753211066,-0.30087142753211066,0.0,0.14583333333333334,0.0
WF3,INWARD,8,0.2,2-3,1-2,589,-0.21039430538785647,-0.21039430538785647,0.0,0.23089983022071306,0.0
WF3,INWARD,8,0.2,1-2,0.25-0.5,1293,-0.16467676080806073,-0.16289669751692148,0.0017800632911392405,0.1840680587780356,0.0
WF3,INWARD,8,0.2,0.5-1,0.5-1,752,0.018229919057779154,0.041250053285967064,0.023020134228187918,0.4720744680851064,0.0
WF3,INWARD,8,0.2,>=5,<0.25,259,-0.9850527614282216,-0.9850527614282216,0.0,0.007722007722007722,0.0
WF3,INWARD,8,0.2,<0.5,>=3,26,0.0405760619738091,0.0405760619738091,0.0,0.9615384615384616,0.0
WF3,INWARD,8,0.2,0.5-1,1-2,562,0.007047727049741078,0.009967435078938158,0.0029197080291970805,0.6263345195729537,0.0
WF3,INWARD,8,0.2,3-5,2-3,112,-0.41702294583990374,-0.41702294583990374,0.0,0.10714285714285714,0.0
WF0,INWARD,8,0.2,3-5,1-2,501,-0.5805643393621104,-0.5805643393621104,0.0,0.08183632734530938,0.0
WF0,INWARD,8,0.2,>=5,2-3,56,-0.5310275689223057,-0.5310275689223057,0.0,0.07142857142857142,0.0
WF0,INWARD,8,0.2,0.5-1,0.25-0.5,354,0.01914378887620316,0.01914378887620316,0.0,0.327683615819209,0.0
WF0,INWARD,8,0.2,1-2,>=3,80,0.1893835197117611,0.1893835197117611,0.0,0.75,0.0
WF0,INWARD,8,0.2,0.5-1,>=3,43,-0.2032065479313368,-0.2032065479313368,0.0,0.5813953488372093,0.0
WF0,INWARD,8,0.2,<0.5,1-2,191,-0.10834895195312287,-0.10834895195312287,0.0,0.6492146596858639,0.0
WF1,INWARD,8,0.2,2-3,>=3,60,-0.02010333740386088,-0.02010333740386088,0.0,0.38333333333333336,0.0
WF1,INWARD,8,0.2,1-2,>=3,87,0.14561594193979002,0.14561594193979002,0.0,0.5517241379310345,0.0
WF1,INWARD,8,0.2,3-5,>=3,31,0.657726359372119,0.657726359372119,0.0,0.2903225806451613,0.0
WF1,INWARD,8,0.2,0.5-1,0.25-0.5,431,-0.09362654451491793,-0.06578431713672767,0.027842227378190254,0.32018561484918795,0.0
WF1,INWARD,8,0.2,<0.5,0.25-0.5,131,0.05478382314635762,0.08531817429139585,0.030534351145038167,0.48854961832061067,0.0
WF1,INWARD,8,0.2,>=5,2-3,97,-0.4335379140217372,-0.4335379140217372,0.0,0.08247422680412371,0.0
WF1,INWARD,8,0.2,>=5,>=3,39,-0.6104445997133799,-0.6104445997133799,0.0,0.07692307692307693,0.0
WF2,INWARD,8,0.2,<0.5,0.5-1,230,0.059642895719198084,0.06761391021195172,0.007971014492753625,0.717391304347826,0.0
WF2,INWARD,8,0.2,>=5,2-3,85,-0.7045084721421792,-0.7045084721421792,0.0,0.03529411764705882,0.0
WF2,INWARD,8,0.2,2-3,2-3,134,-0.20153729279301788,-0.20153729279301788,0.0,0.2835820895522388,0.0
WF2,INWARD,8,0.2,0.5-1,0.5-1,823,-0.07914097773915273,-0.04841182691070156,0.030729150828451183,0.44106925880923453,0.0
WF2,INWARD,8,0.2,2-3,>=3,56,0.1649873618584374,0.1649873618584374,0.0,0.19642857142857142,0.0
WF3,INWARD,8,0.2,<0.5,0.5-1,161,-0.23854594456859962,-0.1813143562811107,0.0572315882874889,0.5279503105590062,0.0
WF3,INWARD,8,0.2,1-2,>=3,67,0.28989333960869396,0.28989333960869396,0.0,0.7014925373134329,0.0
WF3,INWARD,8,0.2,0.5-1,<0.25,193,-0.20229117264933702,-0.20229117264933702,0.0,0.2538860103626943,0.0
WF3,INWARD,8,0.2,1-2,2-3,184,0.3104122275488054,0.3104122275488054,0.0,0.6467391304347826,0.0
WF3,INWARD,8,0.2,>=5,>=3,29,-0.19187913074712645,-0.19187913074712645,0.0,0.10344827586206896,0.0
WF1,INWARD,8,0.2,3-5,2-3,130,-0.21412515230972404,-0.21412515230972404,0.0,0.15384615384615385,0.0
WF2,INWARD,8,0.2,3-5,2-3,90,0.08819985288931904,0.08819985288931904,0.0,0.2777777777777778,0.0
WF2,INWARD,8,0.2,>=5,>=3,50,-0.4459326974032856,-0.4459326974032856,0.0,0.06,0.0
WF0,INWARD,8,0.2,0.5-1,2-3,184,-0.19830977700739857,-0.19830977700739857,0.0,0.5,0.0
WF2,INWARD,8,0.2,3-5,>=3,48,0.36443579825063327,0.36443579825063327,0.0,0.3125,0.0
WF1,INWARD,8,0.2,0.5-1,2-3,140,-0.04605762041407235,-0.04605762041407235,0.0,0.6571428571428571,0.0
WF1,INWARD,8,0.2,<0.5,2-3,72,-0.08579043950795039,-0.08579043950795039,0.0,0.7777777777777778,0.0
WF2,INWARD,8,0.2,<0.5,>=3,40,0.11256223418908559,0.11256223418908559,0.0,1.0,0.0
WF2,INWARD,8,0.2,0.5-1,2-3,140,0.06655273651345393,0.06655273651345393,0.0,0.8,0.0
WF2,INWARD,8,0.2,<0.5,0.25-0.5,91,-0.7439701324316709,-0.7439701324316709,0.0,0.10989010989010989,0.0
WF2,INWARD,8,0.2,1-2,>=3,101,0.1400562472180974,0.1400562472180974,0.0,0.5643564356435643,0.0
WF2,INWARD,8,0.2,<0.5,2-3,62,0.039179837111928455,0.039179837111928455,0.0,0.8548387096774194,0.0
WF3,INWARD,8,0.2,>=5,2-3,71,-0.782500518349575,-0.782500518349575,0.0,0.028169014084507043,0.0
WF3,INWARD,8,0.2,0.5-1,>=3,40,0.1474640313818044,0.1474640313818044,0.0,0.9,0.0
WF3,INWARD,8,0.2,3-5,>=3,41,4.194957181991686e-05,4.194957181991686e-05,0.0,0.1951219512195122,0.0
WF0,INWARD,8,0.4,2-3,0.25-0.5,1138,-0.24013540052389798,-0.24013540052389798,0.0,0.10193321616871705,0.0
WF0,INWARD,8,0.4,2-3,0.5-1,1294,-0.2891153351322198,-0.2891153351322198,0.0,0.14760432766615147,0.0
WF0,INWARD,8,0.4,1-2,<0.25,790,-0.0035838305878593893,-0.0035838305878593893,0.0,0.11265822784810127,0.0
WF0,INWARD,8,0.4,>=5,0.25-0.5,313,-0.7938329544895344,-0.7938329544895344,0.0,0.019169329073482427,0.0
WF0,INWARD,8,0.4,3-5,0.25-0.5,1084,-0.585965495593405,-0.585965495593405,0.0,0.03966789667896679,0.0
WF0,INWARD,8,0.4,3-5,0.5-1,1029,-0.4887025276948711,-0.4887025276948711,0.0,0.061224489795918366,0.0
WF0,INWARD,8,0.4,0.5-1,1-2,514,-0.023537257177911657,0.0039676544134439416,0.0275049115913556,0.6284046692607004,0.0
WF0,INWARD,8,0.4,0.5-1,<0.25,144,-0.5626318734871367,-0.5626318734871367,0.0,0.09027777777777778,0.0
WF0,INWARD,8,0.4,3-5,>=3,42,0.46018872162348473,0.46018872162348473,0.0,0.30952380952380953,0.0
WF0,INWARD,8,0.4,2-3,<0.25,638,-0.3002221715301066,-0.3002221715301066,0.0,0.05642633228840126,0.0
WF0,INWARD,8,0.4,1-2,0.25-0.5,1350,-0.2304372541973015,-0.2304372541973015,0.0,0.17925925925925926,0.0
WF0,INWARD,8,0.4,>=5,0.5-1,373,-0.3401283826592552,-0.3401283826592552,0.0,0.05361930294906166,0.0
WF0,INWARD,8,0.4,3-5,<0.25,513,-0.7057153383436541,-0.7057153383436541,0.0,0.017543859649122806,0.0
WF0,INWARD,8,0.4,1-2,1-2,1192,0.12477900676055806,0.12477900676055806,0.0,0.46476510067114096,0.0
WF0,INWARD,8,0.4,2-3,>=3,41,0.45386554352171454,0.45386554352171454,0.0,0.5121951219512195,0.0
WF0,INWARD,8,0.4,3-5,2-3,143,-0.028971291053854462,-0.028971291053854462,0.0,0.18181818181818182,0.0
WF0,INWARD,8,0.4,<0.5,0.5-1,247,-0.07275195381372213,-0.04626735754921717,0.026484596264504952,0.5668016194331984,0.0
WF0,INWARD,8,0.4,0.5-1,0.5-1,632,0.0413547907370594,0.0484223012855826,0.007067510548523207,0.47943037974683544,0.0
WF0,INWARD,8,0.4,1-2,2-3,215,0.030192202833455938,0.030192202833455938,0.0,0.6139534883720931,0.0
WF0,INWARD,8,0.4,2-3,2-3,135,0.13022567448856054,0.13022567448856054,0.0,0.37777777777777777,0.0
WF0,INWARD,8,0.4,>=5,1-2,281,-0.5004823986570903,-0.5004823986570903,0.0,0.06405693950177936,0.0
WF0,INWARD,8,0.4,1-2,0.5-1,1671,-0.2068573998790906,-0.20553677516618293,0.0013206247129076713,0.2573309395571514,0.0
WF0,INWARD,8,0.4,>=5,>=3,59,-0.20927355212869891,-0.20927355212869891,0.0,0.15254237288135594,0.0
WF0,INWARD,8,0.4,2-3,1-2,598,-0.09383096145114624,-0.09383096145114624,0.0,0.23076923076923078,0.0
WF0,INWARD,8,0.4,>=5,<0.25,197,-0.8713675213675215,-0.8713675213675215,0.0,0.01015228426395939,0.0
WF1,INWARD,8,0.4,1-2,1-2,1225,-0.07441774509654728,-0.06430745097890023,0.01011029411764706,0.40408163265306124,0.0
WF1,INWARD,8,0.4,2-3,<0.25,603,0.04960069912279208,0.04960069912279208,0.0,0.07462686567164178,0.0
WF1,INWARD,8,0.4,2-3,0.25-0.5,1097,-0.3277278607913126,-0.30999387064352935,0.017733990147783252,0.09662716499544212,0.0
WF1,INWARD,8,0.4,1-2,0.25-0.5,1628,-0.23786667410392653,-0.23786667410392653,0.0,0.1597051597051597,0.0
WF1,INWARD,8,0.4,3-5,0.25-0.5,943,-0.3851142825511143,-0.3851142825511143,0.0,0.05408271474019088,0.0
WF1,INWARD,8,0.4,>=5,1-2,314,-0.5196500172155909,-0.5196500172155909,0.0,0.07643312101910828,0.0
WF1,INWARD,8,0.4,>=5,0.5-1,410,-0.6230029111583418,-0.6230029111583418,0.0,0.02926829268292683,0.0
WF1,INWARD,8,0.4,2-3,0.5-1,1472,-0.13854699881667878,-0.13854699881667878,0.0,0.15964673913043478,0.0
WF1,INWARD,8,0.4,3-5,0.5-1,1061,-0.4426595444573756,-0.4426595444573756,0.0,0.07540056550424128,0.0
WF1,INWARD,8,0.4,<0.5,>=3,20,0.04438790974694701,0.04438790974694701,0.0,0.95,0.0
WF1,INWARD,8,0.4,1-2,0.5-1,2027,-0.016750167578893454,-0.016750167578893454,0.0,0.2836704489393192,0.0
WF1,INWARD,8,0.4,2-3,1-2,681,-0.21100218896431125,-0.21100218896431125,0.0,0.20411160058737152,0.0
WF1,INWARD,8,0.4,1-2,<0.25,802,-0.4774948672144717,-0.4774948672144717,0.0,0.08728179551122195,0.0
WF1,INWARD,8,0.4,>=5,<0.25,209,-0.8682100874341591,-0.8682100874341591,0.0,0.019138755980861243,0.0
WF1,INWARD,8,0.4,<0.5,1-2,292,-0.10289644939316246,-0.10289644939316246,0.0,0.6986301369863014,0.0
WF1,INWARD,8,0.4,3-5,<0.25,795,-0.5368351608192153,-0.5368351608192153,0.0,0.026415094339622643,0.0
WF1,INWARD,8,0.4,>=5,0.25-0.5,368,-0.9336280775805297,-0.9336280775805297,0.0,0.002717391304347826,0.0
WF1,INWARD,8,0.4,0.5-1,0.5-1,938,0.00806487693469024,0.03369165543328842,0.025626778498598176,0.47654584221748403,0.0
WF1,INWARD,8,0.4,3-5,1-2,514,-0.36698811652384,-0.36698811652384,0.0,0.10894941634241245,0.0
WF1,INWARD,8,0.4,0.5-1,1-2,631,-0.03166531054928624,-0.02638933652331221,0.005275974025974026,0.6339144215530903,0.0
WF1,INWARD,8,0.4,0.5-1,<0.25,150,0.2662871391121422,0.2662871391121422,0.0,0.24,0.0
WF1,INWARD,8,0.4,2-3,2-3,144,-0.2745407487746919,-0.2745407487746919,0.0,0.2013888888888889,0.0
WF1,INWARD,8,0.4,1-2,2-3,257,0.07319738760375619,0.07319738760375619,0.0,0.5214007782101168,0.0
WF1,INWARD,8,0.4,<0.5,0.5-1,264,-0.06791680534281497,-0.053270011876724005,0.01464679346609097,0.6022727272727273,0.0
WF2,INWARD,8,0.4,>=5,1-2,309,-0.8530718698782143,-0.8530718698782143,0.0,0.019417475728155338,0.0
WF2,INWARD,8,0.4,1-2,2-3,257,0.01216718060965293,0.01216718060965293,0.0,0.5603112840466926,0.0
WF2,INWARD,8,0.4,>=5,0.25-0.5,237,-0.8679422722288676,-0.8679422722288676,0.0,0.008438818565400843,0.0
WF2,INWARD,8,0.4,1-2,0.25-0.5,1355,-0.24853714611123326,-0.24853714611123326,0.0,0.16531365313653137,0.0
WF2,INWARD,8,0.4,2-3,0.25-0.5,1061,-0.498171142716745,-0.498171142716745,0.0,0.06503298774740811,0.0
WF2,INWARD,8,0.4,2-3,<0.25,644,-0.542048504367345,-0.542048504367345,0.0,0.029503105590062112,0.0
WF2,INWARD,8,0.4,<0.5,1-2,264,0.06106376070727946,0.08819554365301589,0.027131782945736434,0.821969696969697,0.0
WF2,INWARD,8,0.4,>=5,0.5-1,407,-0.7464163555762052,-0.7464163555762052,0.0,0.019656019656019656,0.0
WF2,INWARD,8,0.4,1-2,1-2,1279,-0.010040639854874593,-0.010040639854874593,0.0,0.42298670836591085,0.0
WF2,INWARD,8,0.4,3-5,0.25-0.5,918,-0.66297747073205,-0.66297747073205,0.0,0.04030501089324619,0.0
WF2,INWARD,8,0.4,1-2,0.5-1,1947,-0.010727165392669205,-0.006560498726002544,0.004166666666666667,0.3071391884951207,0.0
WF2,INWARD,8,0.4,2-3,0.5-1,1302,-0.16120369977083404,-0.16120369977083404,0.0,0.18202764976958524,0.0
WF3,INWARD,8,0.4,2-3,2-3,127,-0.16569699992167697,-0.16569699992167697,0.0,0.3228346456692913,0.0
WF2,INWARD,8,0.4,1-2,<0.25,795,-0.5387549810262602,-0.5387549810262602,0.0,0.06540880503144654,0.0
WF2,INWARD,8,0.4,2-3,1-2,731,-0.15330472543678153,-0.15330472543678153,0.0,0.2243502051983584,0.0
WF2,INWARD,8,0.4,>=5,<0.25,206,-0.7541254125412542,-0.7541254125412542,0.0,0.0048543689320388345,0.0
WF2,INWARD,8,0.4,0.5-1,1-2,697,0.03300504265146753,0.03300504265146753,0.0,0.6370157819225251,0.0
WF3,INWARD,8,0.4,1-2,1-2,1145,-0.07807023419873159,-0.07807023419873159,0.0,0.3930131004366812,0.0
WF2,INWARD,8,0.4,3-5,<0.25,707,-0.8137785073608519,-0.8137785073608519,0.0,0.009900990099009901,0.0
WF2,INWARD,8,0.4,0.5-1,0.5-1,891,-0.10013279799662651,-0.07164243371501901,0.028490364281607502,0.43097643097643096,0.0
WF2,INWARD,8,0.4,3-5,0.5-1,1082,-0.1290134835034319,-0.1290134835034319,0.0,0.1256931608133087,0.0
WF2,INWARD,8,0.4,0.5-1,>=3,69,0.12729871186123407,0.12729871186123407,0.0,0.7246376811594203,0.0
WF2,INWARD,8,0.4,3-5,1-2,510,-0.4413611545311508,-0.4413611545311508,0.0,0.1,0.0
WF3,INWARD,8,0.4,3-5,0.25-0.5,993,-0.6706470593275281,-0.6706470593275281,0.0,0.02920443101711984,0.0
WF2,INWARD,8,0.4,0.5-1,<0.25,188,0.46355886487915987,0.5194112274561237,0.055852362576963764,0.3404255319148936,0.0
WF3,INWARD,8,0.4,1-2,<0.25,818,-0.14824877949176543,-0.0918337629901153,0.05641501650165017,0.12224938875305623,0.0
WF3,INWARD,8,0.4,3-5,<0.25,763,-0.5151168456363261,-0.5151168456363261,0.0,0.019659239842726082,0.0
WF3,INWARD,8,0.4,>=5,0.5-1,438,-0.526557498432996,-0.526557498432996,0.0,0.0365296803652968,0.0
WF3,INWARD,8,0.4,2-3,<0.25,736,-0.4936365298161615,-0.4936365298161615,0.0,0.043478260869565216,0.0
WF3,INWARD,8,0.4,0.5-1,0.25-0.5,407,0.027022389514972604,0.11600115594571073,0.08897876643073813,0.32923832923832924,0.0
WF3,INWARD,8,0.4,>=5,0.25-0.5,302,-0.8065222299627817,-0.8065222299627817,0.0,0.013245033112582781,0.0
WF3,INWARD,8,0.4,2-3,0.5-1,1309,0.03205845022124751,0.03205845022124751,0.0,0.1970970206264324,0.0
WF3,INWARD,8,0.4,1-2,0.5-1,1859,-0.29010794275195295,-0.2873889959860686,0.002718946765884373,0.2157073695535234,0.0
WF3,INWARD,8,0.4,<0.5,1-2,196,-0.07843865040023214,-0.07843865040023214,0.0,0.7448979591836735,0.0
WF3,INWARD,8,0.4,3-5,0.5-1,1104,-0.21263419589957216,-0.21263419589957216,0.0,0.11231884057971014,0.0
WF3,INWARD,8,0.4,0.5-1,2-3,121,0.04718029550266566,0.04718029550266566,0.0,0.7355371900826446,0.0
WF3,INWARD,8,0.4,>=5,1-2,358,0.5191577334820903,0.5191577334820903,0.0,0.1005586592178771,0.0
WF3,INWARD,8,0.4,2-3,0.25-0.5,1104,0.04776978857863499,0.04776978857863499,0.0,0.13677536231884058,0.0
WF3,INWARD,8,0.4,<0.5,0.25-0.5,124,-0.16458864069895876,-0.16458864069895876,0.0,0.45161290322580644,0.0
WF3,INWARD,8,0.4,3-5,1-2,534,-0.30261434734528464,-0.30261434734528464,0.0,0.14606741573033707,0.0
WF3,INWARD,8,0.4,2-3,1-2,605,-0.1933840562210865,-0.1933840562210865,0.0,0.23636363636363636,0.0
WF3,INWARD,8,0.4,1-2,0.25-0.5,1437,-0.23602018008851972,-0.2343826255033669,0.0016375545851528383,0.1732776617954071,0.0
WF3,INWARD,8,0.4,0.5-1,0.5-1,781,0.041545904435503246,0.06370352717452134,0.022157622739018085,0.4788732394366197,0.0
WF3,INWARD,8,0.4,>=5,<0.25,215,-0.9820915160507938,-0.9820915160507938,0.0,0.009302325581395349,0.0
WF3,INWARD,8,0.4,<0.5,>=3,26,0.0405760619738091,0.0405760619738091,0.0,0.9615384615384616,0.0
WF3,INWARD,8,0.4,0.5-1,1-2,575,-0.003419056069888643,-0.0005568020448439191,0.002862254025044723,0.6173913043478261,0.0
WF3,INWARD,8,0.4,3-5,2-3,114,-0.3985222287824068,-0.3985222287824068,0.0,0.11403508771929824,0.0
WF0,INWARD,8,0.4,3-5,1-2,506,-0.5521439275106123,-0.5521439275106123,0.0,0.08695652173913043,0.0
WF0,INWARD,8,0.4,>=5,2-3,56,-0.5310275689223057,-0.5310275689223057,0.0,0.07142857142857142,0.0
WF0,INWARD,8,0.4,0.5-1,0.25-0.5,449,-0.0370561439663803,-0.0370561439663803,0.0,0.31625835189309576,0.0
WF0,INWARD,8,0.4,1-2,>=3,80,0.1893835197117611,0.1893835197117611,0.0,0.75,0.0
WF0,INWARD,8,0.4,0.5-1,>=3,43,-0.2032065479313368,-0.2032065479313368,0.0,0.5813953488372093,0.0
WF0,INWARD,8,0.4,<0.5,1-2,192,-0.10534939675466172,-0.10534939675466172,0.0,0.6510416666666666,0.0
WF1,INWARD,8,0.4,2-3,>=3,60,-0.02010333740386088,-0.02010333740386088,0.0,0.38333333333333336,0.0
WF1,INWARD,8,0.4,1-2,>=3,87,0.14561594193979002,0.14561594193979002,0.0,0.5517241379310345,0.0
WF1,INWARD,8,0.4,3-5,>=3,31,0.657726359372119,0.657726359372119,0.0,0.2903225806451613,0.0
WF1,INWARD,8,0.4,0.5-1,0.25-0.5,499,-0.17493008366769244,-0.1495601048093415,0.02536997885835095,0.2785571142284569,0.0
WF1,INWARD,8,0.4,<0.5,0.25-0.5,134,0.06805625354499989,0.09790699981365658,0.029850746268656716,0.5149253731343284,0.0
WF1,INWARD,8,0.4,>=5,2-3,102,-0.4706829688399839,-0.4706829688399839,0.0,0.0784313725490196,0.0
WF1,INWARD,8,0.4,>=5,>=3,39,-0.6104445997133799,-0.6104445997133799,0.0,0.07692307692307693,0.0
WF2,INWARD,8,0.4,<0.5,0.5-1,243,0.0901969794873068,0.0977415611059625,0.007544581618655693,0.7242798353909465,0.0
WF2,INWARD,8,0.4,>=5,2-3,85,-0.7045084721421792,-0.7045084721421792,0.0,0.03529411764705882,0.0
WF2,INWARD,8,0.4,2-3,2-3,136,-0.20153729279301788,-0.20153729279301788,0.0,0.27941176470588236,0.0
WF2,INWARD,8,0.4,2-3,>=3,56,0.1649873618584374,0.1649873618584374,0.0,0.19642857142857142,0.0
WF3,INWARD,8,0.4,<0.5,0.5-1,173,-0.2624618328066157,-0.20920006567201624,0.0532617671345995,0.5086705202312138,0.0
WF3,INWARD,8,0.4,1-2,>=3,67,0.28989333960869396,0.28989333960869396,0.0,0.7014925373134329,0.0
WF3,INWARD,8,0.4,1-2,2-3,185,0.3104122275488054,0.3104122275488054,0.0,0.6432432432432432,0.0
WF3,INWARD,8,0.4,>=5,>=3,29,-0.19187913074712645,-0.19187913074712645,0.0,0.10344827586206896,0.0
WF1,INWARD,8,0.4,3-5,2-3,130,-0.21412515230972404,-0.21412515230972404,0.0,0.15384615384615385,0.0
WF2,INWARD,8,0.4,3-5,2-3,90,0.08819985288931904,0.08819985288931904,0.0,0.2777777777777778,0.0
WF2,INWARD,8,0.4,>=5,>=3,50,-0.4459326974032856,-0.4459326974032856,0.0,0.06,0.0
WF0,INWARD,8,0.4,0.5-1,2-3,184,-0.19830977700739857,-0.19830977700739857,0.0,0.5,0.0
WF2,INWARD,8,0.4,3-5,>=3,48,0.36443579825063327,0.36443579825063327,0.0,0.3125,0.0
WF1,INWARD,8,0.4,0.5-1,2-3,140,-0.04605762041407235,-0.04605762041407235,0.0,0.6571428571428571,0.0
WF1,INWARD,8,0.4,<0.5,2-3,72,-0.08579043950795039,-0.08579043950795039,0.0,0.7777777777777778,0.0
WF2,INWARD,8,0.4,<0.5,>=3,40,0.11256223418908559,0.11256223418908559,0.0,1.0,0.0
WF2,INWARD,8,0.4,0.5-1,2-3,140,0.06655273651345393,0.06655273651345393,0.0,0.8,0.0
WF2,INWARD,8,0.4,<0.5,0.25-0.5,90,-0.7411253561253561,-0.7411253561253561,0.0,0.1111111111111111,0.0
WF2,INWARD,8,0.4,0.5-1,0.25-0.5,411,-0.12711426249875804,-0.04725484103349714,0.07985942146526089,0.31386861313868614,0.0
WF2,INWARD,8,0.4,1-2,>=3,101,0.1400562472180974,0.1400562472180974,0.0,0.5643564356435643,0.0
WF2,INWARD,8,0.4,<0.5,2-3,62,0.039179837111928455,0.039179837111928455,0.0,0.8548387096774194,0.0
WF3,INWARD,8,0.4,>=5,2-3,71,-0.782500518349575,-0.782500518349575,0.0,0.028169014084507043,0.0
WF3,INWARD,8,0.4,0.5-1,>=3,40,0.1474640313818044,0.1474640313818044,0.0,0.9,0.0
WF3,INWARD,8,0.4,3-5,>=3,43,4.194957181990379e-05,4.194957181990379e-05,0.0,0.18604651162790697,0.0
WF3,INWARD,8,0.4,0.5-1,<0.25,167,-0.2627808488067096,-0.25413148087590454,0.008649367930805056,0.2694610778443114,0.0
WF0,INWARD,8,0.8,2-3,0.25-0.5,788,-0.5035230397572428,-0.5035230397572428,0.0,0.06218274111675127,0.0
WF0,INWARD,8,0.8,2-3,0.5-1,1769,-0.32754568777691284,-0.32754568777691284,0.0,0.13397399660825324,0.0
WF0,INWARD,8,0.8,1-2,0.5-1,2475,-0.13077020700899925,-0.12987227459598158,0.0008979324130176776,0.28444444444444444,0.0
WF0,INWARD,8,0.8,>=5,0.25-0.5,240,-0.1776144093259775,-0.1776144093259775,0.0,0.0625,0.0
WF0,INWARD,8,0.8,3-5,0.25-0.5,582,-0.4251872629792553,-0.4251872629792553,0.0,0.05154639175257732,0.0
WF0,INWARD,8,0.8,3-5,0.5-1,1354,-0.5740076746561935,-0.5740076746561935,0.0,0.055391432791728215,0.0
WF0,INWARD,8,0.8,0.5-1,1-2,645,-0.03237544830942524,-0.004537641212064005,0.02783780709736124,0.6031007751937985,0.0
WF0,INWARD,8,0.8,0.5-1,0.25-0.5,195,-0.06576130722263131,-0.06576130722263131,0.0,0.2923076923076923,0.0
WF0,INWARD,8,0.8,1-2,0.25-0.5,866,-0.28565234040250465,-0.28565234040250465,0.0,0.16166281755196305,0.0
WF0,INWARD,8,0.8,3-5,>=3,46,0.31416984946113624,0.31416984946113624,0.0,0.2826086956521739,0.0
WF0,INWARD,8,0.8,>=5,1-2,331,-0.5288090846853513,-0.5288090846853513,0.0,0.05740181268882175,0.0
