instrument,horizon,fold,model,feature,importance,selected
NI,1,10,RF,volume_max_4,0.04726196579911714,True
NI,1,10,RF,price_impact_proxy_4,0.0,True
NI,1,10,RF,return_autocov_4,0.01622200374776898,True
NI,1,10,RF,abs_return_sum_4,0.061098548439336334,True
NI,1,10,RF,past_return_8,0.03838271520942033,True
NI,1,10,RF,volume_sum_8,0.057680127516129255,True
NI,1,10,RF,volume_max_8,0.03739451895541514,True
NI,1,10,RF,price_impact_proxy_8,0.0,True
NI,1,10,RF,return_autocov_8,0.005932901778579047,True
NI,1,10,RF,abs_return_sum_8,0.05617255050325675,True
NI,1,10,RF,past_return_16,0.054307350572217986,True
NI,1,10,RF,volume_sum_16,0.04381698409022512,True
NI,1,10,RF,volume_max_16,0.03422038435875765,True
NI,1,10,RF,price_impact_proxy_16,0.0,True
NI,1,10,RF,return_autocov_16,0.0022900272890874532,True
NI,1,10,RF,abs_return_sum_16,0.04614739440541043,True
NI,1,11,LASSO,past_return_1,0.0,False
NI,1,11,LASSO,volume_sum_1,0.0,False
NI,1,11,LASSO,volume_max_1,0.0,False
NI,1,11,LASSO,price_impact_proxy_1,0.0,False
NI,1,11,LASSO,return_autocov_1,0.0,False
NI,1,11,LASSO,abs_return_sum_1,0.0,False
NI,1,11,LASSO,past_return_2,0.0,False
NI,1,11,LASSO,volume_sum_2,0.0,False
NI,1,11,LASSO,volume_max_2,0.0,False
NI,1,11,LASSO,price_impact_proxy_2,0.0,False
NI,1,11,LASSO,return_autocov_2,1.8394068192394136e-16,True
NI,1,11,LASSO,abs_return_sum_2,0.0,False
NI,1,11,LASSO,past_return_4,0.0,False
NI,1,11,LASSO,volume_sum_4,0.0,False
NI,1,11,LASSO,volume_max_4,0.0,False
NI,1,11,LASSO,price_impact_proxy_4,0.0,False
NI,1,11,LASSO,return_autocov_4,0.0,False
NI,1,11,LASSO,abs_return_sum_4,0.0,False
NI,1,11,LASSO,past_return_8,0.0,False
NI,1,11,LASSO,volume_sum_8,0.0,False
NI,1,11,LASSO,volume_max_8,0.0,False
NI,1,11,LASSO,price_impact_proxy_8,0.0,False
NI,1,11,LASSO,return_autocov_8,0.0,False
NI,1,11,LASSO,abs_return_sum_8,0.0,False
NI,1,11,LASSO,past_return_16,0.0,False
NI,1,11,LASSO,volume_sum_16,0.0,False
NI,1,11,LASSO,volume_max_16,0.0,False
NI,1,11,LASSO,price_impact_proxy_16,0.0,False
NI,1,11,LASSO,return_autocov_16,0.0,False
NI,1,11,LASSO,abs_return_sum_16,0.0,False
NI,1,11,RF,past_return_1,0.04657213277478747,True
NI,1,11,RF,volume_sum_1,0.0360287600484412,True
NI,1,11,RF,volume_max_1,0.03391767079414963,True
NI,1,11,RF,price_impact_proxy_1,0.0,True
NI,1,11,RF,return_autocov_1,0.014316908920262376,True
NI,1,11,RF,abs_return_sum_1,0.045651831578536146,True
NI,1,11,RF,past_return_2,0.042304600572446116,True
NI,1,11,RF,volume_sum_2,0.034287037845800915,True
NI,1,11,RF,volume_max_2,0.04120122566790425,True
NI,1,11,RF,price_impact_proxy_2,0.0,True
NI,1,11,RF,return_autocov_2,0.020803568263129363,True
NI,1,11,RF,abs_return_sum_2,0.054429743521671646,True
NI,1,11,RF,past_return_4,0.04354574577686478,True
NI,1,11,RF,volume_sum_4,0.10057321932936115,True
NI,1,11,RF,volume_max_4,0.038918206359108996,True
NI,1,11,RF,price_impact_proxy_4,0.0,True
NI,1,11,RF,return_autocov_4,0.015087776983554353,True
NI,1,11,RF,abs_return_sum_4,0.05589476844059907,True
NI,1,11,RF,past_return_8,0.043538550762404586,True
NI,1,11,RF,volume_sum_8,0.05110052543990396,True
NI,1,11,RF,volume_max_8,0.03576599694783765,True
NI,1,11,RF,price_impact_proxy_8,0.0,True
NI,1,11,RF,return_autocov_8,0.00785721630528908,True
NI,1,11,RF,abs_return_sum_8,0.054888236745965394,True
NI,1,11,RF,past_return_16,0.04894936524719627,True
NI,1,11,RF,volume_sum_16,0.05177052296630056,True
NI,1,11,RF,volume_max_16,0.03021328261290994,True
NI,1,11,RF,price_impact_proxy_16,0.0,True
NI,1,11,RF,return_autocov_16,0.0024719660868290695,True
NI,1,11,RF,abs_return_sum_16,0.04991114000874612,True
NI,1,12,LASSO,past_return_1,0.03369424911770718,True
NI,1,12,LASSO,volume_sum_1,0.0,False
NI,1,12,LASSO,volume_max_1,0.0,False
NI,1,12,LASSO,price_impact_proxy_1,0.0,False
NI,1,12,LASSO,return_autocov_1,0.05550721297252006,True
NI,1,12,LASSO,abs_return_sum_1,0.2824228484637384,True
NI,1,12,LASSO,past_return_2,0.0,False
NI,1,12,LASSO,volume_sum_2,0.0,False
NI,1,12,LASSO,volume_max_2,0.37044588524660366,True
NI,1,12,LASSO,price_impact_proxy_2,0.0,False
NI,1,12,LASSO,return_autocov_2,0.2519226852847826,True
NI,1,12,LASSO,abs_return_sum_2,0.0,False
NI,1,12,LASSO,past_return_4,0.0,False
NI,1,12,LASSO,volume_sum_4,0.0,False
NI,1,12,LASSO,volume_max_4,0.0,False
NI,1,12,LASSO,price_impact_proxy_4,0.0,False
NI,1,12,LASSO,return_autocov_4,0.0,False
NI,1,12,LASSO,abs_return_sum_4,0.0,False
NI,1,12,LASSO,past_return_8,0.0,False
NI,1,12,LASSO,volume_sum_8,0.0,False
NI,1,12,LASSO,volume_max_8,0.0,False
NI,1,12,LASSO,price_impact_proxy_8,0.0,False
NI,1,12,LASSO,return_autocov_8,0.0,False
NI,1,12,LASSO,abs_return_sum_8,0.006317378615775565,True
NI,1,12,LASSO,past_return_16,0.20182295688916818,True
NI,1,12,LASSO,volume_sum_16,0.0,False
NI,1,12,LASSO,volume_max_16,0.0,False
NI,1,12,LASSO,price_impact_proxy_16,0.0,False
NI,1,12,LASSO,return_autocov_16,0.0,False
NI,1,12,LASSO,abs_return_sum_16,0.0,False
NI,1,12,RF,past_return_1,0.04531982044994785,True
NI,1,12,RF,volume_sum_1,0.03583930828955394,True
NI,1,12,RF,volume_max_1,0.03341110003605085,True
NI,1,12,RF,price_impact_proxy_1,0.0,True
NI,1,12,RF,return_autocov_1,0.01916874260508364,True
NI,1,12,RF,abs_return_sum_1,0.050619707073374424,True
NI,1,12,RF,past_return_2,0.044488882605316686,True
NI,1,12,RF,volume_sum_2,0.03610830989296244,True
NI,1,12,RF,volume_max_2,0.045316481545617446,True
NI,1,12,RF,price_impact_proxy_2,0.0,True
NI,1,12,RF,return_autocov_2,0.022078617261459807,True
NI,1,12,RF,abs_return_sum_2,0.04755467998061296,True
NI,1,12,RF,past_return_4,0.048501396941487016,True
NI,1,12,RF,volume_sum_4,0.08954590213543515,True
NI,1,12,RF,volume_max_4,0.04291523088801722,True
NI,1,12,RF,price_impact_proxy_4,0.0,True
NI,1,12,RF,return_autocov_4,0.014457323277575112,True
NI,1,12,RF,abs_return_sum_4,0.056137678803580345,True
NI,1,12,RF,past_return_8,0.04528682269418075,True
NI,1,12,RF,volume_sum_8,0.051056647804383765,True
NI,1,12,RF,volume_max_8,0.03442419367552621,True
NI,1,12,RF,price_impact_proxy_8,0.0,True
NI,1,12,RF,return_autocov_8,0.006115679933758775,True
NI,1,12,RF,abs_return_sum_8,0.057044860321019464,True
NI,1,12,RF,past_return_16,0.04902212048967635,True
NI,1,12,RF,volume_sum_16,0.04576714898505447,True
NI,1,12,RF,volume_max_16,0.02887436433368413,True
NI,1,12,RF,price_impact_proxy_16,0.0,True
NI,1,12,RF,return_autocov_16,0.001480232645082746,True
NI,1,12,RF,abs_return_sum_16,0.04946474733155839,True
NI,1,13,LASSO,past_return_1,0.0,False
NI,1,13,LASSO,volume_sum_1,0.0,False
NI,1,13,LASSO,volume_max_1,0.0,False
NI,1,13,LASSO,price_impact_proxy_1,0.0,False
NI,1,13,LASSO,return_autocov_1,0.0,False
NI,1,13,LASSO,abs_return_sum_1,0.0,False
NI,1,13,LASSO,past_return_2,0.0,False
NI,1,13,LASSO,volume_sum_2,0.0,False
NI,1,13,LASSO,volume_max_2,0.0723204833325491,True
NI,1,13,LASSO,price_impact_proxy_2,0.0,False
NI,1,13,LASSO,return_autocov_2,0.13797942666293164,True
NI,1,13,LASSO,abs_return_sum_2,0.0,False
NI,1,13,LASSO,past_return_4,0.0,False
NI,1,13,LASSO,volume_sum_4,0.0,False
NI,1,13,LASSO,volume_max_4,0.0,False
NI,1,13,LASSO,price_impact_proxy_4,0.0,False
NI,1,13,LASSO,return_autocov_4,0.0,False
NI,1,13,LASSO,abs_return_sum_4,0.0,False
NI,1,13,LASSO,past_return_8,0.0,False
NI,1,13,LASSO,volume_sum_8,0.0,False
NI,1,13,LASSO,volume_max_8,0.0,False
NI,1,13,LASSO,price_impact_proxy_8,0.0,False
NI,1,13,LASSO,return_autocov_8,0.0,False
NI,1,13,LASSO,abs_return_sum_8,0.0,False
NI,1,13,LASSO,past_return_16,0.05866734137603825,True
NI,1,13,LASSO,volume_sum_16,0.0,False
NI,1,13,LASSO,volume_max_16,0.0,False
NI,1,13,LASSO,price_impact_proxy_16,0.0,False
NI,1,13,LASSO,return_autocov_16,0.0,False
NI,1,13,LASSO,abs_return_sum_16,0.0,False
NI,1,13,RF,past_return_1,0.04411092201644079,True
NI,1,13,RF,volume_sum_1,0.03886304208846666,True
NI,1,13,RF,volume_max_1,0.0335096628742127,True
NI,1,13,RF,price_impact_proxy_1,0.0,True
NI,1,13,RF,return_autocov_1,0.01749229929247775,True
NI,1,13,RF,abs_return_sum_1,0.049805805235566734,True
NI,1,13,RF,past_return_2,0.045705417317841196,True
NI,1,13,RF,volume_sum_2,0.03938025260484006,True
NI,1,13,RF,volume_max_2,0.04555224264156413,True
NI,1,13,RF,price_impact_proxy_2,0.0,True
NI,1,13,RF,return_autocov_2,0.02209421782530195,True
NI,1,13,RF,abs_return_sum_2,0.047049787482542064,True
NI,1,13,RF,past_return_4,0.048852739912508804,True
NI,1,13,RF,volume_sum_4,0.09178027192668234,True
NI,1,13,RF,volume_max_4,0.040529603883946864,True
NI,1,13,RF,price_impact_proxy_4,0.0,True
NI,1,13,RF,return_autocov_4,0.015237568731325327,True
NI,1,13,RF,abs_return_sum_4,0.05385798103146291,True
NI,1,13,RF,past_return_8,0.0447282932270233,True
NI,1,13,RF,volume_sum_8,0.04984498480003632,True
NI,1,13,RF,volume_max_8,0.03678852348869492,True
NI,1,13,RF,price_impact_proxy_8,0.0,True
NI,1,13,RF,return_autocov_8,0.0071603519852850624,True
NI,1,13,RF,abs_return_sum_8,0.05688222148488169,True
NI,1,13,RF,past_return_16,0.0490632845440346,True
NI,1,13,RF,volume_sum_16,0.042747377484119164,True
NI,1,13,RF,volume_max_16,0.02574053854495899,True
NI,1,13,RF,price_impact_proxy_16,0.0,True
NI,1,13,RF,return_autocov_16,0.0015026229636102698,True
NI,1,13,RF,abs_return_sum_16,0.05171998661217545,True
NI,3,2,LASSO,past_return_1,0.0,False
NI,3,2,LASSO,volume_sum_1,0.0,False
NI,3,2,LASSO,volume_max_1,0.0,False
NI,3,2,LASSO,price_impact_proxy_1,0.0,False
NI,3,2,LASSO,return_autocov_1,0.0,False
NI,3,2,LASSO,abs_return_sum_1,0.0,False
NI,3,2,LASSO,past_return_2,0.0,False
NI,3,2,LASSO,volume_sum_2,0.0,False
NI,3,2,LASSO,volume_max_2,0.0,False
NI,3,2,LASSO,price_impact_proxy_2,0.0,False
NI,3,2,LASSO,return_autocov_2,0.0,False
NI,3,2,LASSO,abs_return_sum_2,0.0,False
NI,3,2,LASSO,past_return_4,0.0,False
NI,3,2,LASSO,volume_sum_4,0.0,False
NI,3,2,LASSO,volume_max_4,0.0,False
NI,3,2,LASSO,price_impact_proxy_4,0.0,False
NI,3,2,LASSO,return_autocov_4,0.0,False
NI,3,2,LASSO,abs_return_sum_4,0.0,False
NI,3,2,LASSO,past_return_8,0.0,False
NI,3,2,LASSO,volume_sum_8,0.0,False
NI,3,2,LASSO,volume_max_8,0.0,False
NI,3,2,LASSO,price_impact_proxy_8,0.0,False
NI,3,2,LASSO,return_autocov_8,0.0,False
NI,3,2,LASSO,abs_return_sum_8,0.0,False
NI,3,2,LASSO,past_return_16,0.0,False
NI,3,2,LASSO,volume_sum_16,0.0,False
NI,3,2,LASSO,volume_max_16,0.0,False
NI,3,2,LASSO,price_impact_proxy_16,0.0,False
NI,3,2,LASSO,return_autocov_16,0.0,False
NI,3,2,LASSO,abs_return_sum_16,1.0300053247711532e-16,True
NI,3,2,RF,past_return_1,0.024175785178668616,True
NI,3,2,RF,volume_sum_1,0.023285392463336867,True
NI,3,2,RF,volume_max_1,0.025941175989651056,True
NI,3,2,RF,price_impact_proxy_1,0.000150157381831669,True
NI,3,2,RF,return_autocov_1,0.0004790587992186801,True
NI,3,2,RF,abs_return_sum_1,0.021129026069496536,True
NI,3,2,RF,past_return_2,0.01876020779266092,True
NI,3,2,RF,volume_sum_2,0.026176715292558883,True
NI,3,2,RF,volume_max_2,0.024748209245760905,True
NI,3,2,RF,price_impact_proxy_2,4.795713334394549e-05,True
NI,3,2,RF,return_autocov_2,0.0,True
NI,3,2,RF,abs_return_sum_2,0.04874851380779903,True
NI,3,2,RF,past_return_4,0.023556484146791703,True
NI,3,2,RF,volume_sum_4,0.05323126394020074,True
NI,3,2,RF,volume_max_4,0.03572986620585937,True
NI,3,2,RF,price_impact_proxy_4,0.0,True
NI,3,2,RF,return_autocov_4,0.0,True
NI,3,2,RF,abs_return_sum_4,0.026177181718983398,True
NI,3,2,RF,past_return_8,0.06502484888305324,True
NI,3,2,RF,volume_sum_8,0.09833262832489716,True
NI,3,2,RF,volume_max_8,0.05384430341653031,True
NI,3,2,RF,price_impact_proxy_8,0.0,True
NI,3,2,RF,return_autocov_8,0.0,True
NI,3,2,RF,abs_return_sum_8,0.05034956048011034,True
NI,3,2,RF,past_return_16,0.12060212392176811,True
NI,3,2,RF,volume_sum_16,0.08379809237676095,True
NI,3,2,RF,volume_max_16,0.08406924421612194,True
NI,3,2,RF,price_impact_proxy_16,0.0,True
NI,3,2,RF,return_autocov_16,0.0,True
NI,3,2,RF,abs_return_sum_16,0.09164220321459575,True
NI,3,4,LASSO,past_return_1,0.0,False
NI,3,4,LASSO,volume_sum_1,0.0,False
NI,3,4,LASSO,volume_max_1,0.0,False
NI,3,4,LASSO,price_impact_proxy_1,0.0,False
NI,3,4,LASSO,return_autocov_1,0.0,False
NI,3,4,LASSO,abs_return_sum_1,0.0,False
NI,3,4,LASSO,past_return_2,0.0,False
NI,3,4,LASSO,volume_sum_2,0.0,False
NI,3,4,LASSO,volume_max_2,0.0,False
NI,3,4,LASSO,price_impact_proxy_2,0.0,False
NI,3,4,LASSO,return_autocov_2,0.0,False
NI,3,4,LASSO,abs_return_sum_2,0.0,False
NI,3,4,LASSO,past_return_4,0.0,False
NI,3,4,LASSO,volume_sum_4,0.0,False
NI,3,4,LASSO,volume_max_4,0.0,False
NI,3,4,LASSO,price_impact_proxy_4,0.0,False
NI,3,4,LASSO,return_autocov_4,0.0,False
NI,3,4,LASSO,abs_return_sum_4,0.0,False
NI,3,4,LASSO,past_return_8,0.0,False
NI,3,4,LASSO,volume_sum_8,0.0,False
NI,3,4,LASSO,volume_max_8,0.0,False
NI,3,4,LASSO,price_impact_proxy_8,0.0,False
NI,3,4,LASSO,return_autocov_8,0.0,False
NI,3,4,LASSO,abs_return_sum_8,0.0,False
NI,3,4,LASSO,past_return_16,0.0,False
NI,3,4,LASSO,volume_sum_16,0.0,False
NI,3,4,LASSO,volume_max_16,0.0,False
NI,3,4,LASSO,price_impact_proxy_16,0.0,False
NI,3,4,LASSO,return_autocov_16,0.0,False
NI,3,4,LASSO,abs_return_sum_16,0.0,False
NI,3,4,RF,past_return_1,0.024537667896139,True
NI,3,4,RF,volume_sum_1,0.018903825949876676,True
NI,3,4,RF,volume_max_1,0.020359038721482984,True
NI,3,4,RF,price_impact_proxy_1,0.00012240563631758073,True
NI,3,4,RF,return_autocov_1,0.00039975173611415824,True
NI,3,4,RF,abs_return_sum_1,0.02020959202388832,True
NI,3,4,RF,past_return_2,0.029388173200364565,True
NI,3,4,RF,volume_sum_2,0.030551200557749954,True
NI,3,4,RF,volume_max_2,0.02673785474901483,True
NI,3,4,RF,price_impact_proxy_2,2.374273927910281e-05,True
NI,3,4,RF,return_autocov_2,0.0001169690860528071,True
NI,3,4,RF,abs_return_sum_2,0.04863011730482857,True
NI,3,4,RF,past_return_4,0.026623045789870247,True
NI,3,4,RF,volume_sum_4,0.057939252803886857,True
NI,3,4,RF,volume_max_4,0.03913535651232245,True
NI,3,4,RF,price_impact_proxy_4,0.0,True
NI,3,4,RF,return_autocov_4,0.0,True
NI,3,4,RF,abs_return_sum_4,0.03163306376580227,True
NI,3,4,RF,past_return_8,0.06463959780717196,True
NI,3,4,RF,volume_sum_8,0.09589488977812792,True
NI,3,4,RF,volume_max_8,0.050971512715572896,True
NI,3,4,RF,price_impact_proxy_8,0.0,True
NI,3,4,RF,return_autocov_8,0.0,True
NI,3,4,RF,abs_return_sum_8,0.06396980375017276,True
NI,3,4,RF,past_return_16,0.1057585093443071,True
NI,3,4,RF,volume_sum_16,0.07656353896114135,True
NI,3,4,RF,volume_max_16,0.07876053100271242,True
NI,3,4,RF,price_impact_proxy_16,0.0,True
NI,3,4,RF,return_autocov_16,0.0,True
NI,3,4,RF,abs_return_sum_16,0.08813055816780319,True
NI,3,5,LASSO,past_return_1,0.0,False
NI,3,5,LASSO,volume_sum_1,0.0,False
NI,3,5,LASSO,volume_max_1,0.0,False
NI,3,5,LASSO,price_impact_proxy_1,0.0,False
NI,3,5,LASSO,return_autocov_1,0.0,False
NI,3,5,LASSO,abs_return_sum_1,0.0,False
NI,3,5,LASSO,past_return_2,0.0,False
NI,3,5,LASSO,volume_sum_2,0.0,False
NI,3,5,LASSO,volume_max_2,0.0,False
NI,3,5,LASSO,price_impact_proxy_2,0.0,False
NI,3,5,LASSO,return_autocov_2,0.0,False
NI,3,5,LASSO,abs_return_sum_2,0.0,False
NI,3,5,LASSO,past_return_4,0.0,False
NI,3,5,LASSO,volume_sum_4,0.0,False
NI,3,5,LASSO,volume_max_4,0.0,False
NI,3,5,LASSO,price_impact_proxy_4,0.0,False
NI,3,5,LASSO,return_autocov_4,0.0,False
NI,3,5,LASSO,abs_return_sum_4,0.0,False
NI,3,5,LASSO,past_return_8,0.0,False
NI,3,5,LASSO,volume_sum_8,0.0,False
NI,3,5,LASSO,volume_max_8,0.0,False
NI,3,5,LASSO,price_impact_proxy_8,0.0,False
NI,3,5,LASSO,return_autocov_8,0.0,False
NI,3,5,LASSO,abs_return_sum_8,0.0,False
NI,3,5,LASSO,past_return_16,0.0,False
NI,3,5,LASSO,volume_sum_16,0.0,False
NI,3,5,LASSO,volume_max_16,0.0,False
NI,3,5,LASSO,price_impact_proxy_16,0.0,False
NI,3,5,LASSO,return_autocov_16,0.0,False
NI,3,5,LASSO,abs_return_sum_16,0.0,False
NI,3,5,RF,past_return_1,0.025619847704759384,True
NI,3,5,RF,volume_sum_1,0.019114967036404685,True
NI,3,5,RF,volume_max_1,0.024483559691328174,True
NI,3,5,RF,price_impact_proxy_1,0.00017459104220038344,True
NI,3,5,RF,return_autocov_1,0.001031768895833734,True
NI,3,5,RF,abs_return_sum_1,0.01896884032407069,True
NI,3,5,RF,past_return_2,0.031175034028480965,True
NI,3,5,RF,volume_sum_2,0.028746849931876622,True
NI,3,5,RF,volume_max_2,0.027190352453791325,True
NI,3,5,RF,price_impact_proxy_2,3.6921095168751156e-05,True
NI,3,5,RF,return_autocov_2,0.00010248136371571206,True
NI,3,5,RF,abs_return_sum_2,0.052740281327376105,True
NI,3,5,RF,past_return_4,0.03151536964063647,True
NI,3,5,RF,volume_sum_4,0.05499179088459122,True
NI,3,5,RF,volume_max_4,0.03525202845818094,True
NI,3,5,RF,price_impact_proxy_4,0.0,True
NI,3,5,RF,return_autocov_4,0.0,True
NI,3,5,RF,abs_return_sum_4,0.028056600259506223,True
NI,3,5,RF,past_return_8,0.06385610849508884,True
NI,3,5,RF,volume_sum_8,0.09922813741430403,True
NI,3,5,RF,volume_max_8,0.05327970492652132,True
NI,3,5,RF,price_impact_proxy_8,0.0,True
NI,3,5,RF,return_autocov_8,0.0,True
NI,3,5,RF,abs_return_sum_8,0.0603373886844083,True
NI,3,5,RF,past_return_16,0.10982294876450341,True
NI,3,5,RF,volume_sum_16,0.07035505194576898,True
NI,3,5,RF,volume_max_16,0.07443116288043622,True
NI,3,5,RF,price_impact_proxy_16,0.0,True
NI,3,5,RF,return_autocov_16,0.0,True
NI,3,5,RF,abs_return_sum_16,0.08948821275104747,True
NI,3,6,LASSO,past_return_1,0.0,False
NI,3,6,LASSO,volume_sum_1,0.0,False
NI,3,6,LASSO,volume_max_1,0.0,False
NI,3,6,LASSO,price_impact_proxy_1,0.0,False
NI,3,6,LASSO,return_autocov_1,0.0,False
NI,3,6,LASSO,abs_return_sum_1,0.0,False
NI,3,6,LASSO,past_return_2,0.0,False
NI,3,6,LASSO,volume_sum_2,0.0,False
NI,3,6,LASSO,volume_max_2,0.0,False
NI,3,6,LASSO,price_impact_proxy_2,0.0,False
NI,3,6,LASSO,return_autocov_2,0.0,False
NI,3,6,LASSO,abs_return_sum_2,0.0,False
NI,3,6,LASSO,past_return_4,0.0,False
NI,3,6,LASSO,volume_sum_4,0.0,False
NI,3,6,LASSO,volume_max_4,0.0,False
NI,3,6,LASSO,price_impact_proxy_4,0.0,False
NI,3,6,LASSO,return_autocov_4,0.0,False
NI,3,6,LASSO,abs_return_sum_4,0.0,False
NI,3,6,LASSO,past_return_8,0.0,False
NI,3,6,LASSO,volume_sum_8,0.0,False
NI,3,6,LASSO,volume_max_8,0.0,False
NI,3,6,LASSO,price_impact_proxy_8,0.0,False
NI,3,6,LASSO,return_autocov_8,0.0,False
NI,3,6,LASSO,abs_return_sum_8,0.0,False
NI,3,6,LASSO,past_return_16,0.0,False
NI,3,6,LASSO,volume_sum_16,0.0,False
NI,3,6,LASSO,volume_max_16,0.0,False
NI,3,6,LASSO,price_impact_proxy_16,0.0,False
NI,3,6,LASSO,return_autocov_16,0.12851186081416208,True
NI,3,6,LASSO,abs_return_sum_16,0.0,False
NI,3,6,RF,past_return_1,0.020896010162428702,True
NI,3,6,RF,volume_sum_1,0.01884067739735726,True
NI,3,6,RF,volume_max_1,0.018115752663071392,True
NI,3,6,RF,price_impact_proxy_1,2.159088198960899e-05,True
NI,3,6,RF,return_autocov_1,0.000335584819242741,True
NI,3,6,RF,abs_return_sum_1,0.023338310345218365,True
NI,3,6,RF,past_return_2,0.030660813951371504,True
NI,3,6,RF,volume_sum_2,0.04678728636282683,True
NI,3,6,RF,volume_max_2,0.025396086084717315,True
NI,3,6,RF,price_impact_proxy_2,4.372892262516295e-05,True
NI,3,6,RF,return_autocov_2,0.0,True
NI,3,6,RF,abs_return_sum_2,0.032979996195838704,True
NI,3,6,RF,past_return_4,0.027903050393149834,True
NI,3,6,RF,volume_sum_4,0.0915506405082392,True
NI,3,6,RF,volume_max_4,0.06886868040491506,True
NI,3,6,RF,price_impact_proxy_4,0.0,True
NI,3,6,RF,return_autocov_4,0.0,True
NI,3,6,RF,abs_return_sum_4,0.022366233668896226,True
NI,3,6,RF,past_return_8,0.03176265456139355,True
NI,3,6,RF,volume_sum_8,0.10861362518612089,True
NI,3,6,RF,volume_max_8,0.041391558963664414,True
NI,3,6,RF,price_impact_proxy_8,0.0,True
NI,3,6,RF,return_autocov_8,0.0,True
NI,3,6,RF,abs_return_sum_8,0.04501402320015879,True
NI,3,6,RF,past_return_16,0.07429202151410386,True
NI,3,6,RF,volume_sum_16,0.0427587303880884,True
NI,3,6,RF,volume_max_16,0.0710166205533596,True
NI,3,6,RF,price_impact_proxy_16,0.0,True
NI,3,6,RF,return_autocov_16,0.00030349744812581235,True
NI,3,6,RF,abs_return_sum_16,0.1567428254230968,True
NI,3,8,LASSO,past_return_1,0.0,False
NI,3,8,LASSO,volume_sum_1,0.0,False
NI,3,8,LASSO,volume_max_1,0.0,False
NI,3,8,LASSO,price_impact_proxy_1,0.0,False
NI,3,8,LASSO,return_autocov_1,0.9440879009269362,True
NI,3,8,LASSO,abs_return_sum_1,0.2634202412446677,True
NI,3,8,LASSO,past_return_2,0.004217841290799532,True
NI,3,8,LASSO,volume_sum_2,0.0,False
NI,3,8,LASSO,volume_max_2,0.0,False
NI,3,8,LASSO,price_impact_proxy_2,0.0,False
NI,3,8,LASSO,return_autocov_2,0.0,False
NI,3,8,LASSO,abs_return_sum_2,0.0,False
NI,3,8,LASSO,past_return_4,0.3482912449297539,True
NI,3,8,LASSO,volume_sum_4,0.727336222094824,True
NI,3,8,LASSO,volume_max_4,0.8249269165922205,True
NI,3,8,LASSO,price_impact_proxy_4,0.0,False
NI,3,8,LASSO,return_autocov_4,0.4482652688933178,True
NI,3,8,LASSO,abs_return_sum_4,0.11370466547200785,True
NI,3,8,LASSO,past_return_8,0.0,False
NI,3,8,LASSO,volume_sum_8,0.0,False
NI,3,8,LASSO,volume_max_8,0.29918877226974405,True
NI,3,8,LASSO,price_impact_proxy_8,0.0,False
NI,3,8,LASSO,return_autocov_8,0.4265065142597418,True
NI,3,8,LASSO,abs_return_sum_8,0.682883306698153,True
NI,3,8,LASSO,past_return_16,0.6786171164898044,True
NI,3,8,LASSO,volume_sum_16,0.0,False
NI,3,8,LASSO,volume_max_16,0.6279318013414846,True
NI,3,8,LASSO,price_impact_proxy_16,0.0,False
NI,3,8,LASSO,return_autocov_16,0.0,False
NI,3,8,LASSO,abs_return_sum_16,0.0,False
NI,3,8,RF,past_return_1,0.014158722654196843,True
NI,3,8,RF,volume_sum_1,0.01605599016120485,True
NI,3,8,RF,volume_max_1,0.017848568781718643,True
NI,3,8,RF,price_impact_proxy_1,2.1241100444351948e-05,True
NI,3,8,RF,return_autocov_1,0.006913540960647076,True
NI,3,8,RF,abs_return_sum_1,0.01584628032212508,True
NI,3,8,RF,past_return_2,0.016114031571955068,True
NI,3,8,RF,volume_sum_2,0.0365993462710436,True
NI,3,8,RF,volume_max_2,0.04841012973108179,True
NI,3,8,RF,price_impact_proxy_2,0.0,True
NI,3,8,RF,return_autocov_2,0.005129540027816152,True
NI,3,8,RF,abs_return_sum_2,0.024028274367281867,True
NI,3,8,RF,past_return_4,0.018832690029251753,True
NI,3,8,RF,volume_sum_4,0.17516226147212124,True
NI,3,8,RF,volume_max_4,0.09596257495311997,True
NI,3,8,RF,price_impact_proxy_4,0.0,True
NI,3,8,RF,return_autocov_4,0.014732097232559619,True
NI,3,8,RF,abs_return_sum_4,0.0491382296461442,True
NI,3,8,RF,past_return_8,0.047344530025984696,True
NI,3,8,RF,volume_sum_8,0.08104225304276388,True
NI,3,8,RF,volume_max_8,0.058193516838563886,True
NI,3,8,RF,price_impact_proxy_8,0.0,True
NI,3,8,RF,return_autocov_8,0.001302828033189339,True
NI,3,8,RF,abs_return_sum_8,0.05809581101265419,True
NI,3,8,RF,past_return_16,0.030275547327594382,True
NI,3,8,RF,volume_sum_16,0.043509764812256345,True
NI,3,8,RF,volume_max_16,0.049282017942944636,True
NI,3,8,RF,price_impact_proxy_16,0.0,True
NI,3,8,RF,return_autocov_16,0.0035109366801413452,True
NI,3,8,RF,abs_return_sum_16,0.07248927500119527,True
NI,3,9,LASSO,past_return_1,0.0,False
NI,3,9,LASSO,volume_sum_1,0.0,False
NI,3,9,LASSO,volume_max_1,0.0,False
NI,3,9,LASSO,price_impact_proxy_1,0.0,False
NI,3,9,LASSO,return_autocov_1,0.0,False
NI,3,9,LASSO,abs_return_sum_1,0.0,False
NI,3,9,LASSO,past_return_2,0.0,False
NI,3,9,LASSO,volume_sum_2,0.0,False
