candidate_id,symbol,touch_time,break_step,break_from,break_to,gap_minutes,reason,hour
CU:5m:1:1:2536:2545:3,CU,2025-02-21 14:20:00,9.0,2025-02-21 14:55:00,2025-02-21 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:2536:2545:4,CU,2025-02-25 09:40:00,8.0,2025-02-25 10:10:00,2025-02-25 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:2536:2545:5,CU,2025-02-25 14:45:00,4.0,2025-02-25 14:55:00,2025-02-25 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:2536:2545:7,CU,2025-02-26 00:10:00,11.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:2536:2545:8,CU,2025-02-26 00:30:00,7.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:0:1:2472:2547:1,CU,2025-02-26 00:35:00,6.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:2582:2589:1,CU,2025-02-19 14:35:00,6.0,2025-02-19 14:55:00,2025-02-19 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:2582:2589:2,CU,2025-02-21 14:20:00,9.0,2025-02-21 14:55:00,2025-02-21 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:2582:2589:3,CU,2025-02-21 14:40:00,5.0,2025-02-21 14:55:00,2025-02-21 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:2582:2589:4,CU,2025-02-25 09:35:00,9.0,2025-02-25 10:10:00,2025-02-25 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:2582:2589:5,CU,2025-02-25 10:10:00,2.0,2025-02-25 10:10:00,2025-02-25 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:2582:2589:6,CU,2025-02-25 14:05:00,12.0,2025-02-25 14:55:00,2025-02-25 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:2632:2636:1,CU,2025-02-20 00:10:00,11.0,2025-02-20 00:55:00,2025-02-20 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:2664:2676:2,CU,2025-02-21 09:40:00,8.0,2025-02-21 10:10:00,2025-02-21 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:2664:2676:3,CU,2025-02-21 11:05:00,6.0,2025-02-21 11:25:00,2025-02-21 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:2679:2684:3,CU,2025-02-21 09:35:00,9.0,2025-02-21 10:10:00,2025-02-21 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:2698:2703:2,CU,2025-02-21 00:10:00,11.0,2025-02-21 00:55:00,2025-02-21 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:2698:2703:3,CU,2025-02-21 00:35:00,6.0,2025-02-21 00:55:00,2025-02-21 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:2759:2765:4,CU,2025-02-22 00:10:00,11.0,2025-02-22 00:55:00,2025-02-24 09:00:00,3365.0,节假日或周末,0
CU:5m:1:-1:2759:2765:5,CU,2025-02-22 00:30:00,7.0,2025-02-22 00:55:00,2025-02-24 09:00:00,3365.0,节假日或周末,0
CU:5m:1:-1:2759:2765:6,CU,2025-02-22 01:00:00,1.0,2025-02-22 00:55:00,2025-02-24 09:00:00,3365.0,节假日或周末,1
CU:5m:1:1:2779:2787:3,CU,2025-02-25 09:20:00,12.0,2025-02-25 10:10:00,2025-02-25 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:2779:2787:4,CU,2025-02-25 09:35:00,9.0,2025-02-25 10:10:00,2025-02-25 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:2801:2811:1,CU,2025-02-22 00:10:00,11.0,2025-02-22 00:55:00,2025-02-24 09:00:00,3365.0,节假日或周末,0
CU:5m:1:-1:2801:2811:2,CU,2025-02-22 00:30:00,7.0,2025-02-22 00:55:00,2025-02-24 09:00:00,3365.0,节假日或周末,0
CU:5m:1:1:2911:2915:1,CU,2025-02-25 00:35:00,6.0,2025-02-25 00:55:00,2025-02-25 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:2925:2928:1,CU,2025-02-25 10:35:00,12.0,2025-02-25 11:25:00,2025-02-25 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:2929:2934:1,CU,2025-02-25 09:50:00,6.0,2025-02-25 10:10:00,2025-02-25 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:2972:2973:2,CU,2025-02-26 00:10:00,11.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:2972:2973:3,CU,2025-02-26 00:30:00,7.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:0:1:2972:2987:2,CU,2025-02-26 00:10:00,11.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:0:1:2972:2987:3,CU,2025-02-26 00:30:00,7.0,2025-02-26 00:55:00,2025-02-26 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:3028:3034:1,CU,2025-02-26 11:00:00,7.0,2025-02-26 11:25:00,2025-02-26 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:3041:3046:2,CU,2025-02-26 14:45:00,4.0,2025-02-26 14:55:00,2025-02-26 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:3096:3104:1,CU,2025-02-27 00:25:00,8.0,2025-02-27 00:55:00,2025-02-27 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:3140:3143:2,CU,2025-02-27 14:05:00,12.0,2025-02-27 14:55:00,2025-02-27 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:3141:3158:2,CU,2025-02-28 00:05:00,12.0,2025-02-28 00:55:00,2025-02-28 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:3141:3158:3,CU,2025-02-28 00:25:00,8.0,2025-02-28 00:55:00,2025-02-28 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:3141:3158:4,CU,2025-02-28 00:40:00,5.0,2025-02-28 00:55:00,2025-02-28 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:3141:3158:6,CU,2025-02-28 11:25:00,2.0,2025-02-28 11:25:00,2025-02-28 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:3199:3204:2,CU,2025-02-28 10:05:00,3.0,2025-02-28 10:10:00,2025-02-28 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:3199:3204:3,CU,2025-02-28 10:15:00,1.0,2025-02-28 10:10:00,2025-02-28 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:3199:3204:4,CU,2025-02-28 11:20:00,3.0,2025-02-28 11:25:00,2025-02-28 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:3275:3284:2,CU,2025-03-05 00:10:00,11.0,2025-03-05 00:55:00,2025-03-05 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:3341:3345:1,CU,2025-03-04 00:15:00,10.0,2025-03-04 00:55:00,2025-03-04 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:3341:3345:2,CU,2025-03-04 09:40:00,8.0,2025-03-04 10:10:00,2025-03-04 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:3341:3345:3,CU,2025-03-04 10:05:00,3.0,2025-03-04 10:10:00,2025-03-04 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:3341:3345:4,CU,2025-03-04 11:30:00,1.0,2025-03-04 11:25:00,2025-03-04 13:30:00,125.0,正常午间休市,11
CU:5m:0:1:3275:3351:2,CU,2025-03-05 00:10:00,11.0,2025-03-05 00:55:00,2025-03-05 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:3438:3446:2,CU,2025-03-05 09:45:00,7.0,2025-03-05 10:10:00,2025-03-05 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:3438:3446:3,CU,2025-03-05 10:35:00,12.0,2025-03-05 11:25:00,2025-03-05 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:3438:3446:4,CU,2025-03-05 11:10:00,5.0,2025-03-05 11:25:00,2025-03-05 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:3452:3461:1,CU,2025-03-05 11:15:00,4.0,2025-03-05 11:25:00,2025-03-05 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:3605:3607:1,CU,2025-03-06 14:15:00,10.0,2025-03-06 14:55:00,2025-03-06 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:3635:3639:2,CU,2025-03-07 14:15:00,10.0,2025-03-07 14:55:00,2025-03-07 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:3635:3639:3,CU,2025-03-07 14:30:00,7.0,2025-03-07 14:55:00,2025-03-07 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:3652:3664:3,CU,2025-03-07 09:35:00,9.0,2025-03-07 10:10:00,2025-03-07 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:3652:3664:4,CU,2025-03-07 10:55:00,8.0,2025-03-07 11:25:00,2025-03-07 13:30:00,125.0,正常午间休市,10
CU:5m:1:1:3729:3738:1,CU,2025-03-08 00:45:00,4.0,2025-03-08 00:55:00,2025-03-10 09:00:00,3365.0,节假日或周末,0
CU:5m:1:1:3729:3738:2,CU,2025-03-10 09:20:00,12.0,2025-03-10 10:10:00,2025-03-10 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:3729:3738:3,CU,2025-03-10 09:30:00,10.0,2025-03-10 10:10:00,2025-03-10 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:3756:3760:1,CU,2025-03-12 10:10:00,2.0,2025-03-12 10:10:00,2025-03-12 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:3767:3774:5,CU,2025-03-12 00:20:00,9.0,2025-03-12 00:55:00,2025-03-12 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:3767:3774:6,CU,2025-03-12 09:40:00,8.0,2025-03-12 10:10:00,2025-03-12 10:30:00,20.0,正常午间休市,9
CU:5m:0:-1:3741:3786:1,CU,2025-03-12 10:35:00,12.0,2025-03-12 11:25:00,2025-03-12 13:30:00,125.0,正常午间休市,10
CU:5m:0:-1:3741:3786:2,CU,2025-03-12 10:55:00,8.0,2025-03-12 11:25:00,2025-03-12 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:3948:3953:1,CU,2025-03-12 09:50:00,6.0,2025-03-12 10:10:00,2025-03-12 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:3989:3996:2,CU,2025-03-13 14:35:00,6.0,2025-03-13 14:55:00,2025-03-13 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:3989:3996:3,CU,2025-03-13 15:00:00,1.0,2025-03-13 14:55:00,2025-03-13 21:00:00,365.0,日盘与夜盘之间,15
CU:5m:1:1:4021:4025:1,CU,2025-03-13 11:30:00,1.0,2025-03-13 11:25:00,2025-03-13 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:4042:4049:1,CU,2025-03-13 09:45:00,7.0,2025-03-13 10:10:00,2025-03-13 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:4049:4056:1,CU,2025-03-13 11:30:00,1.0,2025-03-13 11:25:00,2025-03-13 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:4218:4226:2,CU,2025-03-31 10:00:00,4.0,2025-03-31 10:10:00,2025-03-31 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:4257:4263:2,CU,2025-03-31 09:45:00,7.0,2025-03-31 10:10:00,2025-03-31 10:30:00,20.0,正常午间休市,9
CU:5m:0:1:4188:4273:2,CU,2025-03-31 09:45:00,7.0,2025-03-31 10:10:00,2025-03-31 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:4310:4316:1,CU,2025-03-18 00:50:00,3.0,2025-03-18 00:55:00,2025-03-18 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:4316:4323:2,CU,2025-03-18 14:05:00,12.0,2025-03-18 14:55:00,2025-03-18 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:4374:4378:3,CU,2025-03-19 00:10:00,11.0,2025-03-19 00:55:00,2025-03-19 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:4402:4407:1,CU,2025-03-19 09:30:00,10.0,2025-03-19 10:10:00,2025-03-19 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:4402:4407:2,CU,2025-03-19 10:00:00,4.0,2025-03-19 10:10:00,2025-03-19 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:4530:4536:1,CU,2025-03-20 14:15:00,10.0,2025-03-20 14:55:00,2025-03-20 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:4547:4554:1,CU,2025-03-21 09:30:00,10.0,2025-03-21 10:10:00,2025-03-21 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:4579:4585:1,CU,2025-03-21 11:20:00,3.0,2025-03-21 11:25:00,2025-03-21 13:30:00,125.0,正常午间休市,11
CU:5m:0:1:4558:4609:1,CU,2025-03-21 11:20:00,3.0,2025-03-21 11:25:00,2025-03-21 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:4610:4623:1,CU,2025-03-24 14:45:00,4.0,2025-03-24 14:55:00,2025-03-24 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:0:-1:4610:4629:1,CU,2025-03-24 14:45:00,4.0,2025-03-24 14:55:00,2025-03-24 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:4686:4695:4,CU,2025-03-28 09:45:00,7.0,2025-03-28 10:10:00,2025-03-28 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:4713:4718:1,CU,2025-03-24 11:30:00,1.0,2025-03-24 11:25:00,2025-03-24 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:4713:4718:2,CU,2025-03-24 14:20:00,9.0,2025-03-24 14:55:00,2025-03-24 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:4760:4769:1,CU,2025-03-25 10:15:00,1.0,2025-03-25 10:10:00,2025-03-25 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:4787:4795:1,CU,2025-03-25 10:50:00,9.0,2025-03-25 11:25:00,2025-03-25 13:30:00,125.0,正常午间休市,10
CU:5m:1:1:4787:4795:2,CU,2025-03-25 11:25:00,2.0,2025-03-25 11:25:00,2025-03-25 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:4861:4878:1,CU,2025-03-26 10:15:00,1.0,2025-03-26 10:10:00,2025-03-26 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:5036:5053:2,CU,2025-03-28 09:30:00,10.0,2025-03-28 10:10:00,2025-03-28 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:5067:5078:1,CU,2025-03-28 10:10:00,2.0,2025-03-28 10:10:00,2025-03-28 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:5067:5078:2,CU,2025-03-28 10:50:00,9.0,2025-03-28 11:25:00,2025-03-28 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:5166:5168:1,CU,2025-04-01 14:35:00,6.0,2025-04-01 14:55:00,2025-04-01 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:5166:5168:2,CU,2025-07-01 14:25:00,8.0,2025-07-01 14:55:00,2025-07-01 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:5188:5192:1,CU,2025-03-31 14:55:00,2.0,2025-03-31 14:55:00,2025-03-31 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:5196:5205:1,CU,2025-04-01 10:55:00,8.0,2025-04-01 11:25:00,2025-04-01 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:5196:5205:2,CU,2025-04-01 11:20:00,3.0,2025-04-01 11:25:00,2025-04-01 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:5295:5298:1,CU,2025-07-01 14:25:00,8.0,2025-07-01 14:55:00,2025-07-01 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:5345:5347:1,CU,2025-04-02 09:30:00,10.0,2025-04-02 10:10:00,2025-04-02 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:5348:5355:3,CU,2025-04-03 00:40:00,5.0,2025-04-03 00:55:00,2025-04-03 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:5466:5470:1,CU,2025-04-03 14:25:00,8.0,2025-04-03 14:55:00,2025-04-07 09:00:00,5405.0,节假日或周末,14
CU:5m:1:1:5536:5543:2,CU,2025-04-08 00:10:00,11.0,2025-04-08 00:55:00,2025-04-08 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:5536:5543:3,CU,2025-04-08 00:45:00,4.0,2025-04-08 00:55:00,2025-04-08 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:5697:5700:1,CU,2025-04-09 14:10:00,11.0,2025-04-09 14:55:00,2025-04-09 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:5764:5774:1,CU,2025-04-11 00:30:00,7.0,2025-04-11 00:55:00,2025-04-11 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:5833:5843:2,CU,2025-04-11 14:30:00,7.0,2025-04-11 14:55:00,2025-04-11 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:5919:5922:3,CU,2025-04-16 11:25:00,2.0,2025-04-16 11:25:00,2025-04-16 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:5926:5933:1,CU,2025-04-12 00:30:00,7.0,2025-04-12 00:55:00,2025-04-14 09:00:00,3365.0,节假日或周末,0
CU:5m:1:1:5926:5933:4,CU,2025-04-16 11:05:00,6.0,2025-04-16 11:25:00,2025-04-16 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:5970:5986:6,CU,2025-04-15 10:10:00,2.0,2025-04-15 10:10:00,2025-04-15 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:6032:6039:1,CU,2025-04-15 10:05:00,3.0,2025-04-15 10:10:00,2025-04-15 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:6050:6054:1,CU,2025-04-18 00:20:00,9.0,2025-04-18 00:55:00,2025-04-18 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:6063:6065:1,CU,2025-04-15 11:30:00,1.0,2025-04-15 11:25:00,2025-04-15 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:6063:6065:2,CU,2025-04-15 14:35:00,6.0,2025-04-15 14:55:00,2025-04-15 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:6063:6065:4,CU,2025-04-16 09:25:00,11.0,2025-04-16 10:10:00,2025-04-16 10:30:00,20.0,正常午间休市,9
CU:5m:0:-1:6011:6065:1,CU,2025-04-18 00:20:00,9.0,2025-04-18 00:55:00,2025-04-18 09:00:00,485.0,夜盘正常结束,0
CU:5m:0:-1:6011:6065:4,CU,2025-04-18 14:10:00,11.0,2025-04-18 14:55:00,2025-04-18 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:0:-1:6011:6065:5,CU,2025-04-18 14:20:00,9.0,2025-04-18 14:55:00,2025-04-18 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:0:-1:6011:6065:6,CU,2025-04-21 09:40:00,8.0,2025-04-21 10:10:00,2025-04-21 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:6123:6129:1,CU,2025-04-16 00:55:00,2.0,2025-04-16 00:55:00,2025-04-16 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:6135:6137:1,CU,2025-04-16 09:50:00,6.0,2025-04-16 10:10:00,2025-04-16 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:6312:6316:1,CU,2025-04-18 01:00:00,1.0,2025-04-18 00:55:00,2025-04-18 09:00:00,485.0,夜盘正常结束,1
CU:5m:1:-1:6331:6336:1,CU,2025-04-18 10:45:00,10.0,2025-04-18 11:25:00,2025-04-18 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:6331:6336:2,CU,2025-04-18 11:25:00,2.0,2025-04-18 11:25:00,2025-04-18 13:30:00,125.0,正常午间休市,11
CU:5m:1:1:6347:6353:1,CU,2025-04-18 14:40:00,5.0,2025-04-18 14:55:00,2025-04-18 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:6353:6362:1,CU,2025-04-18 15:00:00,1.0,2025-04-18 14:55:00,2025-04-18 21:00:00,365.0,日盘与夜盘之间,15
CU:5m:1:-1:6353:6362:4,CU,2025-04-21 09:35:00,9.0,2025-04-21 10:10:00,2025-04-21 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:6504:6507:1,CU,2025-04-22 09:55:00,5.0,2025-04-22 10:10:00,2025-04-22 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:6544:6554:1,CU,2025-04-28 09:45:00,7.0,2025-04-28 10:10:00,2025-04-28 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:6544:6554:2,CU,2025-04-28 10:00:00,4.0,2025-04-28 10:10:00,2025-04-28 10:30:00,20.0,正常午间休市,10
CU:5m:1:1:6577:6588:1,CU,2025-04-23 00:55:00,2.0,2025-04-23 00:55:00,2025-04-23 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:6633:6635:1,CU,2025-04-23 15:00:00,1.0,2025-04-23 14:55:00,2025-04-23 21:00:00,365.0,日盘与夜盘之间,15
CU:5m:1:-1:6654:6659:1,CU,2025-04-25 11:15:00,4.0,2025-04-25 11:25:00,2025-04-25 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:6666:6675:1,CU,2025-04-24 09:50:00,6.0,2025-04-24 10:10:00,2025-04-24 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:6666:6675:2,CU,2025-04-24 10:05:00,3.0,2025-04-24 10:10:00,2025-04-24 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:6666:6675:3,CU,2025-04-24 10:35:00,12.0,2025-04-24 11:25:00,2025-04-24 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:6666:6675:4,CU,2025-04-25 00:15:00,10.0,2025-04-25 00:55:00,2025-04-25 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:-1:6666:6675:5,CU,2025-04-25 00:30:00,7.0,2025-04-25 00:55:00,2025-04-25 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:6692:6693:1,CU,2025-04-24 11:20:00,3.0,2025-04-24 11:25:00,2025-04-24 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:6708:6728:5,CU,2025-04-25 00:05:00,12.0,2025-04-25 00:55:00,2025-04-25 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:6861:6865:2,CU,2025-04-28 09:35:00,9.0,2025-04-28 10:10:00,2025-04-28 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:6880:6885:1,CU,2025-04-28 11:20:00,3.0,2025-04-28 11:25:00,2025-04-28 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:6943:6952:2,CU,2025-04-29 09:50:00,6.0,2025-04-29 10:10:00,2025-04-29 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:6943:6952:3,CU,2025-04-29 14:45:00,4.0,2025-04-29 14:55:00,2025-04-29 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:6974:6981:1,CU,2025-04-29 10:55:00,8.0,2025-04-29 11:25:00,2025-04-29 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:6981:6992:1,CU,2025-04-29 11:25:00,2.0,2025-04-29 11:25:00,2025-04-29 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:6981:6992:2,CU,2025-04-29 14:35:00,6.0,2025-04-29 14:55:00,2025-04-29 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:7010:7011:1,CU,2025-04-29 14:55:00,2.0,2025-04-29 14:55:00,2025-04-29 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:7010:7011:3,CU,2025-04-30 09:45:00,7.0,2025-04-30 10:10:00,2025-04-30 10:30:00,20.0,正常午间休市,9
CU:5m:0:1:6999:7017:1,CU,2025-04-30 10:45:00,10.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,10
CU:5m:0:1:6999:7017:2,CU,2025-04-30 11:10:00,5.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,11
CU:5m:0:1:6999:7017:3,CU,2025-04-30 11:30:00,1.0,2025-04-30 11:25:00,2025-04-30 13:30:00,125.0,正常午间休市,11
CU:5m:0:1:6999:7017:4,CU,2025-04-30 14:10:00,11.0,2025-04-30 14:55:00,2025-05-06 09:00:00,8285.0,节假日或周末,14
CU:5m:1:-1:7020:7026:2,CU,2025-04-30 00:10:00,11.0,2025-04-30 00:55:00,2025-04-30 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:7045:7049:1,CU,2025-04-30 00:40:00,5.0,2025-04-30 00:55:00,2025-04-30 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:7045:7049:2,CU,2025-04-30 00:55:00,2.0,2025-04-30 00:55:00,2025-04-30 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:7125:7135:2,CU,2025-05-06 14:15:00,10.0,2025-05-06 14:55:00,2025-05-06 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:7190:7202:2,CU,2025-05-07 09:30:00,10.0,2025-05-07 10:10:00,2025-05-07 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:7190:7202:3,CU,2025-05-07 09:45:00,7.0,2025-05-07 10:10:00,2025-05-07 10:30:00,20.0,正常午间休市,9
CU:5m:1:1:7230:7237:1,CU,2025-05-07 14:15:00,10.0,2025-05-07 14:55:00,2025-05-07 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:7230:7237:2,CU,2025-05-07 14:25:00,8.0,2025-05-07 14:55:00,2025-05-07 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:-1:7237:7248:1,CU,2025-05-08 10:05:00,3.0,2025-05-08 10:10:00,2025-05-08 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:7237:7248:2,CU,2025-05-08 10:15:00,1.0,2025-05-08 10:10:00,2025-05-08 10:30:00,20.0,正常午间休市,10
CU:5m:1:-1:7237:7248:3,CU,2025-05-08 10:45:00,10.0,2025-05-08 11:25:00,2025-05-08 13:30:00,125.0,正常午间休市,10
CU:5m:1:-1:7237:7248:4,CU,2025-05-08 11:00:00,7.0,2025-05-08 11:25:00,2025-05-08 13:30:00,125.0,正常午间休市,11
CU:5m:1:-1:7249:7254:1,CU,2025-05-08 09:25:00,11.0,2025-05-08 10:10:00,2025-05-08 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:7249:7254:2,CU,2025-05-08 09:40:00,8.0,2025-05-08 10:10:00,2025-05-08 10:30:00,20.0,正常午间休市,9
CU:5m:1:-1:7267:7270:2,CU,2025-05-08 00:40:00,5.0,2025-05-08 00:55:00,2025-05-08 09:00:00,485.0,夜盘正常结束,0
CU:5m:1:1:7282:7296:1,CU,2025-05-08 14:40:00,5.0,2025-05-08 14:55:00,2025-05-08 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:7364:7373:1,CU,2025-05-09 09:40:00,8.0,2025-05-09 10:10:00,2025-05-09 10:30:00,20.0,正常午间休市,9
CU:5m:0:1:7340:7376:1,CU,2025-05-09 10:05:00,3.0,2025-05-09 10:10:00,2025-05-09 10:30:00,20.0,正常午间休市,10
CU:5m:0:1:7340:7376:2,CU,2025-05-09 14:35:00,6.0,2025-05-09 14:55:00,2025-05-09 21:00:00,365.0,日盘与夜盘之间,14
CU:5m:1:1:7429:7434:2,CU,2025-06-03 14:05:00,12.0,2025-06-03 14:55:00,2025-06-03 21:00:00,365.0,日盘与夜盘之间,14
