instrument,horizon,features,learner,stratum,fold,n,auc,brier_skill,logloss_skill,return_spread
AG,H5,C3,logistic,TOP20,6,315,0.49258064516129035,-0.009719154994020318,-0.007169043049303436,-0.00032327104655286977
AG,H5,C4,gbr,ALL,0,1755,0.5151227464768542,0.004550466143227072,0.0032471511259055674,-4.810926204571043e-05
AG,H5,C4,gbr,ALL,1,1755,0.513927680115161,-0.00019422296622129132,-0.0002702367628302227,-0.0007524303737515216
AG,H5,C4,gbr,ALL,2,1755,0.5535519906475287,0.013382443898858343,0.010005643159046507,-7.660586581398233e-05
AG,H5,C4,gbr,ALL,3,1755,0.5309684904135714,0.0005621811182773273,0.00041041641564865117,0.00011357356695593353
AG,H5,C4,gbr,ALL,4,1755,0.5173476679225673,0.0010977416570446819,0.0007874888777101852,-0.00016398784401936307
AG,H5,C4,gbr,ALL,5,1755,0.5305155637969831,0.00017687094788654267,0.00011661745992153083,0.00021347844422475615
AG,H5,C4,gbr,ALL,6,1755,0.525922163358735,0.00023982883478679273,0.0001550005285778644,-0.00015071874417243796
AG,H5,C4,gbr,TOP50,0,1506,0.5213417439309223,0.006462390097018655,0.00463053597942531,-5.654110145581441e-05
AG,H5,C4,gbr,TOP50,1,1695,0.5111825620546551,-0.0006849727521345272,-0.0006299800456084359,-0.0007493609485479473
AG,H5,C4,gbr,TOP50,2,1643,0.537918234893163,0.0032527264632670194,0.002397182275692189,1.743609611897112e-06
AG,H5,C4,gbr,TOP50,3,1447,0.5270614320119271,-0.0009371909815645285,-0.0006721964096285671,7.515257161529857e-05
AG,H5,C4,gbr,TOP50,4,1380,0.5226302000718519,0.0020461612433633203,0.0014730287412867415,-0.00011840466608398938
AG,H5,C4,gbr,TOP50,5,1233,0.5248006001737345,2.7495004517263943e-05,1.4272652194891045e-05,0.00021995123668318083
AG,H5,C4,gbr,TOP50,6,1044,0.5093478867243125,-0.001488391541301759,-0.00110244202567511,-0.00031827022841582917
AG,H5,C4,gbr,TOP30,0,1414,0.5190883390809207,0.0046658641641900145,0.0033250549289262077,-7.899001525471801e-05
AG,H5,C4,gbr,TOP30,1,1657,0.5135763334748679,0.0008954415937668658,0.0005251255777087849,-0.0005345075397234025
AG,H5,C4,gbr,TOP30,2,1604,0.5357779736723864,0.002665652917707817,0.00197420217085853,-3.291638837458051e-05
AG,H5,C4,gbr,TOP30,3,1112,0.521166135477504,-0.002471545656280272,-0.0017929333646531376,-1.005745038692486e-05
AG,H5,C4,gbr,TOP30,4,1110,0.5281024362370786,0.002009649868465746,0.0014402214633030264,-0.00010318158528378064
AG,H5,C4,gbr,TOP30,5,848,0.5452836171266139,0.004684740955256839,0.0033843990078663566,0.0003019556890398789
AG,H5,C4,gbr,TOP30,6,665,0.5079446947898004,-0.002850050512940072,-0.0020881177743867774,-0.00023663514823853642
AG,H5,C4,gbr,TOP20,0,1340,0.5190132080235782,0.005867494344607427,0.004195960779487473,-9.538352434400714e-05
AG,H5,C4,gbr,TOP20,1,1616,0.5191862971516551,0.002613887975680962,0.0017820872729517045,-0.0005216255900536193
AG,H5,C4,gbr,TOP20,2,1514,0.5414720207172511,0.0037053365379199343,0.002726880365655049,-1.5020516143768157e-06
AG,H5,C4,gbr,TOP20,3,858,0.5210102986331893,-5.595435015082195e-05,-3.496170695771461e-05,-2.70442566573407e-05
AG,H5,C4,gbr,TOP20,4,789,0.5357156627125397,0.003532590604598762,0.00254000077880967,8.59729639960745e-05
AG,H5,C4,gbr,TOP20,5,553,0.5387584726911099,0.0019286856584529444,0.0013669475219159066,0.00025153682203492576
AG,H5,C4,gbr,TOP20,6,315,0.5038306451612903,-0.003220903735447589,-0.002374844983220825,-0.00023009008567200678
AG,H5,C4,logistic,ALL,0,1755,0.5094819340226284,-0.009794225248343835,-0.010844960033760787,-0.00023779769329177825
AG,H5,C4,logistic,ALL,1,1755,0.5274394139721433,-0.02500272831573236,-0.04938819264116301,0.00019245857625424198
AG,H5,C4,logistic,ALL,2,1755,0.5425108787426123,0.005208907916362415,0.0038494350405191557,-0.00028394141851755786
AG,H5,C4,logistic,ALL,3,1755,0.5296050323878119,0.0025203691902538905,0.0018303667411688762,4.9170183991677e-05
AG,H5,C4,logistic,ALL,4,1755,0.5351695465765882,0.0033994894942631637,0.002462223009439768,-0.00020076080110236004
AG,H5,C4,logistic,ALL,5,1755,0.5140272106008834,0.00019722706437141913,1.7315180317778456e-05,0.00014378386317734826
AG,H5,C4,logistic,ALL,6,1755,0.5303910539046931,-2.9752478341027455e-05,-7.537439833171788e-05,-8.358462181827046e-05
AG,H5,C4,logistic,TOP50,0,1506,0.5158132210347512,-0.009856553667754175,-0.011509654421471671,-0.0002523364745872387
AG,H5,C4,logistic,TOP50,1,1695,0.5272576260948354,-0.025969409981641434,-0.05119537633007032,0.00018590006436354733
AG,H5,C4,logistic,TOP50,2,1643,0.5381145719112113,0.004811378543191691,0.0035687838066272848,-0.0003309545009482521
AG,H5,C4,logistic,TOP50,3,1447,0.5358442601016858,0.003269022919211273,0.0023721443509487905,0.00011962934114241511
AG,H5,C4,logistic,TOP50,4,1380,0.5360278499681709,0.003661640200347649,0.0026528746949054938,-0.0002476097375405951
AG,H5,C4,logistic,TOP50,5,1233,0.5205164652925847,0.0009882533894152168,0.0005459870344942663,0.0002403589638023201
AG,H5,C4,logistic,TOP50,6,1044,0.5139209008030301,-0.0034857012660893805,-0.002606741363952114,-0.00024662970808239605
AG,H5,C4,logistic,TOP30,0,1414,0.5174973935359692,-0.01014126842795604,-0.011996811110487782,-0.0001765886342114532
AG,H5,C4,logistic,TOP30,1,1657,0.5243253927583128,-0.026960021169511128,-0.052651801971561385,0.00017298437336836218
AG,H5,C4,logistic,TOP30,2,1604,0.5363221253632212,0.004552441777645133,0.003384120047304928,-0.0003414272383779524
AG,H5,C4,logistic,TOP30,3,1112,0.5271230039960525,0.0009641910013953314,0.0007056498358495311,8.200895716426502e-05
AG,H5,C4,logistic,TOP30,4,1110,0.5411115007012623,0.003977464556496058,0.002879827271559332,-0.000364264856569194
AG,H5,C4,logistic,TOP30,5,848,0.5438706770430612,0.0025903702872650536,0.0016043665286511466,0.0004251914182925234
AG,H5,C4,logistic,TOP30,6,665,0.5119351394393471,-0.004816463723199549,-0.003608298776701213,-0.0002539509000584337
AG,H5,C4,logistic,TOP20,0,1340,0.5156916504108096,-0.010973801258835847,-0.012857047002914124,-0.00019604775151010474
AG,H5,C4,logistic,TOP20,1,1616,0.5244187836797536,-0.027615785203707777,-0.05396882040805351,0.00015709856154289266
AG,H5,C4,logistic,TOP20,2,1514,0.5372315456444388,0.0046429739906143075,0.003454830664005204,-0.00015685369519356524
AG,H5,C4,logistic,TOP20,3,858,0.5271052417053885,0.0014318061536232607,0.0010647004519739323,2.5638670263438726e-05
AG,H5,C4,logistic,TOP20,4,789,0.5510930612139984,0.005723936975360555,0.004142882486328214,2.1190621109086857e-05
AG,H5,C4,logistic,TOP20,5,553,0.5301876423019549,-0.0019790826713237397,-0.0018512903250391677,0.00025925872078342687
AG,H5,C4,logistic,TOP20,6,315,0.4966129032258064,-0.00891179430450073,-0.006648322933747286,-0.0003851558463887205
AG,H15,C0,gbr,ALL,0,1586,0.5181603318541386,0.004351724093269227,0.0031533598759554415,-0.00036163517337090733
AG,H15,C0,gbr,ALL,1,1586,0.4983808876811594,-0.0074469225394320215,-0.005890295051437677,-0.0015668891159403005
AG,H15,C0,gbr,ALL,2,1586,0.5053574154644684,-0.00859064944627308,-0.006349379462439408,-0.000818054194817505
AG,H15,C0,gbr,ALL,3,1586,0.5170682395534579,-0.0006320549966036815,-0.00046275082252811295,-8.229569340244746e-05
AG,H15,C0,gbr,ALL,4,1586,0.4910248457084685,-0.0023336849048700703,-0.0016882234468162949,-0.0008280779249675875
AG,H15,C0,gbr,ALL,5,1586,0.503589524332189,-0.0025563702696489443,-0.0018545160787752923,-0.0004919289458711592
AG,H15,C0,gbr,ALL,6,1586,0.527337786259542,0.001308453673668386,0.0009424454595289289,-0.0003173750762351341
AG,H15,C0,gbr,TOP50,0,1370,0.5166082957631108,0.0037455608031885523,0.0027187077610991706,-0.0002635914285673071
AG,H15,C0,gbr,TOP50,1,1532,0.49661734386371414,-0.007565542262787606,-0.005993519865532981,-0.0016127068907449485
AG,H15,C0,gbr,TOP50,2,1476,0.49126909483677084,-0.01106692559916267,-0.008137312668652141,-0.00044105838403597585
AG,H15,C0,gbr,TOP50,3,1285,0.5276037853849622,0.0005314049215985328,0.0003784354526497058,-7.074878749171266e-05
AG,H15,C0,gbr,TOP50,4,1209,0.4846497352411304,-0.0026344379034830556,-0.00190619931696423,-0.0012582703755620456
AG,H15,C0,gbr,TOP50,5,1083,0.4854207349547311,-0.0045688742363241275,-0.003307850026452064,-0.0005346123886575775
AG,H15,C0,gbr,TOP50,6,895,0.5252340791222407,0.0011708351216110913,0.0008431327427211865,-0.0002336667853352895
AG,H15,C0,gbr,TOP30,0,1259,0.5135804256919145,0.0021973495135966248,0.0015949225903270081,-0.00020303844528199121
AG,H15,C0,gbr,TOP30,1,1498,0.4980510167029775,-0.0075457314206113235,-0.005994053799516674,-0.0017576057776155511
AG,H15,C0,gbr,TOP30,2,1443,0.4922230594169024,-0.010795068018478071,-0.007942426664759417,-0.0004044755148127085
AG,H15,C0,gbr,TOP30,3,992,0.537881777607805,0.0021453765676648917,0.001545329721283517,1.098255295046177e-05
AG,H15,C0,gbr,TOP30,4,984,0.4828755517349688,-0.002815212082469376,-0.002035454231121614,-0.0013935034021237813
AG,H15,C0,gbr,TOP30,5,748,0.5122559009231253,-0.0007648552472361292,-0.0005521827718784067,-0.0003801191388660286
AG,H15,C0,gbr,TOP30,6,578,0.5160680076628352,-0.0005436634035971277,-0.0003984148263449505,-0.00034526559315984956
AG,H15,C0,gbr,TOP20,0,1197,0.5171150108447649,0.003917846760507437,0.0028422583518208366,-0.00027897408153868556
AG,H15,C0,gbr,TOP20,1,1457,0.49788070579209814,-0.008007559777548856,-0.006340658201776206,-0.0018087760634603674
AG,H15,C0,gbr,TOP20,2,1354,0.4937237077932993,-0.010956254333782,-0.008066369471159351,-9.65046033664035e-05
AG,H15,C0,gbr,TOP20,3,781,0.5468154797210908,0.00468166891848687,0.003381129952025441,8.483652184392731e-05
AG,H15,C0,gbr,TOP20,4,714,0.4881370032885185,-0.002464066241640195,-0.001784511967884983,-0.001378848348335292
AG,H15,C0,gbr,TOP20,5,495,0.513767096394215,-9.934289356139381e-05,-6.075755017098672e-05,-0.0007895341787357391
AG,H15,C0,gbr,TOP20,6,310,0.5084498834498835,-0.002281899864131409,-0.001655099468777177,-0.0006789280034623968
AG,H15,C0,logistic,ALL,0,1586,0.49941475336034474,-0.002798707975131931,-0.0020588629279618686,-0.00037222411009825266
AG,H15,C0,logistic,ALL,1,1586,0.4964398938923395,-0.013473814248390337,-0.010906763216365079,-0.001646192153763171
AG,H15,C0,logistic,ALL,2,1586,0.519058659644302,0.001324901971058945,0.0009614876018567697,-0.00011784804856580973
AG,H15,C0,logistic,ALL,3,1586,0.5185006672997663,0.000507529247855909,0.0003671422006684688,-0.0006038368850009228
AG,H15,C0,logistic,ALL,4,1586,0.5177260291404212,0.0018992213570079297,0.001372706266912549,-0.00035485071771374464
AG,H15,C0,logistic,ALL,5,1586,0.5278882110448866,0.0015955989587782549,0.0011600353500923477,0.000396226761779685
AG,H15,C0,logistic,ALL,6,1586,0.5276765267175573,0.001067696130400586,0.0007734151906467757,-0.00027081831535320203
AG,H15,C0,logistic,TOP50,0,1370,0.5026003538803213,-0.0024975714172419394,-0.0018479518279805873,-0.0005266284318401061
AG,H15,C0,logistic,TOP50,1,1532,0.497728974121595,-0.013986209420116857,-0.011318288182871505,-0.001745578957373247
AG,H15,C0,logistic,TOP50,2,1476,0.5173920071713558,0.001326514199751716,0.0009623881406201074,2.8096006366083303e-05
AG,H15,C0,logistic,TOP50,3,1285,0.5034009318019849,-8.6709458652523e-05,-6.190211475542995e-05,-0.0005921315082373817
AG,H15,C0,logistic,TOP50,4,1209,0.5081152563533915,0.0017338771713002465,0.0012535080250559716,-0.00028295874945181813
AG,H15,C0,logistic,TOP50,5,1083,0.5265741714348141,0.0021301355174302428,0.0015494765327510596,0.0008666684477550788
AG,H15,C0,logistic,TOP50,6,895,0.5202652063993285,0.0008106164359501511,0.0005894899777982854,-0.00029872168570183196
AG,H15,C0,logistic,TOP30,0,1259,0.5072760900162087,-0.0016036506023073827,-0.0012056783850011854,-0.00032540788568232706
AG,H15,C0,logistic,TOP30,1,1498,0.49836782861292667,-0.014158983299685346,-0.011471793091299975,-0.0017158236921128278
AG,H15,C0,logistic,TOP30,2,1443,0.5145812830606471,0.0011976875755067562,0.0008692951268283178,3.93734330097737e-05
AG,H15,C0,logistic,TOP30,3,992,0.5033544759572157,-6.720508235957823e-05,-4.751134282443559e-05,-0.0005736225736970918
AG,H15,C0,logistic,TOP30,4,984,0.5092617083533088,0.0019338583075210192,0.0013983398730912366,-0.0003253841139139416
AG,H15,C0,logistic,TOP30,5,748,0.5157918069945872,0.0017767839419610132,0.0012981371021150157,0.000786094199814317
AG,H15,C0,logistic,TOP30,6,578,0.5161398467432949,0.00046711421400713604,0.0003435824416178068,-0.0003391168991782658
AG,H15,C0,logistic,TOP20,0,1197,0.5087180642798794,-0.0017866418573573295,-0.0013406215895142015,-0.000324639095704408
AG,H15,C0,logistic,TOP20,1,1457,0.4990717299578059,-0.014473263700259587,-0.011737316241990925,-0.0017107020527350118
AG,H15,C0,logistic,TOP20,2,1354,0.5216002689527652,0.0015962419778360326,0.0011576942275042246,3.1710543834312605e-05
AG,H15,C0,logistic,TOP20,3,781,0.5010544769135461,-0.00045743205687487354,-0.00032826413806574806,-0.0006622622240913905
AG,H15,C0,logistic,TOP20,4,714,0.5309976219067127,0.0035769573356736473,0.002586871250113143,-0.00019667848512587834
AG,H15,C0,logistic,TOP20,5,495,0.49860938420260453,0.0006410639783221983,0.00048428878532214004,0.0007635132728017399
AG,H15,C0,logistic,TOP20,6,310,0.4907592407592407,-0.002242976244606787,-0.0016103242456906308,-0.001286640282357541
AG,H15,C1,gbr,ALL,0,1586,0.5244653997041611,0.0013247243208979187,0.000319488507642407,-9.259546173522726e-05
AG,H15,C1,gbr,ALL,1,1586,0.511325698757764,-0.0017768209606097152,-0.0016358782349221723,-0.0014349966471486125
AG,H15,C1,gbr,ALL,2,1586,0.527568665241839,0.005835951762966918,0.004391442281293623,-0.00045909877447127136
AG,H15,C1,gbr,ALL,3,1586,0.5255610010609987,-0.00236017031917779,-0.0017889444607139815,-8.355657964870012e-05
AG,H15,C1,gbr,ALL,4,1586,0.4915895209009353,-0.006539098294325418,-0.004772067506470856,-7.484331056799184e-05
AG,H15,C1,gbr,ALL,5,1586,0.5301623741273468,-0.0012242556097896706,-0.000880774901799608,0.0001674608134163159
AG,H15,C1,gbr,ALL,6,1586,0.5028045483460559,-0.0026502390642195728,-0.0019473382707440035,-0.0003702397850089549
AG,H15,C1,gbr,TOP50,0,1370,0.5211607962522224,-0.000999654823911067,-0.001480895283292094,-0.00018356238742774526
AG,H15,C1,gbr,TOP50,1,1532,0.5115965615886585,-0.0008946075229514516,-0.0009877642113822471,-0.0013876315220749153
AG,H15,C1,gbr,TOP50,2,1476,0.5126665172634224,-0.005351338268442252,-0.0039203841634638525,-0.0001575517224331319
AG,H15,C1,gbr,TOP50,3,1285,0.5253894224476043,-0.002212925770194607,-0.001696411700402134,-0.0002133488878757324
AG,H15,C1,gbr,TOP50,4,1209,0.49233239695760034,-0.0059828447893555126,-0.004376771867922402,0.00013420523906820526
AG,H15,C1,gbr,TOP50,5,1083,0.5406276884840706,0.0017667896539637074,0.0012991601556895382,0.000603146689919467
AG,H15,C1,gbr,TOP50,6,895,0.5109470086836609,-0.0015182817568395457,-0.0011457886390262573,-0.00046864798285677317
AG,H15,C1,gbr,TOP30,0,1259,0.5223224039551037,-0.0021133090304175095,-0.0023501179471536737,-0.0001604675352208008
AG,H15,C1,gbr,TOP30,1,1498,0.5124019607843138,-0.0012054516874813181,-0.001222456756837964,-0.0015625038632521952
AG,H15,C1,gbr,TOP30,2,1443,0.5111541241235085,-0.005442984563047926,-0.003987684586527651,-0.00016222572275918301
AG,H15,C1,gbr,TOP30,3,992,0.5319031209442168,-0.00045310523941455294,-0.0004273843833733082,-0.00019741615530376562
AG,H15,C1,gbr,TOP30,4,984,0.48150138037063367,-0.008240965402813494,-0.006013293214094606,6.1417155676960335e-06
AG,H15,C1,gbr,TOP30,5,748,0.5344187742668983,0.0035807534041996103,0.0026061217097357314,0.000523958067182851
AG,H15,C1,gbr,TOP30,6,578,0.5048431513409961,-0.004771495847763374,-0.0035181765958465228,-0.0003483810799573598
AG,H15,C1,gbr,TOP20,0,1197,0.5259358891298835,-0.0010551604978543683,-0.001632659123695479,-0.00021067713470253785
AG,H15,C1,gbr,TOP20,1,1457,0.5137782892213273,-0.0011095048688312126,-0.001142619962375413,-0.0015424022303986477
AG,H15,C1,gbr,TOP20,2,1354,0.5133461260541442,-0.005504992014862875,-0.004027703093523405,-3.887265439158759e-05
AG,H15,C1,gbr,TOP20,3,781,0.5355754148707607,0.003069091654694489,0.0021140445485414716,-0.00011663095746927308
AG,H15,C1,gbr,TOP20,4,714,0.5006161066767127,-0.00879194359824309,-0.006418524443188467,0.000228327033941367
AG,H15,C1,gbr,TOP20,5,495,0.5104950592238727,0.001791638172186194,0.0013080744388241916,-0.0002657973212603979
AG,H15,C1,gbr,TOP20,6,310,0.5181901431901432,-0.005488429006689,-0.004087952169721687,-0.0006778822354947767
AG,H15,C1,logistic,ALL,0,1586,0.5027590198726606,-0.0023614157372431333,-0.004930002087676799,-0.0003172505860846133
AG,H15,C1,logistic,ALL,1,1586,0.48843814699792965,-0.038675388213928574,-0.05422804472133258,-0.0016883022074582056
AG,H15,C1,logistic,ALL,2,1586,0.5118979467216243,-0.005197960954896441,-0.004450084396928178,-0.0008339671883847387
AG,H15,C1,logistic,ALL,3,1586,0.4877635197795922,-0.003660146641760731,-0.0026613960741845855,-0.00029174180712604643
AG,H15,C1,logistic,ALL,4,1586,0.5225965515047402,0.0012873486875616402,0.0009246060009718837,-0.0005240910871695607
AG,H15,C1,logistic,ALL,5,1586,0.5238695391369826,0.0033624759258620296,0.0024530757973242334,0.00038706521264738453
AG,H15,C1,logistic,ALL,6,1586,0.5092382315521629,0.0001614101312105154,0.00011972299446605383,-0.0004283975238473087
AG,H15,C1,logistic,TOP50,0,1370,0.5123911861010602,-0.002098891770284217,-0.0052640743109502175,-0.00022269604485577313
AG,H15,C1,logistic,TOP50,1,1532,0.48387528203275487,-0.04006915200592909,-0.05616596101815485,-0.001851770385150617
AG,H15,C1,logistic,TOP50,2,1476,0.49549218572047876,-0.007283141773924751,-0.006004270012855084,-0.0007800378853597892
AG,H15,C1,logistic,TOP50,3,1285,0.49157160379508114,-0.0031586205420699454,-0.002298716729508543,-0.0002750330349772874
AG,H15,C1,logistic,TOP50,4,1209,0.5212080889721222,0.001466895000546753,0.0010533335791987897,-0.0009555564153336175
AG,H15,C1,logistic,TOP50,5,1083,0.5231977768370455,0.004325247712655522,0.0031622008122990097,0.0007890531330433449
AG,H15,C1,logistic,TOP50,6,895,0.48803873172584017,-0.0014553763640214878,-0.0010421893260408321,-0.0008454872535619273
AG,H15,C1,logistic,TOP30,0,1259,0.5184341163259809,-0.00221007887769753,-0.005674537748860731,-3.942827696133314e-05
AG,H15,C1,logistic,TOP30,1,1498,0.4846786492374728,-0.04091766403213404,-0.05739934409578318,-0.001971459093292592
AG,H15,C1,logistic,TOP30,2,1443,0.49536766514946484,-0.007447737099850249,-0.006139921422414929,-0.0007981343699072205
AG,H15,C1,logistic,TOP30,3,992,0.49658042808727737,-0.0023708242043369854,-0.0017276118782063588,-0.00013984212529788908
AG,H15,C1,logistic,TOP30,4,984,0.5264791456580318,0.0015418478406029612,0.0011052695337800955,-0.001105208838227746
AG,H15,C1,logistic,TOP30,5,748,0.5410115051018585,0.005538109746433095,0.004046239247711858,0.001503280826549253
AG,H15,C1,logistic,TOP30,6,578,0.4858477011494253,-0.0017895178168354509,-0.00127961152783862,-0.001157282782034844
AG,H15,C1,logistic,TOP20,0,1197,0.5156305456184332,-0.0019016641675637658,-0.0056609298060266156,-0.00014638731197507137
AG,H15,C1,logistic,TOP20,1,1457,0.48514959723820483,-0.04214224387677623,-0.05907439105091483,-0.0020081526896635346
AG,H15,C1,logistic,TOP20,2,1354,0.502994064264866,-0.006850097434288882,-0.005756002651819303,-0.0005605769180557613
AG,H15,C1,logistic,TOP20,3,781,0.5092332634742378,-0.0016130064272030786,-0.0011786918991261164,-0.0002644106318838755
AG,H15,C1,logistic,TOP20,4,714,0.5452661816298179,0.0029152314917104682,0.002091310896460419,-0.0007566701367836442
AG,H15,C1,logistic,TOP20,5,495,0.5218899286695896,0.004301930081552885,0.0031707307104302807,0.0007438363908478047
AG,H15,C1,logistic,TOP20,6,310,0.502997002997003,-0.0005960488405747366,-0.00040907319467131664,-0.0014330173016060008
AG,H15,C2,gbr,ALL,0,1586,0.5252090166570198,0.0030633647278625054,0.0018508691819988377,-0.00014593156104505413
AG,H15,C2,gbr,ALL,1,1586,0.5024359472049689,-0.0018976544075512969,-0.001680256607487829,-0.0006154826248987765
AG,H15,C2,gbr,ALL,2,1586,0.5308794812100858,0.00778860075509491,0.005867336963479075,-0.0011053767670160192
