action,first_h,scale,target_bin,risk_bin,plane,all_wf_present,WF1_n,WF1_E_R_lower,WF1_E_R_upper,WF1_ambiguity_gap_R,WF2_n,WF2_E_R_lower,WF2_E_R_upper,WF2_ambiguity_gap_R,WF3_n,WF3_E_R_lower,WF3_E_R_upper,WF3_ambiguity_gap_R,min_n_across_wf,min_E_R_lower_across_wf,max_ambiguity_gap_R_across_wf,sample_gate,positive_3_of_3,ambiguity_gate,robust_positive_geometry,rr_bin
OUTWARD,2,0.8,0.5-1,0.25-0.5,target_x_risk,True,129,-0.3321875416911159,-0.2391642858771624,0.09302325581395349,141,-0.14659892119448314,0.07224606360794847,0.2188449848024316,220,-0.22611116076979515,-0.17692284908148345,0.049188311688311684,129,-0.3321875416911159,0.2188449848024316,False,False,True,False,
OUTWARD,2,0.8,3-5,2-3,target_x_risk,True,93,-0.103112751023018,-0.103112751023018,0.0,125,-0.11331405688575916,-0.11331405688575916,0.0,112,-0.3272711960660889,-0.3272711960660889,0.0,93,-0.3272711960660889,0.0,False,False,True,False,
OUTWARD,2,0.8,1-2,2-3,target_x_risk,True,289,0.09295451518603058,0.09295451518603058,0.0,239,-0.16522431736971102,-0.16522431736971102,0.0,281,-0.08267760006547364,-0.043833387211131856,0.03884421285434179,239,-0.16522431736971102,0.03884421285434179,True,False,True,False,
OUTWARD,2,0.8,<0.5,2-3,target_x_risk,True,101,-0.1213956868828774,-0.0982933766518543,0.023102310231023104,47,-0.1588268920854005,-0.13425222289825495,0.024574669187145556,80,0.016500634408188473,0.08882206297961703,0.07232142857142856,47,-0.1588268920854005,0.07232142857142856,False,False,True,False,
OUTWARD,2,0.8,0.5-1,2-3,target_x_risk,True,191,-0.0491618176979753,-0.0491618176979753,0.0,119,-0.009772364837446788,-0.009772364837446788,0.0,119,0.02622032286779933,0.02622032286779933,0.0,119,-0.0491618176979753,0.0,False,False,True,False,
OUTWARD,2,0.8,>=5,0.25-0.5,target_x_risk,True,183,-0.46221313143563775,-0.46221313143563775,0.0,149,-0.31163311713770425,-0.31163311713770425,0.0,151,-0.613334350575599,-0.613334350575599,0.0,149,-0.613334350575599,0.0,False,False,True,False,
OUTWARD,2,0.8,<0.5,0.25-0.5,target_x_risk,True,17,-0.7647058823529411,0.02943761236552037,0.7941434947184616,2,0.0,0.0,0.0,3,0.24322701125156013,0.24322701125156013,0.0,2,-0.7647058823529411,0.7941434947184616,False,False,False,False,
OUTWARD,2,0.8,>=5,2-3,target_x_risk,True,105,-0.6158673827567828,-0.6158673827567828,0.0,71,-0.31662014969745544,-0.31662014969745544,0.0,84,-0.12351199021368651,-0.12351199021368651,0.0,71,-0.6158673827567828,0.0,False,False,True,False,
OUTWARD,2,0.8,1-2,>=3,target_x_risk,True,106,0.07342244885347068,0.07342244885347068,0.0,98,-0.057002190248382066,-0.03137378740807006,0.02562840284031201,84,-0.04778588216865135,-0.04778588216865135,0.0,84,-0.057002190248382066,0.02562840284031201,False,False,True,False,
OUTWARD,2,1.2,>=5,1-2,target_x_risk,True,373,-0.4310778325745087,-0.4310778325745087,0.0,309,-0.2802195222241852,-0.2802195222241852,0.0,385,-0.35044732197145795,-0.35044732197145795,0.0,309,-0.4310778325745087,0.0,True,False,True,False,
OUTWARD,2,1.2,1-2,1-2,target_x_risk,True,1093,-0.08925457871521973,-0.08366278001997277,0.005591798695246971,1273,-0.07497864804727557,-0.05516235102684827,0.01981629702042728,1051,-0.03857449679799341,-0.030896953611812984,0.007677543186180422,1051,-0.08925457871521973,0.01981629702042728,True,False,True,False,
OUTWARD,2,1.2,2-3,1-2,target_x_risk,True,584,-0.0976571816863773,-0.09267529762840629,0.004981884057971014,518,0.14126775289569282,0.14126775289569282,0.0,651,-0.23596890994757788,-0.22714538053581318,0.008823529411764706,518,-0.23596890994757788,0.008823529411764706,True,False,True,False,
OUTWARD,2,1.2,0.5-1,0.5-1,target_x_risk,True,186,0.052525691915554285,0.07492689773046053,0.022401205814906244,180,-0.21031480161505106,-0.21031480161505106,0.0,186,-0.16943899814348162,-0.16943899814348162,0.0,180,-0.21031480161505106,0.022401205814906244,False,False,True,False,
OUTWARD,2,1.2,2-3,0.25-0.5,target_x_risk,True,132,0.3724814742554935,0.3724814742554935,0.0,120,-0.375,-0.375,0.0,103,-0.262510502240478,-0.262510502240478,0.0,103,-0.375,0.0,False,False,True,False,
OUTWARD,2,1.2,>=5,0.5-1,target_x_risk,True,217,-0.5758996014286442,-0.5758996014286442,0.0,133,0.1783125786717017,0.1783125786717017,0.0,173,-0.09057368813746133,-0.09057368813746133,0.0,133,-0.5758996014286442,0.0,False,False,True,False,
OUTWARD,2,1.2,1-2,0.5-1,target_x_risk,True,527,-0.11969484696750368,-0.0999747451863332,0.019720101781170486,609,-0.05522681873624018,-0.014797775831949744,0.040429042904290426,452,0.00968587416203994,0.026873401409877543,0.017187527247837613,452,-0.11969484696750368,0.040429042904290426,True,False,True,False,
OUTWARD,2,1.2,3-5,>=3,target_x_risk,True,58,0.011173941227166586,0.011173941227166586,0.0,83,-0.002342977099945155,-0.002342977099945155,0.0,73,0.36059783509821597,0.36059783509821597,0.0,58,-0.002342977099945155,0.0,False,False,True,False,
OUTWARD,2,1.2,3-5,1-2,target_x_risk,True,465,0.1308448548176927,0.1308448548176927,0.0,380,0.1204154500668847,0.1204154500668847,0.0,413,0.0358789581877543,0.0358789581877543,0.0,380,0.0358789581877543,0.0,True,True,True,True,
OUTWARD,2,1.2,0.5-1,1-2,target_x_risk,True,716,0.05660115470628408,0.05660115470628408,0.0,764,-0.026739424522749206,-0.008246998562633034,0.018492425960116174,653,-0.027147136560721034,-0.017474749665245218,0.00967238689547582,653,-0.027147136560721034,0.018492425960116174,True,False,True,False,
OUTWARD,2,1.2,2-3,>=3,target_x_risk,True,70,0.40791744829633225,0.40791744829633225,0.0,71,0.10346231577967645,0.10346231577967645,0.0,73,0.32733464508248844,0.32733464508248844,0.0,70,0.10346231577967645,0.0,False,True,True,False,
OUTWARD,2,1.2,>=5,>=3,target_x_risk,True,81,0.1237406724101288,0.1237406724101288,0.0,69,-0.6877849404359311,-0.6877849404359311,0.0,51,-0.19910704689367978,-0.19910704689367978,0.0,51,-0.6877849404359311,0.0,False,False,True,False,
OUTWARD,2,1.2,3-5,0.5-1,target_x_risk,True,279,-0.44129454491895437,-0.44129454491895437,0.0,251,-0.2056427447717341,-0.2056427447717341,0.0,218,-0.19753310106452718,-0.1556670723563932,0.041866028708133975,218,-0.44129454491895437,0.041866028708133975,True,False,True,False,
OUTWARD,2,1.2,0.5-1,>=3,target_x_risk,True,58,-0.07777878229274807,-0.04157188574102393,0.03620689655172414,69,-0.04990171048549642,-0.04990171048549642,0.0,49,-0.04161503028336405,-0.04161503028336405,0.0,49,-0.07777878229274807,0.03620689655172414,False,False,True,False,
OUTWARD,2,1.2,2-3,0.5-1,target_x_risk,True,360,-0.39139972572701465,-0.39139972572701465,0.0,397,-0.40041834572188234,-0.40041834572188234,0.0,242,-0.03183096099276196,-0.03183096099276196,0.0,242,-0.40041834572188234,0.0,True,False,True,False,
OUTWARD,2,1.2,<0.5,1-2,target_x_risk,True,389,-0.026216871655571312,0.0013936129566730184,0.02761048461224433,399,-0.18926389796164086,-0.16420124132003683,0.02506265664160401,350,-0.21368116163120476,-0.2001097330597762,0.013571428571428575,350,-0.21368116163120476,0.02761048461224433,True,False,True,False,
OUTWARD,2,1.2,1-2,0.25-0.5,target_x_risk,True,154,-0.2732887155120064,-0.2732887155120064,0.0,112,-0.595648853792089,-0.4795774252206604,0.11607142857142858,116,-0.18596059113300495,-0.18596059113300495,0.0,112,-0.595648853792089,0.11607142857142858,False,False,True,False,
OUTWARD,2,1.2,2-3,2-3,target_x_risk,True,157,-0.18649846653985475,-0.18649846653985475,0.0,107,-0.2884901181164278,-0.2884901181164278,0.0,109,0.18567271817909323,0.18567271817909323,0.0,107,-0.2884901181164278,0.0,False,False,True,False,
OUTWARD,2,1.2,>=5,<0.25,target_x_risk,True,28,-0.14265000872048272,-0.14265000872048272,0.0,20,0.37502098115530347,0.37502098115530347,0.0,25,-1.0,-1.0,0.0,20,-1.0,0.0,False,False,True,False,
OUTWARD,2,1.2,3-5,2-3,target_x_risk,True,87,-0.014894333090855858,-0.014894333090855858,0.0,123,-0.09719249428368205,-0.09719249428368205,0.0,111,-0.3191660297536322,-0.3191660297536322,0.0,87,-0.3191660297536322,0.0,False,False,True,False,
OUTWARD,2,1.2,1-2,2-3,target_x_risk,True,289,0.09295451518603058,0.09295451518603058,0.0,238,-0.16821782768590948,-0.16821782768590948,0.0,273,-0.07184308353081387,-0.03254008076086964,0.03930300276994425,238,-0.16821782768590948,0.03930300276994425,True,False,True,False,
OUTWARD,2,1.2,<0.5,0.5-1,target_x_risk,True,4,-0.625,-0.625,0.0,28,0.2083333333333333,0.26190476190476186,0.05357142857142857,8,-0.8205689816409902,-0.8205689816409902,0.0,4,-0.8205689816409902,0.05357142857142857,False,False,True,False,
OUTWARD,2,1.2,3-5,0.25-0.5,target_x_risk,True,61,-0.7491192778078024,-0.7491192778078024,0.0,78,-1.0,-1.0,0.0,63,-0.25496031746031744,-0.25496031746031744,0.0,61,-1.0,0.0,False,False,True,False,
OUTWARD,2,1.2,<0.5,2-3,target_x_risk,True,98,-0.10548864747034382,-0.10548864747034382,0.0,47,-0.1588268920854005,-0.13425222289825495,0.024574669187145556,76,0.026141018675286117,0.10226883822415829,0.07612781954887217,47,-0.1588268920854005,0.07612781954887217,False,False,True,False,
OUTWARD,2,1.2,0.5-1,2-3,target_x_risk,True,191,-0.0491618176979753,-0.0491618176979753,0.0,118,-0.0010861575114594776,-0.0010861575114594776,0.0,114,0.011752352122813,0.011752352122813,0.0,114,-0.0491618176979753,0.0,False,False,True,False,
OUTWARD,2,1.2,>=5,0.25-0.5,target_x_risk,True,41,-1.0,-1.0,0.0,59,0.06432748538011698,0.06432748538011698,0.0,34,0.23529411764705882,0.23529411764705882,0.0,34,-1.0,0.0,False,False,True,False,
OUTWARD,2,1.2,1-2,<0.25,target_x_risk,True,42,-0.6904761904761905,-0.6904761904761905,0.0,64,-1.0,0.359375,1.359375,21,0.6746548466792617,0.6746548466792617,0.0,21,-1.0,1.359375,False,False,False,False,
OUTWARD,2,1.2,>=5,2-3,target_x_risk,True,101,-0.5975753533642486,-0.5975753533642486,0.0,69,-0.2869079822929969,-0.2869079822929969,0.0,79,-0.053949449754455266,-0.053949449754455266,0.0,69,-0.5975753533642486,0.0,False,False,True,False,
OUTWARD,2,1.2,3-5,<0.25,target_x_risk,True,22,0.7727272727272727,0.7727272727272727,0.0,20,-1.0,-1.0,0.0,60,-1.0,-1.0,0.0,20,-1.0,0.0,False,False,True,False,
OUTWARD,2,1.2,1-2,>=3,target_x_risk,True,104,0.06890094432021975,0.06890094432021975,0.0,97,-0.04663957695440825,-0.034382603158972916,0.012256973795435335,83,-0.03588320569575952,-0.03588320569575952,0.0,83,-0.04663957695440825,0.012256973795435335,False,False,True,False,
OUTWARD,2,1.2,2-3,<0.25,target_x_risk,True,27,-1.0,1136.851851851852,1137.851851851852,60,-1.0,-1.0,0.0,34,-1.0,-0.5588235294117647,0.4411764705882353,27,-1.0,1137.851851851852,False,False,False,False,
INWARD,2,0.2,>=5,0.5-1,target_x_risk,True,1433,-0.7240649065914042,-0.7240649065914042,0.0,1588,-0.32463223524495594,-0.32463223524495594,0.0,1535,-0.4890208318882823,-0.4890208318882823,0.0,1433,-0.7240649065914042,0.0,True,False,True,False,
INWARD,2,0.2,2-3,0.5-1,target_x_risk,True,1714,-0.22069129006204805,-0.2117969108155996,0.008894379246448425,1471,-0.18460306146910432,-0.17775165742143856,0.006851404047665731,1528,0.03049601791553981,0.03303224979959778,0.002536231884057971,1471,-0.22069129006204805,0.008894379246448425,True,False,True,False,
INWARD,2,0.2,3-5,0.5-1,target_x_risk,True,2298,-0.445281460172094,-0.445281460172094,0.0,2144,-0.4606217522805409,-0.4606217522805409,0.0,2116,-0.29799315947665217,-0.2828968554683232,0.015096304008328995,2116,-0.4606217522805409,0.015096304008328995,True,False,True,False,
INWARD,2,0.2,3-5,0.25-0.5,target_x_risk,True,1618,-0.3618383149308664,-0.3618383149308664,0.0,1410,-0.5213842966134279,-0.5213842966134279,0.0,1650,-0.657090421794811,-0.6497059136275738,0.007384508167237187,1410,-0.657090421794811,0.007384508167237187,True,False,True,False,
INWARD,2,0.2,1-2,0.5-1,target_x_risk,True,1638,-0.025514681604166752,-0.020110027939002715,0.005404653665164041,1432,-0.20226195502416788,-0.19137661395014757,0.01088534107402032,1354,-0.08810651158478992,-0.08344812649162221,0.004658385093167702,1354,-0.20226195502416788,0.01088534107402032,True,False,True,False,
INWARD,2,0.2,3-5,<0.25,target_x_risk,True,1108,-0.8417213618972258,-0.784092021218861,0.05762934067836491,1131,-0.793990089483242,-0.7804864535169886,0.013503635966253395,1337,-0.4595754812705164,-0.4595754812705164,0.0,1108,-0.8417213618972258,0.05762934067836491,True,False,True,False,
INWARD,2,0.2,<0.5,2-3,target_x_risk,True,53,0.09359510461963655,0.09359510461963655,0.0,33,0.049590462711520684,0.049590462711520684,0.0,16,-0.06641755562557027,-0.06641755562557027,0.0,16,-0.06641755562557027,0.0,False,False,True,False,
INWARD,2,0.2,2-3,0.25-0.5,target_x_risk,True,1205,-0.4575379406634971,-0.43058141892436674,0.026956521739130435,1111,-0.5508415547186815,-0.5508415547186815,0.0,1078,0.03767742859075106,0.04391497257655681,0.006237543985805759,1078,-0.5508415547186815,0.026956521739130435,True,False,True,False,
INWARD,2,0.2,>=5,2-3,target_x_risk,True,131,-0.21408633433505606,-0.21408633433505606,0.0,171,-0.8568079267691925,-0.8568079267691925,0.0,196,-0.7938443538738781,-0.7938443538738781,0.0,131,-0.8568079267691925,0.0,False,False,True,False,
INWARD,2,0.2,2-3,<0.25,target_x_risk,True,771,-0.6873680720699162,-0.663840255898196,0.023527816171720298,725,-0.675793557551579,-0.675793557551579,0.0,853,-0.798569725864124,-0.798569725864124,0.0,725,-0.798569725864124,0.023527816171720298,True,False,True,False,
INWARD,2,0.2,1-2,>=3,target_x_risk,True,60,0.09686497027362062,0.17933214449849097,0.08246717422487035,60,-0.033535132045542426,-0.033535132045542426,0.0,34,-0.45257671335243677,-0.25125629742813754,0.20132041592429922,34,-0.45257671335243677,0.20132041592429922,False,False,True,False,
INWARD,2,0.2,2-3,>=3,target_x_risk,True,43,0.1256837498265263,0.1256837498265263,0.0,52,-0.33875759769935093,-0.33875759769935093,0.0,36,-0.0700469646612967,-0.0700469646612967,0.0,36,-0.33875759769935093,0.0,False,False,True,False,
INWARD,2,0.2,>=5,<0.25,target_x_risk,True,612,-0.9435984207557812,-0.9435984207557812,0.0,841,-0.6563631690348724,-0.6563631690348724,0.0,933,-0.9679276315789473,-0.7442434210526315,0.2236842105263158,612,-0.9679276315789473,0.2236842105263158,True,False,True,False,
INWARD,2,0.2,>=5,1-2,target_x_risk,True,993,-0.6329552548796358,-0.6329552548796358,0.0,1073,-0.6731180357606127,-0.6731180357606127,0.0,1026,-0.7054779753700479,-0.7054779753700479,0.0,993,-0.7054779753700479,0.0,True,False,True,False,
INWARD,2,0.2,1-2,<0.25,target_x_risk,True,542,-0.09439204822526541,-0.055704137981676956,0.03868791024358842,647,-0.4887172064174393,-0.3044617480881802,0.18425545832925921,469,-0.8017043108827321,-0.7377384260213248,0.06396588486140725,469,-0.8017043108827321,0.18425545832925921,True,False,True,False,
INWARD,2,0.2,<0.5,1-2,target_x_risk,True,190,-0.02044876189898719,0.03358006283508765,0.05402882473407485,176,-0.08145153461522528,-0.07489540998867812,0.006556124626547161,186,-0.20197082853572143,-0.1474826861574818,0.054488142378239596,176,-0.20197082853572143,0.054488142378239596,False,False,True,False,
INWARD,2,0.2,1-2,1-2,target_x_risk,True,1314,-0.04377952979379705,-0.04232103072193283,0.001458499071864227,1072,0.08641968816098465,0.10385849934979582,0.017438811188811187,1034,-0.06201755604636172,-0.054129343289994795,0.007888212756366914,1034,-0.06201755604636172,0.017438811188811187,True,False,True,False,
INWARD,2,0.2,3-5,2-3,target_x_risk,True,145,0.15559260099305033,0.15559260099305033,0.0,171,-0.19706222732598389,-0.19706222732598389,0.0,137,-0.12105253818680843,-0.12105253818680843,0.0,137,-0.19706222732598389,0.0,False,False,True,False,
INWARD,2,0.2,3-5,1-2,target_x_risk,True,1394,-0.19027227520120268,-0.18727826322515478,0.0029940119760479044,1476,-0.1014979315932904,-0.09586491029301733,0.005633021300273068,1449,-0.12749444885369166,-0.12749444885369166,0.0,1394,-0.19027227520120268,0.005633021300273068,True,False,True,False,
INWARD,2,0.2,3-5,>=3,target_x_risk,True,47,0.386922560569324,0.386922560569324,0.0,55,0.24748651019924423,0.3130643996464804,0.06557788944723618,30,0.06350892561043298,0.06350892561043298,0.0,30,0.06350892561043298,0.06557788944723618,False,True,True,False,
INWARD,2,0.2,2-3,1-2,target_x_risk,True,1129,-0.11271101749198033,-0.09158698648422837,0.02112403100775194,941,-0.030046762764292263,0.009066396803412756,0.03911315956770502,933,-0.1567748554248223,-0.15364343167785097,0.0031314237469713263,933,-0.1567748554248223,0.03911315956770502,True,False,True,False,
INWARD,2,0.2,>=5,>=3,target_x_risk,True,94,-0.7321073454949246,-0.7321073454949246,0.0,93,-0.6943897206890478,-0.6943897206890478,0.0,68,-0.24707848921942385,-0.24707848921942385,0.0,68,-0.7321073454949246,0.0,False,False,True,False,
INWARD,2,0.2,<0.5,0.25-0.5,target_x_risk,True,82,-0.5930750517314023,-0.4284409053899389,0.16463414634146342,33,-0.32015151515151513,-0.15853535353535353,0.1616161616161616,63,-0.6690098261526833,-0.5420256991685564,0.12698412698412698,33,-0.6690098261526833,0.16463414634146342,False,False,True,False,
INWARD,2,0.2,1-2,0.25-0.5,target_x_risk,True,995,-0.3232819110474223,-0.26812358622617616,0.05515832482124617,967,-0.15521975339960078,-0.06413240937108027,0.09108734402852049,815,-0.387220224556754,-0.3311166487244482,0.056103575832305796,815,-0.387220224556754,0.09108734402852049,True,False,True,False,
INWARD,2,0.2,>=5,0.25-0.5,target_x_risk,True,946,-0.5638506959446294,-0.5638506959446294,0.0,1132,-0.8619033040357752,-0.8619033040357752,0.0,925,-0.5248161001508215,-0.5248161001508215,0.0,925,-0.8619033040357752,0.0,True,False,True,False,
INWARD,2,0.2,0.5-1,<0.25,target_x_risk,True,126,-0.5912746850342437,-0.48016357392313264,0.1111111111111111,99,-0.16443985727978877,0.07012804395477916,0.2345679012345679,122,-0.21003163828230248,0.060460164996386026,0.27049180327868855,99,-0.5912746850342437,0.27049180327868855,False,False,False,False,
INWARD,2,0.2,1-2,2-3,target_x_risk,True,206,0.18981552282894854,0.20056821100099156,0.01075268817204301,231,-0.3749109549276086,-0.36549382566511857,0.009417129262490087,163,-0.018876619732702105,-0.009498933760971938,0.009377685971730169,163,-0.3749109549276086,0.01075268817204301,False,False,True,False,
INWARD,2,0.2,0.5-1,0.25-0.5,target_x_risk,True,239,-0.2813069746497374,-0.11394295791333571,0.16736401673640167,276,-0.24368710727031778,-0.2002088464007526,0.043478260869565216,282,0.3014803562831531,0.33694134919095453,0.03546099290780142,239,-0.2813069746497374,0.16736401673640167,True,False,True,False,
INWARD,2,0.2,2-3,2-3,target_x_risk,True,160,-0.045490855214513536,-0.03137795198870709,0.014112903225806451,98,0.04476315272271539,0.04476315272271539,0.0,113,0.25706694440423666,0.25706694440423666,0.0,98,-0.045490855214513536,0.014112903225806451,False,False,True,False,
INWARD,2,0.2,0.5-1,1-2,target_x_risk,True,508,-0.058876882217758525,-0.05022366699466141,0.008653215223097113,513,0.022901453837280483,0.04307513453200326,0.020173680694722775,486,0.004569178149599517,0.03382041879552288,0.02925124064592336,486,-0.058876882217758525,0.02925124064592336,True,False,True,False,
INWARD,2,0.2,0.5-1,0.5-1,target_x_risk,True,528,-0.11127033210049506,-0.09675013008029303,0.014520202020202018,538,0.05816695252119738,0.080922387916038,0.0227554353948406,517,-0.1956907372638017,-0.1694174046010833,0.026273332662718432,517,-0.1956907372638017,0.026273332662718432,True,False,True,False,
INWARD,2,0.2,<0.5,<0.25,target_x_risk,True,14,-0.7142857142857143,0.14285714285714285,0.8571428571428571,17,-0.32248644138506466,-0.08713845603684514,0.23534798534821957,23,-0.4782608695652174,0.9565217391304348,1.434782608695652,14,-0.7142857142857143,1.434782608695652,False,False,False,False,
INWARD,2,0.2,0.5-1,>=3,target_x_risk,True,11,-0.12106643356643355,-0.12106643356643355,0.0,31,-0.025998349011493053,-0.025998349011493053,0.0,26,-0.3644758681272751,-0.03274509889650582,0.3317307692307692,11,-0.3644758681272751,0.3317307692307692,False,False,False,False,
